Amplitude_envelope_Clearance_factor,Amplitude_envelope_Clearance_factor.1,Amplitude_envelope_Clearance_factor.2,Amplitude_envelope_Clearance_factor.3,Amplitude_envelope_Clearance_factor.4,Amplitude_envelope_Clearance_factor.5,Amplitude_envelope_Clearance_factor.6,Amplitude_envelope_Clearance_factor.7,Amplitude_envelope_Clearance_factor.8,Amplitude_envelope_Clearance_factor.9,Amplitude_envelope_Clearance_factor.10,Amplitude_envelope_Clearance_factor
1.0180834136569994,1.1136109569146289,1.0598220585000555,,1.196658166586339,1.0703035060535435,1.005065141606213,1.0877365935724077,1.2251682039212974,1.0527135292191376,1.1590284518721323,1.1036663905253412
1.0598403039602615,1.115682272445518,1.0843702442705712,,1.279929603353493,1.2534572992866535,1.004974466662732,1.085101835466305,1.2312517787449286,1.1145907514676368,1.001512859953059,1.0863406307570875
1.112827767770482,1.1177535879764071,1.1089184300410868,,1.3284913491514156,1.0856583876642454,1.0048837917192508,1.08110878819795,1.028251965694644,1.1196461721375208,1.0954827408016448,1.0930270654110774
1.0424916090822145,1.1198249035072965,1.1334666158116025,,,1.0835741869727125,1.0047931167757698,1.1820963980820935,1.0606315701839075,1.145640566960798,1.132403775735075,1.1140842490871945
1.0656643093041551,1.091596547736866,1.1580148015821183,,,1.1471815615334804,1.0237357980370152,1.161213368178914,1.0887410564736557,1.127651179896738,1.2018638101814232,1.155074334378282
1.094149020064196,1.0633681919664353,1.182562987352634,,,1.247566558239316,1.0426784792982606,1.1194760447765444,1.0614919897796786,1.0351263226661,1.1829150034071694,1.1306423430877273
1.0353738239582235,1.0637843721116795,1.2071111731231496,,,1.1223891899412937,1.0616211605595058,1.1033029377394672,1.0747624576862802,1.047384931740975,1.1942435740415662,1.0895593074870775
1.0133090434229663,1.0030632920433746,1.177310350613707,,,1.128357838158873,1.0805638418207513,1.102887293229524,1.088032925592882,1.0787534257975198,1.2432160559599708,1.1064243361435764
1.0323838445705105,1.0322307012195755,1.1575014865691715,,,1.131049967349384,1.0995065230819967,1.0931381127333393,1.0806239188691076,1.0785144180324269,1.236147507308433,1.1181483392252392
1.0873964700906429,1.0340705501122651,1.1376926225246364,,,1.1303216702144996,1.099768891071247,1.086634650455741,1.049864446692773,1.0498437531494744,1.1940809807900794,1.1387800033735476
1.0912989805922866,1.035910399004955,1.1178837584801011,,,1.1819670130549107,1.1000312590604977,1.108651745192193,1.0533873105015192,1.021173088266522,1.3193814948843334,1.1555425198542124
1.0544958016425476,1.0377502478976446,1.0980748944355658,,,1.110990136329545,1.1002936270497476,1.106310347383047,1.0961978035401707,1.061501371002654,1.1527154856577728,1.1689663444356284
1.2829033418164353,1.0395900967903344,1.0648804658791442,,,1.1043544750787566,1.100555995038998,1.0846811308287718,1.1600572503200817,1.0498020285089913,1.119540273735068,1.182865725449615
1.1760378259421658,1.0414299456830245,1.407719709487865,,,1.121433961197029,1.1008183630282484,1.0704616721016678,1.1952441794030702,1.074534124803784,1.2286175874835912,1.1887248326462856
1.2183034914051398,1.043269794575714,1.0620229234707874,,,1.149626395915864,1.1010807310174988,1.0575872912379385,1.1806394630370407,1.0554108549750505,1.1724550897107082,1.1614956962541818
1.2439514315083946,1.0451096434684035,1.020306051024667,,,1.1451955657363528,1.1013430990067492,1.0865960621057282,1.1589891676024606,1.060848089275081,1.215147535134833,1.16720845038943
1.1787618318227835,1.0469494923610934,1.1111326559316748,,,1.143253729355979,1.1016054669959996,1.0816567944995776,1.0636907534984252,1.159150612878445,1.238820432905872,1.1784452875621276
1.0562229094861064,1.0487893412537832,1.0904886352012235,,,1.2092362966048331,1.1018678349852498,1.084689632733747,1.0641710625022809,1.0693941562146974,1.1165011250332446,1.1597159699623127
1.2885713772606575,1.0506291901464728,1.069844614470772,,,1.1160485946071217,1.1021302029745002,1.0773260449124584,1.0697776005979187,1.0921401125694488,1.079185084040599,1.165520244846125
1.1590718817694945,1.0524690390391624,1.0492005937403208,,,1.1136209541331443,1.1023925709637503,1.077771357793012,1.109426975951941,1.0797540245703554,1.141434004367541,1.153854917884963
1.0295723862783308,1.0543088879318523,1.008553636000985,,,1.1234075169214428,1.102654938953001,1.0755888818032284,1.1199012580439704,1.0673679365712618,1.1104312595613215,1.1798705653042043
1.0767333793439282,1.056148736824542,1.412719848886122,,,1.1385095128901537,1.102917306942251,1.0797612826887577,1.0770735370120186,1.0907037197849956,1.1369593257406514,1.183825413652185
1.132418356632556,1.0579885857172318,1.0677750520574816,,,1.1726787727623118,1.1031796749315017,1.0838303053388831,1.153717759746563,1.1169947175674344,1.1188196803894042,1.1942428082475318
1.0843189817922756,1.0580127175615703,1.0136077100545442,,,1.266130419712647,1.103442042920752,1.0788235903565384,1.0692902055030922,1.148464046303688,1.1574450806536034,1.1644358692637953
1.1855708761729986,1.0580368494059091,1.2878034161400294,,,1.2170480448570835,1.1037044109100025,1.0669590783875318,1.1015211817910304,1.1731327142592676,1.1960704809178029,1.1758182363495329
1.1262130700570363,1.0580609812502475,1.051700417987458,,,1.1149826784280814,1.1039667788992529,1.0611572642951663,1.0884502970938756,1.1721012236430763,1.1791374360022364,1.18804610153885
1.131594717330186,1.0580851130945863,1.1077453188956747,,,1.1803810280269118,1.104229146888503,1.070889998165936,1.0753794123967206,1.171069733026885,1.1622043910866702,1.1813777397067575
1.1110809975029914,1.058109244938925,1.1637902198038916,,,1.2352128417858037,1.1044915148777534,1.0780193230231565,1.062308527699566,1.0713750472911472,1.1368899408028252,1.1869410248969672
1.2223008424010982,1.058133376783264,1.1203216443873198,,,1.1904066917335985,1.1047538828670036,1.096056706412111,1.049237643002411,1.1635957622278013,1.359993141048059,1.164217137716862
1.2512377404369353,1.0581575086276025,1.0768530689707485,,,1.1632387774851467,1.105016250856254,1.087168014061446,1.0015503469221574,1.1622487603264682,1.1488371557313215,1.1635872601576824
1.186205829523454,1.058181640471941,1.0333844935541765,,,1.161460160746527,1.1052786188455044,1.104856450796,1.1667340269116313,1.0567844893654692,1.191349952944558,1.147781318390079
1.2027664193146008,1.05820577231628,1.0385708359003245,,,1.138200850119851,1.0953043599096908,1.1229830367856082,1.070653245148753,1.1335977249353375,1.2575633640034978,1.1396494725585695
1.346813567914515,1.0582299041606185,1.0437571782464723,,,1.2410871512966122,1.0853301009738774,1.1346125645687288,1.0379181330169684,1.1297345806684629,1.2053146511732686,1.1399164891642724
1.1813030452307631,1.0582540360049573,1.0450635232125092,,,1.2764836751861637,1.0753558420380638,1.1206200722040935,1.0051830208851842,1.049398449564246,1.1945665381185675,1.2002411096446417
1.0998488055004425,1.0582781678492958,1.1091353103285346,,,1.2438801051030042,1.0653815831022504,1.1157671690675055,1.0014299870066226,1.1709100967459916,1.2013165861700044,1.1571834540281296
1.249157054861432,1.0583022996936349,1.0643533037328132,,,1.209217250989926,1.0554073241664368,1.11684291445741,1.0269590714117316,1.0748311916471769,1.127577417366969,1.1571043865735071
1.1180246883740137,1.0583264315379732,1.025120057783988,,,1.1539987922008526,1.0454330652306234,1.1310692441206978,1.0099833800489653,1.0752992374243155,1.1291371660396692,1.162830836835368
1.1868580677461342,1.0583505633823118,1.0147847731298465,,,1.2279658927077668,1.0354588062948098,1.121549457869214,1.0090616673717043,1.075767283201454,1.1458826924539445,1.1745493211182905
1.1443053466858557,1.0583746952266506,1.204222446098479,,,1.1984935604782383,1.0310290886074418,1.15204836189668,1.0091511122421817,1.0762353289785926,1.137732330527366,1.1787227831898146
1.0823722552152275,1.0583988270709892,1.0684678266727257,,,1.1635900025139636,1.0265993709200738,1.1319365221564297,1.017473387381416,1.0945939330664722,1.1428572294661348,1.174758793682224
1.185245964802907,1.058422958915328,1.1264734163634844,,,1.2031588144331176,1.0221696532327056,1.1508791182846865,1.0357761700370645,1.112539668232291,1.161971860860202,1.1646421957585635
1.1653969708777947,1.0584470907596666,1.089494900183091,,,1.1891875346473049,1.0177399355453376,1.139966621378337,1.0639702700500158,1.1304854033981095,1.157860030806401,1.172277852532723
1.1783928591374755,1.0584712226040054,1.0525163840026972,,,1.2843797544545057,1.0133102178579696,1.1758494334771268,1.0915567039531462,1.1484311385639283,1.1642794019990823,1.1752505283164434
1.14238324324786,1.058495354448344,1.0862293567051886,,,1.1760897202305405,1.0138899672085553,1.1533896975553224,1.0790555576102665,1.1146808031270778,1.1687815190686723,1.180120110693147
1.1460741083600012,1.0585194862926826,1.0690034836494726,,,1.199464887250894,1.0144697165591408,1.1798479318021482,1.086818317503339,1.0367654913004305,1.1729001947462043,1.16367752421826
1.1570283350329382,1.0585436181370214,1.1573244373515668,,,1.242385674806746,1.0150494659097264,1.1491951242039595,1.0979924060108883,1.0803174302236789,1.1683195800096915,1.1736174662076342
1.1898742603172507,1.05856774998136,1.0107787233399776,,,1.1591955322090046,1.015629215260312,1.157837938022235,1.1075764818437903,1.08139544281697,1.1744169532850608,1.1746809308448916
1.267775009377971,1.0585918818256987,1.0439975877791534,,,1.1691828714298815,1.0162089646108976,1.1330892483525123,1.1036561675319825,1.1052024375931946,1.176513951736749,1.180866724683084
1.1665837530889962,1.058616013670037,1.0341040466728535,,,1.1642728559757864,1.016788713961483,1.1484844267647776,1.157731546155322,1.0888938763490077,1.1737301334684516,1.177570239790992
1.1738072048798869,1.058640145514376,1.0242105055665538,,,1.1661766067722197,1.0173684633120688,1.1563512839314527,1.1190836967935551,1.1037696245325794,1.1703336304459482,1.1667575779290944
1.1724085765704333,1.0586642773587147,1.014316964460254,,,1.1730898470305793,1.0179482126626542,1.14912925780001,1.1053002323204175,1.0989748294224249,1.1677564854246731,1.1663433316549037
1.1889477327564983,1.0299649970394575,1.1387286935761705,,,1.177029676752398,1.01852796201324,1.1359806106209869,1.1176541691209347,1.0821026099354654,1.171844085120865,1.1843410501880662
1.1124663112882758,1.0012657167202004,1.0098973986602573,,,1.203580778542222,1.0191077113638254,1.148078145981855,1.1246930261870742,1.066448582361296,1.1730339133168084,1.179577669185257
1.1763768718743357,1.0091172235756,1.0185169900641702,,,1.1670935976417445,1.019687460714411,1.1452969264582415,1.1517674315408089,1.1550072951396395,1.1962191326256342,1.1664913534655008
1.1093015244023654,1.0169687304309996,1.0271365814680828,,,1.2446578923738791,1.0202672100649963,1.147531820642433,1.1544125026481529,1.0534503526796477,1.1839656206364622,1.1809430940540695
1.3327271103550666,1.0180013539772086,1.1045134907879055,,,1.2213123263360928,1.0208469594155822,1.1355051766549518,1.133162256100957,1.1759955203528858,1.2031375030114346,1.1810243142393897
1.3069206782220777,1.0190339775234178,1.1818904001077284,,,1.1769587127472014,1.0214267087661677,1.146929286893854,1.1217472369496335,1.0575581938119607,1.1819251623972358,1.1931225927666325
1.3885094479137854,1.0200666010696269,1.2592673094275513,,,1.1593686222216104,1.0220064581167534,1.137527398561634,1.1206136459709797,1.172052289462569,1.1866679886869156,1.1785098100580045
1.1356310148400233,1.021099224615836,1.3366442187473742,,,1.2315062396735692,1.0225862074673389,1.1447180758566555,1.129237492076283,1.123121293176857,1.2337355077864596,1.1656154339413989
1.134759712745001,1.0221318481620452,1.0147736672894312,,,1.291906204176157,1.0231659568179243,1.1345342055123409,1.118292718167241,1.0741902968911452,1.1871595334756595,1.1653951900338402
1.1487325675790023,1.0231644717082542,1.0734605095506435,,,,1.02374570616851,1.1477383166202044,1.1236212275564852,1.1536097239658438,1.2406849075013495,1.1644770564038216
1.117899611240523,1.0241970952544632,1.140606706265732,,,,1.0243254555190957,1.1508320322027492,1.1143085248861186,1.2373158227312693,1.2399355408631707,1.1641514601787026
1.0777377025125572,1.0252297188006725,1.1544223652090622,,,,1.0249052048696812,1.1476234236006224,1.1218603729435574,1.0924400991829633,1.1949585017166686,1.1642603343087357
1.123306940128337,1.0262623423468815,1.1682380241523924,,,,1.0254849542202669,1.144638416736173,1.1372473727955303,1.111529957879702,1.187305217338399,1.1709178560156788
1.0358981399574243,1.0272949658930906,1.0335630827455176,,,,1.0260647035708523,1.137486977764836,1.1275987584670109,1.1197047713494996,1.2417444988945725,1.1821990195840302
1.1004903131436323,1.0283275894392996,1.2381763656644516,,,,1.026644452921438,1.134647388747379,1.1349816914512467,1.1132012599492669,1.2892093208012514,1.1845713566738043
1.2861863524455963,1.0293602129855088,1.1940348505440574,,,,1.0272242022720235,1.1517637832173306,1.1553268075691636,1.109836620561281,1.248031668815433,1.1781941070800572
1.0794235866700577,1.030392836531718,1.1498933354236631,,,,1.0278039516226092,1.1486383443757844,1.1342994068904722,1.0967693423632658,1.2014722834943206,1.1817850757549346
1.046678864038859,1.031425460077927,1.1057518203032692,,,,1.0283837009731946,1.1631883604703577,1.1529669405757514,1.1641432921177497,1.2486026714855862,1.2035265803157753
1.0900075401963107,1.0324580836241362,1.0616103051828751,,,,1.0289634503237803,1.125688417423482,1.1251754547638482,1.1177299634719262,1.2353504082872069,1.1800807065554877
1.1393052764873783,1.0334907071703452,1.0526369327156244,,,,1.0397687027709608,1.1409473319353882,1.1270481567155446,1.1158432969853005,1.2048470413338654,1.1772598675372286
1.0980897379432744,1.055999727156456,1.043663560248374,,,,1.0505739552181417,1.1520113153708833,1.142283254707483,1.1216864885597375,1.2155495724482257,1.2022694843770263
1.0969608739374896,1.055419313580896,1.0346901877811234,,,,1.061379207665322,1.1461464746100192,1.1231021858404584,1.0825289815389365,1.2250684465526391,1.1968258131824296
1.073005944748137,1.054838900005336,1.0257168153138727,,,,1.097006103615865,1.1467593617262617,1.1501029288791416,1.080927020251514,1.2263596149142508,1.190887464093075
1.217616730601408,1.054258486429776,1.016743442846622,,,,1.0169436317117173,1.1370170353555835,1.162501094692553,1.090653865051615,1.179568927440526,1.2191678494778482
1.2008977735805455,1.053678072854216,1.0077700703793715,,,,1.0544762526768183,1.1452986173387387,1.16650403721951,1.090153069084399,1.1927470925522408,1.1807571045767595
1.1667650434389207,1.0530976592786558,1.1206317500343954,,,,1.0514305637230632,1.137123733740938,1.148638571282836,1.1443648121985217,1.2051147603905907,1.1703439761703458
1.4065675860935074,1.0525172457030958,1.1153252091006691,,,,1.0373638871323123,1.138958396425362,1.1485712258592835,1.1107311820067285,1.2204599427133385,1.1733073270510477
1.1911385947520785,1.0519368321275355,1.110018668166943,,,,1.0313051685199657,1.1180997364349592,1.093507046910796,1.0813002698360297,1.1871716430451529,1.189125650581437
1.084136115222487,1.0513564185519757,1.104712127233217,,,,1.0944267439643176,1.128294382078282,1.098527684901624,1.0975201531754086,1.221829030502875,1.1610554361252812
1.0628635211351964,1.0507760049764157,1.099405586299491,,,,1.2090427989116397,1.1391620671332217,1.302895226372323,1.1614616577436454,1.2027580618321914,1.1777954692234798
1.0366463673332993,1.0501955914008556,1.0940990453657649,,,,1.1170892611129342,1.1386405007050393,1.1043496368046588,1.1318777974899847,1.158978371884353,1.1587592150644843
1.1887608610215057,1.0496151778252956,1.0887925044320386,,,,1.1721554327321089,1.1409567715090077,1.09852404483626,1.1287192679317843,1.2179455616573438,1.166302647910617
1.2915513642734608,1.1066697803798535,1.0834859634983125,,,,1.0788857403693524,1.12430860147972,1.0994129869961142,1.1145934300020508,1.1823938209485552,1.1596903550054958
1.110621436878244,1.1637243829344115,1.0781794225645864,,,,1.348984328921486,1.127967074071043,1.10307084897977,1.1195129784558289,1.1983715710440737,1.1965723351478823
1.1404211305937046,1.1179803071680716,1.07287288163086,,,,1.2384041832927293,1.1404953551019277,1.1023008368684026,1.1200066184891653,1.198194131292189,1.1511621314806135
1.0590246800828282,1.1543300535750476,1.067566340697134,,,,1.1294959565464964,1.1255806172080258,1.1049126350263274,1.1195722587878365,1.2089698562644482,1.1703935362342284
1.249994716994547,1.159208368688828,1.0702947640204097,,,,1.0188433501646756,1.125276805788975,1.1040947457243575,1.109596615034982,1.1974692137978444,1.1854433334197731
1.3832778966368202,1.17957888279601,1.073023187343685,,,,1.0173682798276693,1.1435589095180834,1.097085757712414,1.11196186424902,1.201347958809188,1.1927875240122627
1.04476855741745,1.199949396903192,1.0954266963449375,,,,1.019509600521103,1.1577779511413406,1.0718443239760895,1.112693732895116,1.202209157160056,1.204833006642301
1.1483693078858708,1.220319911010374,1.1178302053461897,,,,1.0401616951797796,1.1376050295453122,1.075307646790037,1.1613584679641604,1.208914429273612,1.1885828953026485
1.3855099652681644,1.2028939171595887,1.0259733197347316,,,,1.049003897221014,1.131119735598508,1.084127956021043,1.1144904138025122,1.2215856183471585,1.212407406270268
1.1679144306911668,1.0637432110433105,1.0324695653797316,,,,1.0737620023774117,1.1442747760514256,1.08566547052095,1.1152890394885235,,1.1765884233184138
1.1780684870674685,1.057637102699592,1.117863944801872,,,,1.03008946492475,1.1440411400308572,1.0891382058641406,1.1178431828251358,,1.177313295864148
1.1364875378943209,1.051530994355874,1.0244818505745363,,,,1.2087968987530746,1.147591789214752,1.0934519653090224,1.1085911301590723,,1.2184463047813965
1.1356205825826493,1.1280022956962363,1.123798138996405,,,,1.147971697519002,1.142557520087557,1.0954240050289517,1.1270931115850162,,1.215299881411385
1.1053810692232968,1.0786446988263545,1.081003242717056,,,,1.036733615652414,1.1516378673456942,1.0957959565666366,1.1523908923358388,,1.180272119196138
1.1534489811990594,1.310447568228147,1.0852741311734195,,,,1.06998304134831,1.1566382956237438,1.0980079739064657,1.2024695954353586,,1.206470264054456
1.1552183639041749,1.0172880466798049,1.106068075973758,,,,1.2044260461341632,1.133658227300919,1.095307715420042,1.1549031267508283,,1.233443719112688
1.1598616725574622,1.1324204843693375,1.0603406918158862,,,,1.1555291062407873,1.1475983152844769,1.1038274717756966,1.1431523559534598,,1.1833705532402272
1.174486322956542,1.033710918859735,1.098094766619853,,,,1.0465712679628838,1.1310140327087426,1.0518123538839916,1.134190020856785,,1.220719506107171
1.1727015005084185,1.03375255012124,1.1000721634977189,,,,1.0461743647928825,1.1486457311381242,1.105373450671368,1.2426086526427245,,1.1823391479974488
1.1624303217097738,1.0443378271823571,1.1020495603755849,,,,1.0131201012192457,1.139377894109766,1.100807940141106,1.08561760434111,,1.1801800476226851
1.186862059847973,1.0549231042434746,1.1040269572534505,,,,1.017909354868325,1.141245110835971,1.0313160224555236,1.2260393883491456,,1.207929251690306
1.17024530597595,1.0746014236732793,1.394246668323175,,,,1.0226986085174037,1.1322245364198948,1.1081491546231583,1.2534449517771995,,1.1763738631904006
1.1001474624031702,1.0838593825421503,1.0446623710079217,,,,1.0274878621664827,1.134015249114402,1.1086367650614748,1.2687258622695596,,1.230739173172814
1.290694396025125,1.0541647192268302,1.059074675829475,,,,1.0322771158155617,1.1427443902725969,1.1036536899130505,1.25861456494233,,1.2175929133665346
1.1782974686395309,1.0281284609717432,1.0439992428019391,,,,1.037066369464641,1.140395070183858,1.0406644717493243,1.134883691662949,,1.246641244065404
1.0887496792130096,1.0033498362706224,1.0296067296850926,,,,1.04185562311372,1.1470870339859651,1.105779204949512,1.2385675827007097,,1.2333052226111492
1.2783465752916712,1.016980389859538,1.1610799596627803,,,,1.046644876762799,1.1678587476704274,1.1595806958292871,1.2330245268209576,,1.20355961959942
1.197766628360801,1.073208285934378,1.028339122651091,,,,1.051434130411878,1.1637316007532004,1.1582301337913514,1.1309546359743543,,1.202439111389899
1.0494651346397643,1.0176567557399083,1.0397664144768608,,,,1.056223384060957,1.1587278029074046,1.1063737111539118,1.1267351994115338,,1.1852077224002653
1.2963786737113778,1.0309149587399666,1.0511937063026306,,,,1.061012637710036,1.183998969506366,1.160576803055792,1.1228556181490923,,1.1697667696756335
1.2170884404475433,1.0441731617400247,1.0410209487002815,,,,1.0497507539314026,1.1979672337383878,1.1127715811092629,1.1252802099913637,,1.1707555817737283
1.1665221406282882,1.0574313647400828,1.0819919816665604,,,,1.038488870152769,1.165759705269334,1.0353907330896472,1.1263494741182,,1.2602239516511742
1.1640040201512063,1.0706895677401411,1.236657826485055,,,,1.0272269863741357,1.14879895369861,1.117484765648644,1.0134368542670935,,1.267048819860607
1.1759235151428755,1.1027896567870583,1.2197517868403216,,,,1.015965102595502,1.1695281248802338,1.1115708494878918,1.12864989553348,,1.2622507910266465
1.1724142097226862,1.066985186853502,1.175480745742303,,,,1.0066584920934103,1.1580982799740809,1.1287684382487346,1.1363995674916332,,1.2587476415205197
1.1816983226271738,1.1993368917644818,1.4475741469938164,,,,1.0045740968628072,1.1661629470025008,1.1777948155096754,1.127340284115902,,1.204009364660088
1.2163209529908272,1.0196708233338123,1.0877456073738974,,,,1.002489701632204,1.179150264363556,1.1376977883711783,1.0875631352602544,,1.274943557672324
1.0652302897274126,1.471201501489854,1.2936855247842065,,,,1.0060517525006385,1.1768119516855935,1.153222273122898,1.2656939926702342,,1.281291339831884
1.1929694420163228,1.1404322497759214,1.084534149691448,,,,1.0096138033690731,1.1687382560830706,1.157535170601472,1.1498351342201083,,1.270793150854538
1.1948951277840445,1.1802989943359918,1.2002443585454663,,,,1.0847036042899023,1.1846007931361864,1.1854806064682086,1.1029426858716755,,1.2715256599040423
1.1981828546983366,1.220165738896062,1.5454664085898977,,,,1.0052511094628978,1.1747198045395235,1.164315099625379,1.1808225584970284,,1.2646525445976329
1.1621112701770762,1.0486380956880266,1.3004036374333017,,,,1.004733351063833,1.1717080313837782,1.1284712492840805,1.1118819637402146,,1.2781750145452562
1.1636110518873957,1.182947937535038,1.1927274765251823,,,,1.0042155926647685,1.1622192660684556,1.131793446595882,1.10684899639939,,1.26558994569277
1.2635778631344037,1.3172577793820492,1.3729271964579968,,,,1.0054845166022768,1.1620566544268045,1.1655875008834906,1.1049243291876811,,1.2861431031889214
1.040542915744821,1.220730018714299,1.1267275920648805,,,,1.004872479130481,1.1639458454901557,1.1659668486164378,1.1077943639675478,,1.2559251826390856
1.2134929332928894,1.0775725915020231,1.085357264000954,,,,1.004260441658685,1.1658043514004497,1.127637888051777,1.1316529583184185,,1.2999238981591497
1.2598874657673418,1.219151583141269,1.1210323981168198,,,,1.0036484041868896,1.1681916384101234,1.1343766493942005,1.1118606353802536,,1.295861964707046
1.298296597379896,1.0483297822471904,1.3441412557283074,,,,1.154698576574503,1.1767431734634377,1.1666997846160323,1.137702822640024,,1.304035371659859
1.1833654967105651,1.0569897939579342,1.1356213733440848,,,,1.1491147665250283,1.1886738955692684,1.1552680383916007,1.1123115255995888,,1.3064657834933289
1.1850115536136414,1.045815443373184,1.1456513083734534,,,,1.143530956475554,1.180296103512508,1.1551095439459522,1.126474273100882,,1.3117121960434528
1.023039951478791,1.034641092788434,1.3862619401304934,,,,1.1379471464260795,1.1745066240029778,1.1593507722969838,1.1302157118966367,,1.3141579181620104
1.1157463544438966,1.0234667422036838,1.3103828165379512,,,,1.1323633363766052,1.1906854658988495,1.1432797561377412,1.102122437733709,,1.3017891481862551
1.110620591912143,1.0618408154260588,1.194174239977366,,,,1.1267795263271307,1.174408224509324,1.1221476185065251,1.1070152449075947,,1.2877912481339011
1.17272768272813,1.0791887590284444,1.2258265200765364,,,,1.1211957162776562,1.1603205850505405,1.134546043835284,1.100825960327909,,1.2962901399213518
1.177880830515072,1.179327393154213,1.3295097612215288,,,,1.109716626798421,1.1566241085102589,1.1290355249988773,1.1057511768928336,,1.2678932878844618
1.192104519573714,1.2794660272799814,,,,,1.0982375373191864,1.159433747461295,1.110508920081256,1.1136536905790402,,1.2701964992529218
1.1558970980215744,1.0761110735015744,,,,,1.0867584478399517,1.1616372238058936,1.1528001284269946,1.1440650347500485,,1.2690398128280247
1.1693825993564482,1.3394293535867323,,,,,1.0752793583607163,1.1488333455193955,1.2005126060355775,1.1202507790877558,,1.272654449570281
1.0781725182273731,1.2911837285267689,,,,,1.0638002688814814,1.126618642445727,1.1606483827219434,1.0799574535920076,,1.2566860861139688
1.154475289822861,1.4527708410850977,,,,,1.0523211794022465,1.1428848360649333,1.1741522148226688,1.125434001167577,,1.2293612859344163
1.311427273485396,1.5841229440499591,,,,,1.044033903126855,1.1480989454911257,1.2139729498907257,1.1193315076212167,,1.2503597881124913
1.191101407681021,1.069208336691308,,,,,1.035746626851464,1.150063801362185,1.108645093668868,1.1438822089609189,,1.2576761983601807
1.306061352262866,1.3666680159848903,,,,,1.0274593505760723,1.1397538061589798,1.162137411758576,1.151812033029354,,1.2017674153080105
1.2802729874478145,1.0992334342535122,,,,,1.0191720743006811,1.1254212085777235,1.1632588562182382,1.130044481320998,,1.245437646748411
1.267369878196003,1.548142796898354,,,,,1.01088479802529,1.1321326201172792,1.1479804169515424,1.1113752816545694,,1.2654190980455549
1.2289867706492907,1.391533772665208,,,,,1.0025975217498986,1.1276278444311094,1.1757153651546648,1.1532988719811557,,1.234298911776909
1.261044926204924,1.4158147276542272,,,,,1.0024351286228326,1.1023803356365205,1.1586028912234356,1.1045328412418745,,1.2370665472945437
1.1385697611494952,1.1578553584694833,,,,,1.0022727354957668,1.120223279143832,1.1396221712053844,1.09712854600026,,1.2420715284707475
1.2403714320830974,1.4871262577621098,,,,,1.1939726310308358,1.1535060356918931,1.101936744868671,1.1285693243149688,,1.2395052372938535
1.2393046449050376,1.2583311320372847,,,,,1.0028987925536428,1.183070390867336,1.1666600972435233,1.1737027640619986,,1.2317449266613572
1.1456676544276312,1.4079477649154,,,,,1.12453788509901,1.1649769764174904,1.1497310962121052,1.2015712131000122,,1.2819613320992846
1.122356020443659,1.4809689236900467,,,,,1.082294590459203,1.146882696350052,1.196667705366235,1.187386166267117,,1.2164999380358723
1.1343599152589312,1.522501934307965,,,,,1.0400512958193957,1.1219188397958124,1.241945012583369,1.157124275465368,,1.2078282561519025
1.146601475195425,1.44525873416528,,,,,1.0451822209371593,1.1335978563279243,1.2214309580253833,1.2060815719463065,,1.2044872823289403
1.181390598588994,1.5672316713882932,,,,,1.0503131460549229,1.1222019638042855,1.2558430768701547,1.1914105607409444,,1.1946336128349042
1.208123927314948,1.2729081426217543,,,,,1.0151399961001786,1.1315450629653054,1.175723450817025,1.1844728714599857,,1.2280494038360807
1.1390709252723454,1.4057201201507414,,,,,1.0152774466817835,1.1235898973901113,1.1136675203992694,1.1459871715179475,,1.2172623690569035
1.3300820953465924,1.2908483340019066,,,,,1.0105777732241763,1.1625904926163406,1.1637247607234031,1.164315067281419,,1.1663704908229775
1.1070616354253895,,,,,,1.0058780997665695,1.1271040293557728,1.1133640798388391,1.13381449256646,,1.2301064982999272
1.127114732284969,,,,,,1.0011784263089625,1.1517165376498748,1.1730218634049778,1.172043828155737,,1.247686087197352
1.238756100739857,,,,,,1.170151684756534,1.1713733291220725,1.1905622659675,1.1507440469372172,,1.18735065942464
1.315822683432967,,,,,,1.041678596128094,1.147497573623268,1.0961565265737585,1.1499986759100356,,1.2472375923722498
1.158523165933044,,,,,,1.0553520763470918,1.1361654872622595,1.0529961107412795,1.13859645555278,,1.2205430186291386
1.3461644553167162,,,,,,1.119698736276208,1.144267704073509,1.041125338395268,1.1664669340416256,,1.22398829125422
1.3101866629253032,,,,,,1.0435463559317852,1.162197837265924,1.067875333249093,1.1671717161371795,,1.2069350988798342
1.328359680624066,,,,,,1.0039109139236695,1.1420381479266772,1.1298164965478157,1.178075610830384,,1.2174429918263472
1.3327523391710925,,,,,,1.005746215219101,1.1359470448800446,1.16955644919474,1.1749706777008293,,1.236383948583879
1.224803736805667,,,,,,1.0316629499379315,1.1236785901276798,1.138770331971379,1.1459011846104392,,1.2175472434350276
1.269386671153214,,,,,,1.0465023810931002,1.1431395780611175,1.1524163259556397,1.17390712852295,,1.2327480774986666
1.2371135862455007,,,,,,1.0175657202715014,1.1333277864778708,1.1563101798322115,1.151599195894227,,1.23171773302041
1.392975545842231,,,,,,1.0116257061467644,1.1385129364627995,1.1922003386514,1.1517806731097118,,1.194829951644809
1.3107504918977229,,,,,,1.0209855674682389,1.1320506904247951,1.176623894679624,1.174260886645036,,1.2158579823711173
1.3307537037300132,,,,,,1.0058233213466918,1.1428797016295995,1.1719365686615584,1.1632468332076682,,1.199324105544238
