RMS_envelope_Crest_factor,RMS_envelope_Crest_factor.1,RMS_envelope_Crest_factor.2,RMS_envelope_Crest_factor.3,RMS_envelope_Crest_factor.4,RMS_envelope_Crest_factor.5,RMS_envelope_Crest_factor.6,RMS_envelope_Crest_factor.7,RMS_envelope_Crest_factor.8,RMS_envelope_Crest_factor.9,RMS_envelope_Crest_factor.10,RMS_envelope_Crest_factor
,,,,,,1.108667631612241,1.6085520744837702,1.5266788608546635,2.32383613058178,,1.9032547633279469
,,,,,,1.0680164644634065,1.6994793655206866,1.6980687269833177,2.048444924828803,,1.9258559152070287
,,,,,,1.1224506592811008,1.6461500690676558,1.4726812848634347,1.3681743055718412,,1.938069389549354
,,,,,,1.2583808943253578,1.6456573337554932,1.4778093369787817,2.357142668104722,,1.8496682754559133
,,,,,,1.1159638829107752,1.6537317152900155,1.4826597317496943,2.4119912873396188,,1.8458100924997312
,,,,,,1.1454736553876956,1.639074447185516,1.3837041655880409,2.6222170047783093,,1.8835285323974669
,,,,,,1.174983427864616,1.6238277436639663,1.500928814085463,2.920402789538253,,1.9163389312996408
,,,,,,1.2044932003415365,1.6901226523910808,1.231703166627126,2.3859495019904577,,1.8400071091422727
,,,,,,1.0478797422497346,1.6218685047833887,1.2823896704569289,2.3098056584879973,,1.900999959522844
,,,,,,1.0886616618614116,1.6316084614906867,1.1167737967487923,2.666476386276109,,1.8789559429358755
,,,,,,1.1294435814730883,1.7049130003239563,1.2754094864236498,2.5183404839255648,,1.9696352054425188
,,,,,,1.094736711782946,1.713281163100442,1.4683053781035065,2.930332722011287,,1.888901951982717
,,,,,,1.060029842092804,1.6732355328291302,1.468037786956379,2.428116210682433,,1.986934778510227
,,,,,,1.0062942325260575,1.6901368016456646,1.4696385412444966,2.6399602520987524,,1.8816490911313304
,,,,,,1.050742792774712,1.691976881657266,1.6115506284932102,2.968421705383218,,1.958689348833036
,,,,,,1.0178062111354254,1.728027316526839,1.8998438428946225,2.98347604060738,,2.069535098020967
,,,,,,1.0472575710587353,1.7671869769738715,1.3155001048749138,3.0319992224655654,,2.0910675455362204
,,,,,,1.0767089309820452,1.7486199820367785,1.3098078527413757,2.463332806589108,,2.093164960415784
,,,,,,1.1061602909053552,1.767311131562436,1.489620278576978,2.7320077122930515,,1.9955012759796853
,,,,,,1.2579558854221162,1.7645066563409395,1.490503971759009,2.165266204077476,,2.2011054171493614
,,,,,,1.1704187721338577,1.8177492350306967,1.3561214292249677,2.5089868884737543,,2.1322689418157537
,,,,,,1.3072421651809192,1.761987107196658,1.4733123942192972,2.5181954585490685,,2.1470435299133985
,,,,,,1.313754609370407,1.839178243858708,1.4320326268223844,2.5681838332045053,,2.2637163644732343
,,,,,,1.3287766020974143,1.6870748072782424,1.3235986425727364,3.027623173264654,,2.178575426493799
,,,,,,1.514814070854433,1.7212303271606666,1.3999810867411835,2.802520154568045,,2.3579610012883854
,,,,,,1.2841991927103371,1.7442203532022338,1.3667260223168471,2.881420001189096,,2.359873965497142
,,,,,,1.2932132170782311,1.7517495349499317,1.254223528003278,2.9760040017072,,2.477377838924901
,,,,,,1.3344692618981675,1.6979922301239465,1.5564493652247573,2.617444530755121,,2.531665377763594
,,,,,,1.4614215570668063,1.721265923550068,1.5864399912139506,2.486766747897516,,2.515788422230005
,,,,,,1.3484262009345171,1.7514692250111854,1.5081105943086972,2.4937264439236704,,2.471919482896125
,,,,,,1.7674034726416752,1.6835164063122805,1.522036156377171,2.705697361116651,,3.1066554807339464
,,,,,,1.567013603611641,1.6777041884980404,1.365990229282163,1.458598343917704,,
,,,,,,1.45865515604184,1.6944546228226445,1.605317096950598,2.785285296570752,,
,,,,,,1.5086144176188734,1.6997648106668364,1.6602230229840604,2.648624322387616,,
,,,,,,1.6297601592145403,1.66009054126452,1.243395637683143,2.3297217766846505,,
,,,,,,1.692716559830223,1.709166838417247,1.2871601587451151,3.0281607098926737,,
,,,,,,1.549580080315831,1.684290908465318,1.5343862582267631,1.650416557165087,,
,,,,,,1.5972797124734497,1.6711871074067195,1.3981969691502358,2.726518494479325,,
,,,,,,1.7215554199243424,1.697013570759586,1.310375045045644,2.4465610283301347,,
,,,,,,1.6592707231397792,1.6495238884553165,1.280494945250961,3.003824262958235,,
,,,,,,1.802828675839584,1.7793321110273868,1.636481659517653,2.894183370799155,,
,,,,,,2.1356925836964784,1.7105695873194922,1.627411817868174,2.72397630096533,,
,,,,,,2.300358173849231,1.662186938286411,1.469759145271848,1.9367547467175288,,
,,,,,,1.7864974804300584,1.6807759552540171,1.645534768102802,2.165123334829135,,
,,,,,,2.1654213052499123,1.7272492012940153,1.5384865922748898,2.8235881342384843,,
,,,,,,2.0695675413955548,1.614993606605016,1.5617489672815168,2.8384531513581046,,
,,,,,,2.029493618933481,1.6252716828668012,1.4928978211538204,3.124679028663445,,
,,,,,,2.034114586626792,1.6458205702194777,1.6084569084260951,3.104067852729532,,
,,,,,,1.836669464863992,1.7021672862806052,1.5655523455317142,2.064983804792897,,
,,,,,,1.844272736438004,1.707960575803391,1.6275459139031812,2.936285347894144,,
,,,,,,1.398495728055784,1.6326186477371067,1.7900899210849652,3.36791302581801,,
,,,,,,1.9351936068996072,1.7857125190553282,1.6733358044179931,2.779314096190173,,
,,,,,,1.7858195564940067,1.698298448856827,1.857939559784492,3.173875194150066,,
,,,,,,1.9670087922453976,1.700476404298542,2.860708196577304,2.5955673572608,,
,,,,,,1.8369709599146025,1.6858834130207858,2.9112330905672885,3.101008012882578,,
,,,,,,1.757714345401891,1.6358909228663845,2.9552640052134,3.169208203756639,,
,,,,,,1.8716899945861751,1.7017472497002246,1.608672752251151,2.823283347482426,,
,,,,,,2.1534908913343465,1.6839909178343586,1.8334300587330088,2.0288460668815738,,
,,,,,,1.6337997812754503,1.724445969335458,1.5787497963518038,2.918410615561695,,
,,,,,,1.92745165639352,1.7701428695013108,2.8390866364833816,3.033722361558617,,
,,,,,,2.063511800849992,1.6372673478898616,2.029821723571424,2.630559435324325,,
,,,,,,1.8108388626745628,1.6629836420732045,2.716370981788569,2.884241733450733,,
,,,,,,2.1843049962381063,1.7504390285279052,3.258116825466568,3.4350452915792293,,
,,,,,,2.255847177452275,1.636715954592145,3.075341556833735,3.124977372806307,,
,,,,,,2.080476162350977,1.6492206299175638,1.4404712865844256,4.082796613908731,,
,,,,,,2.028413815345884,1.657412058501855,3.008809776267981,3.53923393141546,,
,,,,,,2.192787401730068,1.695254893040328,3.004768497634644,3.292138541240532,,
,,,,,,2.342362484315716,1.7441626978001827,2.78331953427568,3.813997962263458,,
,,,,,,1.8722321962888595,1.85338286786186,2.6329514218454926,3.471930732422341,,
,,,,,,1.9287935816638964,1.7971704338929777,3.092808426926924,3.1471574927655115,,
,,,,,,1.840102357244503,1.7501276273419246,2.8183188916773667,4.084829051725782,,
,,,,,,2.2108839930043542,1.7086708579868384,2.956431922507649,3.162121673069916,,
,,,,,,1.3246905912227265,1.7737107405217156,2.6091541113286705,2.826753601392897,,
,,,,,,1.2637648969516828,1.835586406111469,2.717978964374062,2.575800721180101,,
,,,,,,1.1434233037136334,1.749165329408198,2.6620273610063485,3.106745529984241,,
,,,,,,1.3651402568425453,1.737574584519378,2.6318125586244747,3.088617270879119,,
,,,,,,1.3181678761786544,1.6825852757264252,2.5220578533958804,2.866850803603568,,
,,,,,,1.3104712401276066,1.8267649401588515,2.523288646060565,3.288715985078239,,
,,,,,,1.3027746040765589,1.7806757925733798,2.854332801216638,3.199729837087842,,
,,,,,,1.154805841643037,1.7700168907349467,2.4731645361041794,2.9806207743852084,,
,,,,,,1.5152192274382066,1.76989777654886,2.456389452636541,2.6919607519043725,,
,,,,,,1.542040058035854,1.787404713532189,2.1849853314575416,2.6503651294905017,,
,,,,,,1.4445243336991258,1.897780505416342,2.229808956701506,2.937801441653472,,
,,,,,,1.392833398576161,1.7780747524720106,1.6775288791796914,3.059853045942132,,
,,,,,,1.4799873388763929,1.799585425831386,1.5705515824227794,2.874154222353913,,
,,,,,,1.308219606841251,1.8318104206396024,2.536614181680433,2.5427701170134966,,
,,,,,,1.6373148730868885,1.7594615826484787,2.329366293625112,2.459872379172169,,
,,,,,,1.514958611698748,1.8118807881014367,2.6257086111866594,2.867728530781498,,
,,,,,,1.3108086159495589,1.7797159366459403,2.443853134716474,2.6142092240136523,,
,,,,,,1.2400662275452696,1.8549341659274496,2.1165617256433977,2.7520138337477147,,
,,,,,,1.4271926615194066,1.7925457033129664,1.908307747329724,2.80105768404244,,
,,,,,,1.2476731144503803,1.841131842222218,2.0321970770713733,2.450981479726454,,
,,,,,,1.3858216341477252,1.8125585716766213,2.074312024986346,2.7376286087363604,,
,,,,,,1.6332067309692655,1.825557007264602,2.088891917170382,2.4216586812660474,,
,,,,,,1.6700925094089225,2.000486653464602,2.1449128250489213,2.750194538933488,,
,,,,,,1.6244566021231572,1.8461982357031592,1.955363469456865,2.6196279416004504,,
,,,,,,1.6535899127769416,1.839443573287526,1.965629999111553,2.719659100610936,,
,,,,,,1.590675225263014,1.829035381492932,1.8435477043437865,1.866688542639966,,
,,,,,,1.4677601939677685,1.8284515212607129,1.8954067790928688,2.7760942339102312,,
,,,,,,1.6404278174831222,1.786801822422524,1.8162096330605828,2.4678638576627803,,
,,,,,,1.468975464189958,1.8139521751319243,2.069935537539122,2.313729658844975,,
,,,,,,1.598254765212912,1.7961128179967274,2.0913271381680723,2.767257220617506,,
,,,,,,1.6341452794994074,1.7712117671352716,2.2421136546042466,2.630840771453952,,
,,,,,,2.106787511756397,1.834195406709892,2.041305274256581,2.148013944800573,,
,,,,,,2.4329001661395058,1.8165120291982515,2.0505062911929337,2.4472462837097577,,
,,,,,,2.039041713852087,1.845489178201239,1.9194093608260023,2.454971812913559,,
,,,,,,2.167687883753067,1.7891454132264777,1.6739978660382615,2.018678621590371,,
,,,,,,2.0769446495004065,1.706835029785224,1.6389197547257928,2.0506316253254946,,
,,,,,,3.344627593771248,1.709835481440654,1.907663783218492,2.0881661625844803,,
,,,,,,2.8169101799646823,1.7279088658596278,1.6714082756334228,2.196839831257266,,
,,,,,,2.1754744144880545,1.8172671516651784,1.6571469574719977,3.006708534144728,,
,,,,,,1.2417919845387748,1.7575238782962015,1.6783114961175063,2.634891590789052,,
,,,,,,1.265962361672736,1.7517325354694837,1.6477053919649527,2.3837196712629,,
,,,,,,1.3858975007502587,1.6997733441125316,1.6912270394458595,2.263623350395002,,
,,,,,,1.971704853741141,1.737235709564638,1.6567960718018344,2.4181700138699336,,
,,,,,,2.139724710524296,1.713984087110935,1.7808628134128506,2.696115555240527,,
,,,,,,2.234237893276864,1.797624848588537,1.7036429066618817,2.752295856642933,,
,,,,,,1.6045954333205297,1.862257840195248,1.6861408036042056,2.691086854120544,,
,,,,,,1.387464690902848,1.975301437613437,1.704009169794865,2.8659287938330857,,
,,,,,,1.7588291492184085,1.9704490462591613,1.6251622562073291,2.995629850893644,,
,,,,,,2.722876093242111,1.9427144209116805,1.7945089915940458,3.330346242707939,,
,,,,,,2.549206636296946,1.941471676353906,1.5393475903148388,2.9905803658683343,,
,,,,,,2.3270661794267107,1.9199596222591304,1.5564449520889183,2.747930591889408,,
,,,,,,2.241714118000114,1.9849481708829937,1.5295835657620442,2.599546016106726,,
,,,,,,2.6055811896501337,2.020725612679286,1.628186017865425,2.557809822633282,,
,,,,,,2.074710230470638,1.9246318363526835,1.6604110326568895,2.8683953044798263,,
,,,,,,1.94807576374422,1.981052052112168,1.5542724278971525,2.233400596365631,,
,,,,,,1.8788740278214249,1.9967544143415548,1.59964174958356,2.432522232357984,,
,,,,,,2.059107378010606,1.9173335320759743,1.5102159073876782,2.414260252870467,,
,,,,,,1.5607316599266068,1.7764580481487724,1.5766731023407246,2.343384053611498,,
,,,,,,1.9514434288360825,1.7954337508484297,1.4797671024427752,2.9770890246594743,,
,,,,,,2.0529686018900084,1.755376208990986,1.4367299302284864,2.298451360723868,,
,,,,,,1.979979736344688,2.016785263844936,1.374912586986366,2.31302323763586,,
,,,,,,2.1744210800412267,1.7781358103938731,1.4475633282297715,2.534525255448445,,
,,,,,,1.9033347645364929,1.7625455615345442,1.4853993159247734,2.390347295556236,,
,,,,,,2.02507030922666,1.794340721931997,1.3443229746487226,2.050925873297688,,
,,,,,,2.137408415388407,1.8258974182706444,1.505710045402515,1.966231700361726,,
,,,,,,1.9987309104204056,1.804260538016019,1.4431124639095587,2.294475326246191,,
,,,,,,2.074327104240243,1.796604968614001,1.6616252384000287,2.263369527895716,,
,,,,,,1.6526581944915122,1.8299137194645816,1.6039798291681835,2.13861706060824,,
,,,,,,2.109529533014507,1.842724416082696,1.5451871763967944,2.321621485823235,,
,,,,,,2.2896570349894643,1.860234133777409,2.3027580340834337,2.1859552924051786,,
,,,,,,2.1625697696016184,1.871820190712968,,2.6229809958832586,,
,,,,,,2.0823120061246265,1.8708325351028297,,2.473768686957787,,
,,,,,,2.232395141814421,1.857615225493644,,2.5042256457847456,,
,,,,,,2.5252821313634826,2.005704994840841,,2.493840459390317,,
,,,,,,2.340098112224368,1.9515895661634528,,2.493708892876176,,
,,,,,,2.930788013586377,1.9915518729835449,,2.282636505309213,,
,,,,,,1.7534955421142633,2.008348885060058,,2.877555252692532,,
,,,,,,1.5440973556366282,2.011714115150735,,2.7414952870475053,,
,,,,,,1.886082031835816,1.8870309505969247,,2.802478534155441,,
,,,,,,2.473696243828202,1.8968337462962168,,2.905752270222281,,
,,,,,,1.9062295958210456,1.8547616351049103,,2.7322204037733955,,
,,,,,,2.434881696336379,1.9414489651660007,,2.336428364770406,,
,,,,,,2.6132979376747163,2.024933067900085,,2.8485900552216425,,
,,,,,,1.7789943583184422,1.912211637672472,,2.665951210535753,,
,,,,,,2.114329769996132,1.971368047629552,,2.7558418945221,,
,,,,,,1.937250752023936,2.094505383771262,,2.112944005497453,,
,,,,,,2.0118928063653114,1.920393087439051,,1.959128965132081,,
,,,,,,1.6427758675620692,1.8510711725340985,,2.450551206539818,,
,,,,,,1.69757095211209,1.9082813543606243,,2.8213363602356254,,
,,,,,,2.2779775105246984,1.830097790740308,,2.9114970635442257,,
,,,,,,2.2531966623697453,1.7614233753914532,,2.690266405366752,,
,,,,,,2.2947297669210864,2.068532584669093,,2.5797783893309854,,
,,,,,,2.4777539622336207,2.0215466885528306,,3.070120325247644,,
,,,,,,2.0735205055789745,1.9672124221084744,,2.552000582754141,,
,,,,,,2.233745746236832,2.052180958222834,,2.8764247612004152,,
,,,,,,2.371939837200761,1.9297073863369725,,2.5605152248955885,,
,,,,,,2.611956905974707,1.91419454991122,,2.462351652622805,,
,,,,,,2.388210143536213,1.8372717666058576,,2.395625419537996,,
,,,,,,2.696939585783208,1.8303365782118863,,2.537766536913047,,
,,,,,,2.5640757559140805,1.811871733546039,,2.5584885452091384,,
,,,,,,2.6128936781480983,1.7672048762610963,,2.344807096068912,,
,,,,,,2.76006345717167,1.902474407984172,,2.4259565480697907,,
,,,,,,2.8077691693574933,1.994247685201468,,2.2492185621443688,,
,,,,,,3.068789577017581,1.8749762016503475,,2.962092132201484,,
,,,,,,2.693861712061367,1.934053674832945,,2.735347133100269,,
,,,,,,2.459108285854908,1.900658461437332,,3.2180939822426886,,
,,,,,,2.679134329493101,1.795829932257436,,2.564932820087227,,
,,,,,,2.323673009510502,1.880817216261575,,2.986940111903207,,
,,,,,,2.5849874179428864,1.9329602147960263,,1.8985534092284488,,
,,,,,,2.800944304019761,1.8677708675668565,,2.803741896048636,,
,,,,,,2.782371011407961,1.8216102125584213,,3.3490501352123228,,
,,,,,,2.8734661326678523,1.9104545844870704,,3.4389368192835263,,
,,,,,,2.6126751551825618,1.906469447378806,,3.047359223619182,,
,,,,,,2.585076298439644,2.018722446256333,,3.141505234653836,,
,,,,,,2.3812105514029884,1.9135876306753024,,3.233781607369949,,
,,,,,,2.0062655029681804,1.9173989062579493,,2.8381240557524148,,
,,,,,,2.108069117639938,2.0226188454290344,,2.5534688921571327,,
,,,,,,1.9818969531611297,2.0479280333739127,,2.634168151400125,,
,,,,,,1.8742181656849448,2.012439850951202,,2.899444092937434,,
,,,,,,1.7783206059952628,1.9851501750028864,,2.562336716314789,,
,,,,,,1.8181653005922391,1.9105805304368928,,2.2610628948487923,,
,,,,,,1.7344093603437545,2.018771449061945,,2.375495824594988,,
,,,,,,2.0303150217820995,1.9045774831877256,,2.5638532856216028,,
,,,,,,1.813032304133496,1.989442686730989,,2.798186463237091,,
,,,,,,2.0918693347606645,1.869230495586344,,2.3355117321636394,,
,,,,,,2.089291714692008,1.8326380538841207,,2.3674288886889627,,
,,,,,,2.132418843293667,1.95115294425478,,2.4117994121760766,,
,,,,,,1.8009782841503337,1.859445545669533,,1.921298054021284,,
,,,,,,1.830964041582689,1.896098086792124,,1.8840969300134247,,
,,,,,,1.7918524924459152,1.9452826367277725,,1.995244990174058,,
,,,,,,1.7585894495321222,1.8516591236862847,,2.368249968391249,,
,,,,,,1.96652261705287,1.9648668561442744,,1.9664978989330768,,
,,,,,,1.6845760410632329,1.933297641613227,,2.152674463239919,,
,,,,,,1.6274101310794966,1.941704314231628,,2.332006207617953,,
,,,,,,1.720130885484218,1.869577980840148,,2.2919911450604324,,
,,,,,,1.6929941123751115,1.9060167667899144,,2.8440858037813697,,
,,,,,,1.7138338120760268,1.827908943009724,,2.7437377554341453,,
,,,,,,1.5959812472418995,1.8331012678203265,,3.4227632407832447,,
,,,,,,1.652745875438026,1.846917158243773,,2.9606536098130283,,
,,,,,,1.603162102439485,1.8377397091380008,,2.725185481047531,,
,,,,,,1.6074081447618926,1.814366944481448,,3.03954498519308,,
,,,,,,1.7750650555547438,2.004677872135891,,2.8357891016702257,,
,,,,,,2.0920102705273105,1.868386842663456,,3.2182049039776834,,
,,,,,,1.8746410762446923,1.9236255897877947,,3.025628618834609,,
,,,,,,2.302113394073408,1.9742163908570871,,2.695629475484163,,
,,,,,,2.054068428040553,1.90666141672006,,2.8427422917524168,,
,,,,,,2.3237906918755367,2.0277117013473243,,2.760178795231986,,
,,,,,,2.297326086875845,1.973393637281179,,3.0009274018598706,,
,,,,,,2.315451834346021,1.944144548100144,,2.5038474450033004,,
,,,,,,2.3505511366696976,1.881464108521112,,3.1199873800960223,,
,,,,,,2.3621109941400347,1.8908977133593008,,2.1612341301559,,
,,,,,,2.4256014819508143,1.8601043301405664,,1.6533239067781385,,
,,,,,,2.2629434450618584,1.8703871423909704,,1.5325119269167635,,
,,,,,,2.338633733327641,1.8854454140292447,,1.6898471127221946,,
,,,,,,2.0715218221008103,2.165910842913428,,2.586015393894048,,
,,,,,,2.329586004086252,1.793116725449546,,3.490227735493425,,
,,,,,,2.0734917636854258,1.957492198139704,,3.25555854927752,,
,,,,,,2.333929167625171,2.001644968495243,,2.954435246982972,,
,,,,,,2.083602074236345,1.984828686888244,,2.738559244891304,,
,,,,,,1.7057471811587903,1.9768569348759424,,2.612663188119413,,
,,,,,,1.99564380880337,1.912717017982908,,2.544181347252072,,
,,,,,,1.9351399360984964,1.8673977694181296,,2.624006892926884,,
,,,,,,2.1345737007726933,1.8511484096371968,,2.554519885604826,,
,,,,,,2.1196510235454773,1.8451981233655468,,2.419174954824376,,
,,,,,,2.2164876569236647,1.899504887880325,,2.2375490342389788,,
,,,,,,2.183309016188613,1.888840734007046,,2.41473072643641,,
,,,,,,2.270698345527165,1.910849488067887,,2.4391893320344136,,
,,,,,,2.3629885074450345,1.8677565173222628,,2.478809093604552,,
,,,,,,2.355902240924136,1.8496811338087664,,2.5599905530980256,,
,,,,,,2.338905572139089,1.8967681575479007,,2.469707249581128,,
,,,,,,2.209082148739806,1.9879281017429,,2.446528787031005,,
,,,,,,2.063729083467184,1.825072182117323,,2.3070945808042294,,
,,,,,,2.1726089629245973,1.889881053751677,,2.421588925031008,,
,,,,,,2.379273054206512,1.850903087059888,,2.064368444827488,,
,,,,,,2.5710489611901166,2.0045677936778423,,2.210914887153917,,
,,,,,,2.287437058649563,1.7058058457744891,,2.2838574094952246,,
,,,,,,2.451738557135607,1.72427686714015,,2.1808713481414066,,
,,,,,,2.2897304983123816,1.6136632028663882,,2.3616163697745733,,
,,,,,,2.153612706713389,1.8038026885329264,,2.413465224205036,,
,,,,,,2.136830206604668,1.6609994012334706,,2.453311065632968,,
,,,,,,1.8108702956390816,1.6853408064263962,,2.7582685606628674,,
,,,,,,1.6301346915416866,1.9009955612145355,,2.756147375357505,,
,,,,,,1.5722904311241206,1.739009355154844,,2.78138783061969,,
,,,,,,1.760130392823185,1.812793252032314,,2.5874426136835327,,
,,,,,,1.668485806021004,1.7942729845242624,,2.376174529821915,,
,,,,,,1.7651940176704706,1.852118483542944,,2.687437833206814,,
,,,,,,1.7814928391497968,2.0033091739671094,,1.6623384813172644,,
,,,,,,1.6555164204787765,1.896943518704564,,2.6306082467544667,,
,,,,,,1.4709689865229545,1.8691807001435925,,2.489219640626651,,
,,,,,,1.7087112651594023,1.9514146262484493,,2.630048796978252,,
,,,,,,1.9083295441724888,2.064783558834224,,2.558129057031445,,
,,,,,,1.9695043010714384,1.8944076632950129,,2.4185973159414846,,
,,,,,,2.1504263966330552,2.0663573816212315,,2.297601049276314,,
,,,,,,1.9880485475257152,2.026987408833415,,2.418885716535061,,
,,,,,,2.018255053213564,2.080422905495357,,2.470335795133085,,
,,,,,,1.982859021532317,1.898298409779637,,2.4731006275870246,,
,,,,,,2.1544720665248955,1.8965968263907893,,2.1832263538888617,,
,,,,,,1.9662145075058617,1.7947784473178516,,2.493728083080805,,
,,,,,,1.8799643634317544,2.0495972198493773,,2.2059665067650287,,
,,,,,,1.9476666639697384,1.8871624725864324,,1.908265816510172,,
,,,,,,2.112644106099025,1.978971923564031,,2.1553696057907628,,
,,,,,,2.006375141677975,1.7871464670151378,,2.2638351266969754,,
,,,,,,1.959895994893032,1.8757181751808945,,2.2570358696402195,,
,,,,,,1.8877488048005773,1.7483740796087837,,2.1164740196094693,,
,,,,,,1.7852447121791784,1.707389192172831,,2.1925366731941973,,
,,,,,,1.4785041521944409,1.9378971127573008,,2.175837197995485,,
,,,,,,1.830135656122928,1.9022510399557804,,2.266334591759596,,
,,,,,,1.5545131844564082,1.8167536137299067,,2.30142488527408,,
,,,,,,1.731459753161222,1.830531738802684,,2.1518388534297737,,
,,,,,,1.712169234603034,1.9368575808572024,,2.250517510084846,,
,,,,,,1.80192988961044,1.7683275209722211,,2.224056846424982,,
,,,,,,1.6693545394804583,1.7220551512919022,,2.2109908380831773,,
,,,,,,1.5523565574063518,1.904465276612824,,2.254689452743976,,
,,,,,,1.508233086240404,1.8204695257079968,,1.9500203566357928,,
,,,,,,1.5381998376061892,1.8442569712836,,1.8694809177872385,,
,,,,,,1.65749625333175,1.9813678094514469,,2.0105233857764104,,
,,,,,,1.5492607955219917,1.889960519357252,,2.0759730347568968,,
,,,,,,1.5852892293556848,1.871017266173064,,1.704331554646329,,
,,,,,,1.5354169696464293,1.985379904772951,,2.1216828909824,,
,,,,,,1.892163158556885,1.9983228656526983,,2.1068383921251965,,
,,,,,,1.5224942642391552,1.8529253076486287,,1.9997942132853057,,
,,,,,,1.7161212901856806,1.911546325800704,,1.973540473625188,,
,,,,,,1.809730790176895,1.9984197912427752,,1.9076996774011108,,
,,,,,,1.508416595505006,1.8640735007614384,,1.7913483727501611,,
,,,,,,1.6789844387207242,1.9295357251007448,,1.699971356846455,,
,,,,,,1.7486008555583863,1.9175561811399056,,1.7772237526159356,,
,,,,,,1.533531189918108,1.879704700544211,,1.954722898517299,,
,,,,,,1.615448632166392,1.9422742833367563,,1.982709326796233,,
,,,,,,1.6012179072935169,1.901296378091104,,2.022585187367989,,
,,,,,,1.5313447703894607,2.08565863196556,,1.9019344508960927,,
,,,,,,1.478791557196295,1.8876215838581216,,2.061006968115926,,
,,,,,,1.34434757747067,2.006345247035669,,1.985222175287228,,
,,,,,,1.5151630808654977,1.913953041000421,,2.1000357417790974,,
,,,,,,1.8097050589395984,1.956916973973396,,2.235345039669207,,
,,,,,,1.859092917996193,1.989275930257384,,2.3989734070126043,,
,,,,,,1.900710594506476,2.008057187655785,,2.2402199231840045,,
,,,,,,1.9192573463488487,1.9732383453995777,,2.177547543055556,,
,,,,,,1.7744273085102726,1.777596449965268,,2.0254748506359967,,
,,,,,,2.2376343572404163,2.1201441059025385,,1.999617121556112,,
,,,,,,1.7990352792419415,1.88676500245192,,2.009216144556092,,
,,,,,,1.869111266925637,2.090298031686251,,2.041633452352667,,
,,,,,,1.7372452407199757,2.0746829188121594,,2.0339099187934195,,
,,,,,,1.638263055014168,1.7974913395466845,,2.026498088623708,,
,,,,,,1.8131837713735808,1.959799824465352,,2.1730360474552173,,
,,,,,,1.764474061972301,1.8006507080948444,,2.2874887088983336,,
,,,,,,1.8587508668311696,1.845772287664396,,1.9764043183777515,,
,,,,,,1.7016272746721,1.8669318169501952,,2.2615623936835463,,
,,,,,,1.5489067632595424,1.9227924950787048,,1.9451676670352367,,
,,,,,,1.707712641597091,1.9612832488029328,,2.139495695186441,,
,,,,,,1.668044271280113,2.020729115231667,,1.8515753217550075,,
,,,,,,1.6868408194210107,2.1257783668547354,,1.872297622759036,,
,,,,,,1.7650166931952374,2.005826206118602,,1.968706307557616,,
,,,,,,1.5172716651752265,1.9006113211317448,,1.8491647430128504,,
,,,,,,1.3493592998810275,1.9237451310562008,,1.853765548901756,,
,,,,,,1.451696700395055,1.866520548607668,,1.8621026036383312,,
,,,,,,1.5945727220102373,1.8230299150853333,,1.9411000373526408,,
,,,,,,1.5947241457222068,1.9141665944246609,,1.9996173515447808,,
,,,,,,1.668350320119905,2.001149215320287,,2.0756215740704453,,
,,,,,,1.620724510397229,1.9750261353338143,,2.1588764880317672,,
,,,,,,1.53905631757142,1.8709634285636567,,2.093741768356941,,
,,,,,,1.6547051375765458,1.8205926936594143,,2.196805329820561,,
,,,,,,1.7679410262046376,1.8524194930936968,,2.2106184101365245,,
,,,,,,1.7293271819678673,1.8987029820922945,,2.066207220575498,,
,,,,,,1.5667258529468913,1.919636923899486,,2.049112710215001,,
,,,,,,1.613809215891626,1.931816748901512,,1.9320687434434545,,
,,,,,,1.6478550268673595,1.960818123591272,,1.9654340203278269,,
,,,,,,1.587164025096569,1.8803080964125989,,1.7644193529213852,,
,,,,,,1.5151957098602808,1.869986216284536,,1.9632813302638823,,
,,,,,,1.424599631344418,1.8441243783810288,,2.096575862049719,,
,,,,,,1.5557592705247325,1.961434367275624,,1.9624562606187903,,
,,,,,,1.45366127931636,1.87111482816768,,1.890398101937106,,
,,,,,,1.436225671060889,1.8665019314526765,,2.0049812753272453,,
,,,,,,1.3993509165622504,1.9910091265347456,,1.9144185766429749,,
,,,,,,1.4386159594211294,2.0737832249188424,,2.004594552029091,,
,,,,,,1.3805635812199304,1.9313630398098096,,2.002618407435381,,
,,,,,,1.401338234883241,1.8602559335546924,,2.079832577347894,,
,,,,,,1.4671238999380385,1.788814423383741,,2.088292101491348,,
,,,,,,1.482939680234373,1.7712430803976102,,1.9927484148087948,,
,,,,,,1.621157440328676,1.80892116184488,,2.0071681333024656,,
,,,,,,1.3909378253604894,2.0260980382881697,,1.96433831661183,,
,,,,,,1.53444806589732,1.891489746530232,,1.9369251584925813,,
,,,,,,1.4726695487392052,1.8925641618045768,,1.9585444689047404,,
,,,,,,1.5128426694751669,1.8033302410209,,1.939979573015992,,
,,,,,,1.7615382571375262,1.7926960711501658,,2.0825405591901034,,
,,,,,,1.6019359829927138,2.1250526369651093,,2.227061711815335,,
,,,,,,1.8316522281883296,2.170509365870972,,2.022635898450734,,
,,,,,,2.2352331445572275,2.034567429608192,,2.218713952440048,,
,,,,,,2.357846454242844,1.805834103119899,,2.1232305164950787,,
,,,,,,2.3500542443292685,1.993048940029592,,1.951541952497562,,
