Energy_envelope_Max_Min_difference,Energy_envelope_Max_Min_difference.1,Energy_envelope_Max_Min_difference.2,Energy_envelope_Max_Min_difference.3,Energy_envelope_Max_Min_difference.4,Energy_envelope_Max_Min_difference.5,Energy_envelope_Max_Min_difference.6,Energy_envelope_Max_Min_difference.7,Energy_envelope_Max_Min_difference.8,Energy_envelope_Max_Min_difference.9,Energy_envelope_Max_Min_difference.10,Energy_envelope_Max_Min_difference
,,,,,,21742863.36829812,29221472.631442603,1508517.4322663925,23629968.34260067,,
,,,,,,13770146.52390843,26744649.2286409,528144.0520299795,20573130.879257496,,
,,,,,,46842020.00797197,29009556.870224223,336069.5830022509,11814427.295341007,,
,,,,,,1516949.8511266878,33932671.7733075,2830810.565800657,9301421.11582021,,
,,,,,,1446966.34976807,28216991.58872691,1995811.710815181,10494895.401660047,,
,,,,,,63956180.13498471,31337074.287815902,2394329.382710751,8066068.675891703,,
,,,,,,1023435.1972392072,28322941.637733933,2193880.896153035,9201487.620941788,,
,,,,,,512101.4999475738,30557885.75521159,2212422.335515281,9286167.5657934,,
,,,,,,1961850.028683588,33091020.96329828,1925947.08326335,8743005.826599978,,
,,,,,,23984216.17608492,32071547.40122595,3047697.4589467333,7239742.903202392,,
,,,,,,1949275.295471445,31622107.64598644,1940138.7503363169,2822264.930028475,,
,,,,,,33479026.859446384,34612744.80226348,2014031.6393302083,9597843.133037684,,
,,,,,,25932010.89107824,32825435.529362664,1703371.122604135,9420661.428755822,,
,,,,,,13294691.478855282,30759799.121522464,87033813.8848417,10550350.731971225,,
,,,,,,23753239.19214292,31468523.567086328,913147.1106151711,25918261.97731923,,
,,,,,,348764.73622059065,32662700.301497124,1630873.3918905407,8807286.61104938,,
,,,,,,38184727.88123837,33992882.08698901,1660627.9075902542,9147424.181374151,,
,,,,,,57071351.35787109,31095975.344350457,1453709.3059744686,16669977.816226138,,
,,,,,,3372986.868054489,38273896.80070246,878449.6416808605,12865358.519998718,,
,,,,,,60500547.45446838,30756013.864556286,1619479.7789460244,11908517.102420691,,
,,,,,,55320745.72477543,29359132.22590155,1033193.8472510786,8789366.198351469,,
,,,,,,28064630.02156819,30339353.688178703,1776881.9604560712,28385343.33614344,,
,,,,,,42002040.5965849,26048151.452001065,1821606.573956372,10919863.93622546,,
,,,,,,38564993.52496174,32576639.39010392,1022978.1955936112,16973180.328584146,,
,,,,,,677004.1640469359,26527030.41877464,1284881.7064880892,17694342.845451154,,
,,,,,,47850568.26054813,30655071.329855192,381340.4728399573,9267344.888607545,,
,,,,,,80627432.21675077,30694729.71738805,441034.8083914878,10647959.938768247,,
,,,,,,171871051.8371977,30375166.01098556,380024.8768821213,10986720.65960786,,
,,,,,,199600908.2928705,29199303.88509809,491071.2179979491,19866235.66875676,,
,,,,,,15918284.992943477,33360376.78780176,422199.5680702784,11531736.23397488,,
,,,,,,78140621.42038512,34741640.96642885,664972.859723644,15385785.107231691,,
,,,,,,23195985.321588017,32640695.04703274,464043.5713861327,20143031.510809805,,
,,,,,,781905.5474193349,34846595.84888388,1389458.6309534884,11436023.328593444,,
,,,,,,17460501.51729447,33040271.790602088,1539495.5322200786,13300272.608429596,,
,,,,,,1353034.6609315162,32886028.20708932,1189206.5670138253,15194864.728102088,,
,,,,,,466480.8988361559,38572485.13296957,626269.0612778,12771036.618361222,,
,,,,,,404737.95863184007,36400741.93864814,2487187.922353864,13027474.086632596,,
,,,,,,788297.9690358283,34923704.12245844,649432.7177202712,18214228.414370462,,
,,,,,,819965.8743281993,34782865.37438963,642388.6833328386,13215260.873976674,,
,,,,,,5471019.411631861,35669963.473428614,1662357.822270812,14711942.471985482,,
,,,,,,3603507.909511737,35658313.24941484,1776233.5787550288,10758581.893732669,,
,,,,,,1735996.4073916131,37612591.10649716,2588208.1354013258,8488175.680241266,,
,,,,,,2353556.299682234,40524212.62465588,2621274.178925528,19274924.241806388,,
,,,,,,26253582.33767383,38583153.4915027,455025.8020504941,30528901.725991488,,
,,,,,,12411683.016460426,34795379.214959346,1067680.438455824,24296045.09454424,,
,,,,,,2999570.954265309,39416715.1310895,1089950.8943425457,19662893.63232693,,
,,,,,,20234408.77315324,44996656.37220416,2903320.898690223,9751388.353385122,,
,,,,,,18493328.918951463,37757382.26403258,297447.7855417975,13452247.00293726,,
,,,,,,2296123.9722331124,36789464.30007647,751732.3797166133,11589549.722881649,,
,,,,,,4375429.246454797,37067462.40605044,1054852.9825963094,17132426.507388573,,
,,,,,,21576135.08228009,41924393.81799001,19471030.50727984,13311426.224591851,,
,,,,,,1094394.1826027385,38769380.16520689,1053578.237385705,11216127.281315785,,
,,,,,,19085319.62770194,35607808.67960053,1419191.7153602114,12642665.61540351,,
,,,,,,2155256.0028039096,39984764.88972228,1754605.2461541758,11319853.848773684,,
,,,,,,716782.3460950163,35389712.92018631,2293431.499283682,26585868.69659411,,
,,,,,,24464957.548563093,38102740.44129218,2169790.2181339697,21757356.053156026,,
,,,,,,2267366.530272658,37545207.55947153,1838088.5471841304,11603012.455314692,,
,,,,,,16601278.223882215,35696133.04234677,989242.7499489032,11921826.12089073,,
,,,,,,1066773.0961974796,40868531.5443861,1186917.9040594646,11834053.493239151,,
,,,,,,668400.0439793618,35095683.62388692,37998148.49863737,11459547.524194334,,
,,,,,,829590.357188647,35265400.565860696,1376911.0791071588,11731192.291892,,
,,,,,,19157390.86240168,40569547.39509329,1373669.2409531595,140938363.9868281,,
,,,,,,16398595.633483771,39273407.13990656,1193518.4170357615,10937905.927134402,,
,,,,,,18092475.49482841,37065665.26362969,1165079.4724697447,11413405.10709739,,
,,,,,,15186021.126454985,34126527.59413667,1836333.809811275,11244042.20256026,,
,,,,,,687572.009063905,39665348.3273667,1484557.3507385943,10894299.169144832,,
,,,,,,735975.8314220964,36972261.87646522,1577991.6819137968,10538417.100403285,,
,,,,,,22107664.00231098,43524270.66101526,2308917.488322762,21024775.90366261,,
,,,,,,9858428.541802095,38887672.5378839,3321532.6752285087,20692412.352723915,,
,,,,,,613129.4417301167,43776029.36392957,2709928.809240019,14418391.007842325,,
,,,,,,1728382.2520152214,40551336.26952339,2858423.9487341526,13123684.165515346,,
,,,,,,654855.2995054105,44769324.431583926,2729029.8355403305,18681235.568269864,,
,,,,,,1308183.528813804,40584644.23932926,2904746.388950406,13989020.879319897,,
,,,,,,553700.9512438091,38961088.9465442,2230651.88742201,13453457.951441508,,
,,,,,,686481.408858528,46973049.458143085,2309370.230751308,19850071.023176577,,
,,,,,,677847.245831983,42971001.33468896,3611472.063066413,12995533.180777844,,
,,,,,,855518.3182608697,45025746.01692852,2433159.7681637625,11405374.05864713,,
,,,,,,935225.2950504252,45058465.24717515,2127942.420113385,10749538.303213162,,
,,,,,,832184.1674862857,43413254.73618548,2336270.025485701,11275182.542337218,,
,,,,,,8125706.62405368,40489137.84271509,2201003.75145424,9961427.104099184,,
,,,,,,14012026.190074917,43010839.90633425,2696593.008795579,9742805.92263317,,
,,,,,,2910369.5146477567,38190150.88131569,2750098.928543634,9699435.547416544,,
,,,,,,5293774.073073555,40224820.6264808,2271739.037118274,10374055.744496098,,
,,,,,,2345955.9430940542,35364057.38629984,1812462.8296308464,10221188.802102229,,
,,,,,,3029737.3595977565,36062181.16601696,2133630.6976180505,10965084.296788238,,
,,,,,,51731953.78716129,34830647.628303304,2117394.3748158943,10659628.802731851,,
,,,,,,5488885.915742015,41705060.70324541,2094343.812354182,9977748.979460487,,
,,,,,,44028622.284228906,36907222.34257512,2993131.188820932,11593548.872290213,,
,,,,,,1934839.07476581,34859494.58815206,1831035.6985402887,10271780.074217016,,
,,,,,,2142386.332145219,42557943.55141568,1839662.2024004827,11978395.522945205,,
,,,,,,2075512.2591652696,38128548.07410531,2615404.669989763,12135252.721573224,,
,,,,,,3585129.8756091315,38292934.565456286,2319977.714203105,11201578.617962532,,
,,,,,,2287116.1463914523,35180994.662348926,2276579.22327262,11516894.339148566,,
,,,,,,2117054.498671789,37068821.59278645,2173013.747849579,8337179.127378335,,
,,,,,,2407119.6423932835,37628381.88094874,106022865.98515312,12560037.55662004,,
,,,,,,1919366.7833575832,41228731.64461327,52998712.79983519,10214006.426633982,,
,,,,,,2353452.910447241,40973332.03804818,2561783.101251306,11805300.750083262,,
,,,,,,2274322.149279748,39035620.82511781,2044429.8588336904,10350265.979950354,,
,,,,,,1958821.0519592608,30660717.1048208,24384670.224353045,12884687.498627022,,
,,,,,,2121045.569358398,32612159.159904487,134277414.525281,17202672.410746332,,
,,,,,,2229587.186463814,39922028.88331474,49285357.15196137,10462654.767823065,,
,,,,,,20780841.374812987,31844899.42115669,89013117.41072838,10983881.92851892,,
,,,,,,3439098.8863678686,38082278.98247731,40094100.56541942,11775696.613045843,,
,,,,,,21868302.92991778,40674171.04366598,40097093.07370736,9505670.51297324,,
,,,,,,2597098.127442942,33389128.164266035,12007319.423362227,14614085.28974432,,
,,,,,,2620725.1343518174,39928844.23908095,,9978164.030111153,,
,,,,,,2492220.5900956783,38757471.81452237,,10058227.189375142,,
,,,,,,2793808.427159756,37534772.52402637,,9881338.03128217,,
,,,,,,2515674.9767332897,32190325.261337765,,15799333.803522471,,
,,,,,,2507516.525412839,43154652.392225765,,19254394.362899423,,
,,,,,,2505020.730924039,31872623.48588753,,15501907.06230162,,
,,,,,,3560232.6252310583,35588151.64463963,,9127451.079483956,,
,,,,,,3951774.491396983,39760655.889387496,,12027336.214270474,,
,,,,,,16395231.817859711,44384826.302313015,,11025825.594308008,,
,,,,,,3542270.597851531,35724577.93421935,,9493939.66281536,,
,,,,,,3928503.585352197,32817977.5016117,,7949596.917201696,,
,,,,,,3095826.907029468,37664198.510229975,,10806463.895185264,,
,,,,,,2749184.397711605,43111373.36473554,,7213067.00043395,,
,,,,,,14654901.83546453,36426965.921436585,,17112099.277112022,,
,,,,,,5204047.4977827305,34166236.29262748,,26856784.65133365,,
,,,,,,10398623.030879617,38577121.40221947,,22949525.75302568,,
,,,,,,2299948.123843133,35114057.44667668,,9579771.450163843,,
,,,,,,21641269.393380214,34252786.88660394,,26038846.047928333,,
,,,,,,11973866.188896278,35810983.14538276,,23782510.30225761,,
,,,,,,15494120.527991274,36445069.0808397,,26053015.35346101,,
,,,,,,2159098.361029024,36192971.88830511,,22132947.62166364,,
,,,,,,7753174.464702325,31213171.429356195,,7788920.585060821,,
,,,,,,7533007.73036886,36588599.48094006,,10101518.793538794,,
,,,,,,6353086.299307268,35139516.38271736,,29046611.705121618,,
,,,,,,10375923.223108113,31557949.48211369,,13566351.620955752,,
,,,,,,7124704.059789398,34579903.821486965,,12916140.64254531,,
,,,,,,3205345.040663549,29927709.85799456,,27414596.715425827,,
,,,,,,15236577.228839155,32780829.210582905,,9017253.505094152,,
,,,,,,8281948.642644583,34893082.613136955,,14721176.184398444,,
,,,,,,9367497.508217828,34981527.770128004,,17089171.688775856,,
,,,,,,11384674.247699449,36547924.70402764,,7929336.736715037,,
,,,,,,14550225.082985047,37710426.12853207,,9946479.26409148,,
,,,,,,15844514.705813134,34084999.44872491,,12985355.486394051,,
,,,,,,11753553.037179258,34515827.24968162,,20447180.05610916,,
,,,,,,8326613.539023386,38521367.750907525,,7767156.263996305,,
,,,,,,4696980.317217853,35004446.83123503,,25502865.536647484,,
,,,,,,10857093.321056146,36034758.55152875,,7859600.597229973,,
,,,,,,13398074.619628476,36155550.875734776,,8605950.281346126,,
,,,,,,14092073.153632252,22081375.559545204,,9860479.992299275,,
,,,,,,40742504.39600598,23040102.656227257,,27793508.63650645,,
,,,,,,15989333.664329546,29854728.63748844,,15449861.4423659,,
,,,,,,11533337.481373446,31245106.818530124,,8491323.774069384,,
,,,,,,17881584.779922888,40241654.81820989,,11959658.772705795,,
,,,,,,25958110.281968072,32812395.63396274,,28300664.598954864,,
,,,,,,12323778.045138065,29288862.681317724,,8761660.980904909,,
,,,,,,20684391.091172107,31464397.27573197,,30623090.4335176,,
,,,,,,19500133.93178642,32967863.03241154,,8688897.56972742,,
,,,,,,27088453.048852783,36262890.41289853,,16231291.116898594,,
,,,,,,9563962.542505989,37984643.580899626,,18274640.419628143,,
,,,,,,34157543.06947095,28530477.68904241,,20298648.443674024,,
,,,,,,10598084.577231254,34945657.43093319,,24736478.88111443,,
,,,,,,32349632.51736281,38992490.85148441,,33892039.59180186,,
,,,,,,7952277.749679355,38101617.25693624,,19135559.823317766,,
,,,,,,57688268.21078005,33485303.54925885,,21020043.91956055,,
,,,,,,15034540.788861943,31245285.683545496,,24768963.46520289,,
,,,,,,14969791.933011165,40903184.23536012,,22965514.55191139,,
,,,,,,15336017.799243858,38653811.88712349,,30553505.591805734,,
,,,,,,11258653.738279572,33086577.42470321,,36342736.72946175,,
,,,,,,21299105.79987921,34021105.78986797,,17723038.56741757,,
,,,,,,14539660.081012294,29043726.821521897,,51841311.32949315,,
,,,,,,9610180.69902681,37087796.11806302,,19856646.627765696,,
,,,,,,8294892.358400149,29401051.384240974,,14136840.4759061,,
,,,,,,14797212.808268894,35599959.52598444,,9284822.12988866,,
,,,,,,10112196.685099475,35575417.39735651,,8490211.245012727,,
,,,,,,10614626.046833737,28649992.85018644,,7528500.941226697,,
,,,,,,16915030.117389664,28740517.03628399,,8717473.303082243,,
,,,,,,38832298.67079025,33083613.168193843,,23264532.50567512,,
,,,,,,46347603.718428575,32129005.390482515,,12746582.730376087,,
,,,,,,41069934.408983454,27418535.41827328,,9735423.19311113,,
,,,,,,17492931.90992313,35683887.3393064,,8515359.055360496,,
,,,,,,10591078.470451968,30912792.14255844,,8689642.087640394,,
,,,,,,3562450.3855005424,28563094.5788779,,8367657.171183637,,
,,,,,,2599124.4341175286,31931611.658797894,,9272979.499271484,,
,,,,,,2526849.279555086,39638175.71904606,,9064654.055901116,,
,,,,,,2711388.4478396093,38302860.46359495,,11658999.840975074,,
,,,,,,2335872.51458762,37744800.57783479,,7788657.377047727,,
,,,,,,2033539.2833003984,36538265.710464105,,4130157.602276298,,
,,,,,,1972106.7386229816,67788072.90578122,,4156585.3369939136,,
,,,,,,2768641.0834364067,41859060.8905976,,8518231.39879881,,
,,,,,,3893868.06020425,43105264.05074009,,7363017.383242458,,
,,,,,,10323114.540577196,39069232.84427384,,1983779.5561804303,,
,,,,,,2346689.426809306,66714875.58340313,,1896069.1783510824,,
,,,,,,12353659.468374236,42184968.9696929,,1149113.210850556,,
,,,,,,32842617.362073097,70770963.84023051,,700591.6224736129,,
,,,,,,18107577.56822,44666560.48237271,,922762.219397052,,
,,,,,,24555481.85992305,43247419.11791285,,8731464.851052504,,
,,,,,,21190030.28433977,33906186.74111034,,2154039.9042741093,,
,,,,,,48776163.94808523,56211920.00037878,,1299665.7102493453,,
,,,,,,11240455.969233202,71384646.9219307,,4352619.205518123,,
,,,,,,16293571.528607592,42087126.30496799,,1330690.768737699,,
,,,,,,18682236.699736662,31760353.94602593,,4686103.27600168,,
,,,,,,7158229.049290224,69997383.86685827,,1489118.055265794,,
,,,,,,7746959.776795838,33858915.08798651,,1269435.4685978247,,
,,,,,,14442519.583250478,67638077.04884912,,2676952.0400638035,,
,,,,,,8775049.337332914,55038280.37152124,,887241.9293955124,,
,,,,,,9118067.988085331,28840288.811672915,,1381453.627958972,,
,,,,,,19006714.34626577,41391437.2911756,,2644372.4319661083,,
,,,,,,22988768.523316387,61495877.43489563,,2650794.7377641373,,
,,,,,,12395118.454847116,57492504.55419854,,4649522.742693008,,
,,,,,,12609642.605853671,67656618.98661806,,3047440.7179245087,,
,,,,,,9760774.584056905,44542656.29108004,,3970883.861458328,,
,,,,,,29617452.708819848,69526303.63150668,,1111980.8932532626,,
,,,,,,13762114.078426795,31697146.99976715,,2137810.6559754354,,
,,,,,,10639355.01754191,41027628.17635826,,4595654.799726004,,
,,,,,,11553897.0093081,40578362.26010132,,2237054.310292237,,
,,,,,,8895886.72675049,36265117.817834094,,1441640.1695041778,,
,,,,,,8422285.204670064,45196163.5216435,,668805.890605865,,
,,,,,,22689988.44216813,67864427.65417339,,1186673.076656277,,
,,,,,,13881016.821778787,31218225.20782424,,727847.956113199,,
,,,,,,14063874.568442862,70978232.73107602,,1548707.8432177312,,
,,,,,,13317837.946712784,34682861.874234594,,969396.4547100904,,
,,,,,,10921423.685520165,73753680.29882666,,910552.8527188796,,
,,,,,,11515339.03753044,40606766.53415728,,1302500.676696595,,
,,,,,,14273941.480329163,30924317.24529976,,548915.3500115974,,
,,,,,,14765544.610200033,38324239.55754515,,684861.1968918521,,
,,,,,,19976997.44008647,42167921.25376475,,874687.6329433499,,
,,,,,,27721956.08381895,39400615.24362235,,730676.1882912782,,
,,,,,,13766477.662204694,33691681.60769338,,1254126.06163228,,
,,,,,,2646432.044662924,31577821.981879693,,2572223.6022862783,,
,,,,,,18073169.23442281,57580818.62721563,,5309692.278702147,,
,,,,,,15456161.318829682,31683916.55107424,,9154131.870859714,,
,,,,,,14778460.6915743,31547011.620260578,,2155326.39246962,,
,,,,,,12323493.888544189,40402514.43928602,,2123521.888230339,,
,,,,,,31149124.18029473,40235248.685168855,,2190613.6534661315,,
,,,,,,25898830.46615857,34102681.646751225,,14463465.967492849,,
,,,,,,18674880.94103708,30564363.797069103,,3133832.8550872155,,
,,,,,,40048494.75911325,41239302.68852592,,594516.148884166,,
,,,,,,34774289.06091725,43537430.37565184,,8361839.210650274,,
,,,,,,30205845.95858036,50612134.54316389,,2343295.714498793,,
,,,,,,25375657.24275466,48833719.25456863,,2775754.110772872,,
,,,,,,30611604.349260703,50956489.38469248,,2894093.173264066,,
,,,,,,34855198.75188737,33690896.9718272,,467289.2241779904,,
,,,,,,31389703.96707431,32282021.2924534,,7499024.372514856,,
,,,,,,20531520.763311308,35170545.82315928,,5296200.268946002,,
,,,,,,22627368.37664174,40418108.3327283,,6274384.3981626965,,
,,,,,,21778713.648930013,55456211.000922345,,9280212.783028273,,
,,,,,,17717568.681501452,32113197.02472542,,9061609.82494151,,
,,,,,,28736252.85252557,53804635.691264525,,6889830.217218825,,
,,,,,,24490687.10057884,54119829.18483625,,8777075.524856703,,
,,,,,,29947439.178106148,53429519.16169018,,13236188.707148308,,
,,,,,,26382985.371215384,44545256.248790406,,3215036.027977081,,
,,,,,,36201112.19479033,32672531.23634369,,9902628.99549616,,
,,,,,,37111942.97751205,39147723.44999872,,8632790.789298506,,
,,,,,,33300658.21973576,37910222.33375759,,7842992.201470637,,
,,,,,,29605790.54427541,36854051.91395239,,5573894.310776268,,
,,,,,,29269001.91212374,37180784.34368066,,12195348.562187204,,
,,,,,,38489038.48662406,38247474.79862184,,72304463.44703677,,
,,,,,,41351378.314108334,36668356.027759686,,595356.0824557681,,
,,,,,,38081838.78608475,38557542.7037148,,2427458.267519442,,
,,,,,,35295525.59236537,50229109.96395266,,1461611.195406275,,
,,,,,,32477359.115102176,52555393.73661996,,3836286.827415572,,
,,,,,,35109820.58582033,66470487.48073217,,11379742.288043687,,
,,,,,,33674368.53237203,39790547.82554456,,4891583.268260006,,
,,,,,,33776857.730298325,41075751.92054679,,3947832.393887676,,
,,,,,,38739456.019860186,37059934.38140924,,4315116.187591045,,
,,,,,,35076433.73481511,37175549.71352678,,11888154.35054226,,
,,,,,,36055850.49405006,37146011.45223589,,2728795.889179667,,
,,,,,,34159247.06130266,37840698.77243,,2869724.1204362023,,
,,,,,,36425109.90991238,40370568.21605536,,3821008.408940134,,
,,,,,,40621772.40797919,40225028.28838912,,3781419.029186308,,
,,,,,,37992510.04529091,36776060.74481467,,4103596.44281719,,
,,,,,,31571558.73512333,38897170.27750953,,2612932.5011510225,,
,,,,,,33288658.27795107,44937094.48760565,,3426686.7206865856,,
,,,,,,32674574.1259046,58887376.45894149,,2817276.692814422,,
,,,,,,44785594.063842,43505113.602967024,,1463177.5811823031,,
,,,,,,30285358.05016196,39129591.75180721,,1110004.9920391156,,
,,,,,,29846888.31656266,41673520.58424881,,3181835.379978367,,
,,,,,,33126428.00255487,42600492.50168389,,921904.2896529612,,
,,,,,,37234158.20272545,41621305.25132805,,888074.9386224379,,
,,,,,,35311595.08977165,38013111.902084045,,12479353.377930757,,
,,,,,,34277365.43919442,34224664.46355061,,12943610.616421344,,
,,,,,,32947653.77108715,33642953.85358585,,3990828.716020209,,
,,,,,,38072151.15497068,37121178.99681344,,4056092.342954844,,
,,,,,,31004938.10788813,36630446.83793664,,3873622.932951946,,
,,,,,,35178554.35155357,34510132.65341301,,3918817.293333753,,
,,,,,,37116496.31225884,35231819.90849171,,3833541.5087327,,
,,,,,,114961598.95036052,34781934.927231744,,10039165.897527546,,
,,,,,,86685037.19733238,33847728.14077853,,13991406.69956868,,
,,,,,,70701555.85908678,40245081.57068547,,20193067.00104731,,
,,,,,,39321110.25098013,34762750.157733485,,17464531.34104094,,
,,,,,,26863267.52867657,36954793.45122444,,13589674.304600803,,
,,,,,,23275323.338976607,34292551.86129028,,16128825.962619193,,
,,,,,,24617997.479374915,43453766.69459437,,5691517.745613693,,
,,,,,,27465345.41222874,36320418.89492851,,18259695.68572112,,
,,,,,,21208564.72443481,40016724.75888918,,5655613.208724077,,
,,,,,,13917043.117334982,40549750.790732406,,9126378.58179376,,
,,,,,,17760841.5293222,37542454.20158544,,7783469.687171158,,
,,,,,,13248133.91426249,38441395.8406605,,3545769.506778815,,
,,,,,,22335914.055794783,35891774.39841118,,10466669.8086799,,
,,,,,,22303730.82353002,38918919.68530846,,7510672.975131975,,
,,,,,,15270777.57075376,43544670.35467216,,17460736.26047648,,
,,,,,,24145620.686799143,42106746.14782339,,5192049.097613715,,
,,,,,,21354868.36503223,35019394.09275692,,6846444.156042993,,
,,,,,,12849903.038908178,39461685.66024575,,6004638.529081109,,
,,,,,,25124529.87579012,39102010.107392,,5068347.476784011,,
,,,,,,14098740.958954357,38947183.673148185,,5379099.230413142,,
,,,,,,26859674.0781131,47826149.55688303,,4117362.901028454,,
,,,,,,111975980.88847232,41202257.43373484,,6199257.983036826,,
,,,,,,35218288.77289067,38945800.1119896,,6046012.539406271,,
,,,,,,19417087.83602663,74013142.5998745,,19198401.171200868,,
,,,,,,19434842.706991363,38835283.75919669,,5931888.966734927,,
,,,,,,33458162.88739485,45830554.739497215,,5413962.40345138,,
,,,,,,23283148.4705037,42565309.547500096,,2944716.5985502293,,
,,,,,,22909544.315974053,37800942.57336168,,3979804.5960328574,,
,,,,,,29844573.22911634,41204774.19775626,,17968120.702566467,,
,,,,,,18194617.27946936,49685204.779754326,,5964997.967896517,,
,,,,,,23573728.86088139,49532638.21901882,,6903299.411748446,,
,,,,,,31122455.95759704,51586034.10365304,,2984524.7341440264,,
,,,,,,10099663.847869013,40316756.075354,,4665100.959502513,,
,,,,,,9009755.503313016,50229629.22850983,,11647634.049638212,,
,,,,,,7725440.358357575,54131296.19153262,,5041380.435125612,,
,,,,,,22161122.01518768,43738445.93190495,,4532304.519018907,,
,,,,,,15615379.502207397,75449877.609948,,2705255.695953964,,
,,,,,,22800821.75602843,77215474.34586772,,2814655.682351416,,
,,,,,,14835041.954785949,43306104.46743533,,5008286.40094534,,
,,,,,,26400677.125192005,42054309.18516408,,105967015.54823448,,
,,,,,,9832725.735055486,44436014.47359598,,3697153.985487191,,
,,,,,,17489200.964302827,40248336.19009751,,5733136.816532779,,
,,,,,,14465946.741347903,63633780.118625104,,6968725.415171522,,
,,,,,,15493851.593812443,41158742.1001981,,6293444.299967016,,
,,,,,,17301701.89093284,39115213.8959192,,6440790.294338896,,
,,,,,,2891736.239682795,42998524.65296871,,4272573.398291305,,
,,,,,,21595279.16456325,41699379.351120055,,4261557.7045404,,
,,,,,,9677731.518170338,76181665.43795173,,3974507.5114350272,,
,,,,,,43574579.904922456,67344131.51784204,,5091347.536686338,,
,,,,,,22035839.18176093,63404156.98733039,,4431777.276731191,,
,,,,,,27394688.83754444,66793687.77470059,,3002452.118065302,,
,,,,,,32698765.33161646,69196345.3565655,,3283745.078096912,,
,,,,,,4838281.878517239,68822658.9815368,,4604383.171367764,,
,,,,,,21900525.48659575,61079863.46864493,,4875187.754427265,,
,,,,,,46902904.94805819,45104742.02929372,,5972858.850439947,,
,,,,,,15894164.990180904,42338994.66475672,,3270715.776410094,,
,,,,,,58295470.442234285,64475652.15943349,,2961111.9434871874,,
,,,,,,25572379.177912552,37451744.74284776,,3188999.015852537,,
,,,,,,25184952.63027845,49665370.65596973,,3198246.252563813,,
,,,,,,23264212.943540856,72270698.67901804,,3071541.298981603,,
,,,,,,42181648.92804307,50008412.8153368,,3042349.887453287,,
,,,,,,16441262.247964049,91124793.79216444,,3268606.1876525115,,
,,,,,,27404841.898008507,44799426.35308035,,10865254.625317924,,
,,,,,,32516839.42137985,96746957.34730624,,5590506.769640349,,
,,,,,,17201397.150819007,99215871.6154425,,8393122.377674252,,
,,,,,,12337419.872507416,59704561.1380865,,8031160.928151486,,
,,,,,,23544251.028463345,39504365.76816999,,6929248.731497359,,
,,,,,,20451622.93722473,58926664.7053855,,13867858.627532534,,
,,,,,,8730808.377300154,42023906.682902895,,9257217.858371835,,
,,,,,,21981127.52186057,30691265.78413721,,6552637.1435434045,,
,,,,,,29789894.28584809,47376798.53773614,,9450841.050547509,,
,,,,,,120927629.11859158,30356866.82545808,,5941059.76413238,,
,,,,,,6209902.069033542,42775543.62020589,,8439593.871610068,,
,,,,,,10137551.546488188,32397698.58807501,,6618125.769496431,,
,,,,,,9787075.809606604,57012597.94311912,,12645437.188186018,,
,,,,,,3429936.230541318,54976817.13871498,,5656370.3768035285,,
,,,,,,9311074.69771036,58465358.41369561,,5125102.33912547,,
,,,,,,11499251.745679004,42648255.92410673,,7260667.632417852,,
,,,,,,110999270.54792105,59753815.47980077,,7779042.284194753,,
,,,,,,7443849.441930862,57179662.340452135,,7118149.381098356,,
,,,,,,10987789.382820385,51620470.38976464,,5965685.222314577,,
,,,,,,5598218.835225544,34349266.641830124,,15868632.889329076,,
,,,,,,17279618.36721055,45823118.06728252,,5467663.808263536,,
,,,,,,20580692.67254437,40337965.01885185,,5642537.587006403,,
,,,,,,4582632.223105353,77663353.88939136,,8195510.468940854,,
,,,,,,17460995.94937678,69841698.7402648,,7163777.911961082,,
,,,,,,4693731.383573616,47455136.97443053,,5789356.430469398,,
,,,,,,5017049.011825072,53723827.34040804,,6898030.984987261,,
,,,,,,7154296.529260454,54712694.97744653,,9531653.356615,,
,,,,,,2024543.543918771,55372420.31173333,,7008920.435768966,,
,,,,,,5407354.612585651,45895304.94187325,,7402280.283897565,,
,,,,,,34524702.54921679,82105145.95821203,,9625429.912321016,,
,,,,,,6014961.180467378,50321031.00058422,,8664163.499208136,,
,,,,,,4369908.447326158,41606483.06065358,,25074324.52904651,,
,,,,,,4288952.993423996,46574846.91612151,,7197484.91128383,,
,,,,,,5922076.335497351,81297467.42109117,,8244006.081945364,,
,,,,,,4809201.881077311,63861726.06905826,,8169619.602936436,,
,,,,,,7524217.511313952,116752739.4102754,,7627502.988077117,,
,,,,,,6051236.543618341,120062901.65783235,,7732768.759741744,,
,,,,,,4711406.42559652,194955869.78097385,,7928894.860045937,,
,,,,,,582538.7073577127,66613058.10421879,,7392148.172109118,,
,,,,,,5841789.735979822,61840928.98149191,,12469965.021030197,,
,,,,,,2101408.006341598,107790684.6216306,,20396905.277537376,,
,,,,,,7985505.742315334,69246175.02031545,,7572516.00113454,,
,,,,,,3542293.282123812,85925287.69498941,,25696305.602145817,,
,,,,,,7497224.817787464,80322541.7316604,,12829941.610828135,,
,,,,,,4443939.164307662,62771716.05015423,,27198761.72360685,,
,,,,,,49899504.06069537,62647202.90680243,,18080487.80031271,,
,,,,,,12749253.716936087,71468267.54188831,,7580596.652959323,,
,,,,,,,93041390.13820198,,7348321.950938052,,
,,,,,,,63854586.82406717,,8607812.27402803,,
,,,,,,,81095334.4106865,,22974022.85070532,,
