Amplitude_envelope_Impulse_factor,Amplitude_envelope_Impulse_factor.1,Amplitude_envelope_Impulse_factor.2,Amplitude_envelope_Impulse_factor.3,Amplitude_envelope_Impulse_factor.4,Amplitude_envelope_Impulse_factor.5,Amplitude_envelope_Impulse_factor.6,Amplitude_envelope_Impulse_factor.7,Amplitude_envelope_Impulse_factor.8,Amplitude_envelope_Impulse_factor.9,Amplitude_envelope_Impulse_factor.10,Amplitude_envelope_Impulse_factor
1.112772479345913,1.1140526150158128,1.1063886512279326,,1.3257784657738487,1.0847847503764576,1.0048775258481932,1.0802987322654705,1.0282416729254804,1.117801450199794,1.093441817947687,1.0921290476688397
1.0424170177297396,1.1160422882588554,1.1301319714855913,,,1.0825738346573537,1.004787359576718,1.180555203883532,1.059362412991819,1.1434345058680662,1.127763555950393,1.1123538522339096
1.0652851846046911,1.0887740145605176,1.15387529174325,,,1.145717561234863,1.0232135803012927,1.1604248908188817,1.086799271043122,1.127549874434723,1.1988619674563887,1.153068390791994
1.0936397961248605,1.06150574086218,1.177618612000909,,,1.2454073792308855,1.0416398010258674,1.1188482182710309,1.060519151618888,1.0349675640347675,1.181170404221172,1.1297317125474062
1.0351688995890185,1.0630328616551945,1.2013619322585676,,,1.1215908163100994,1.0600660217504425,1.1027766607195908,1.073267894684918,1.0470131369200473,1.1918401391410387,1.0887983360171003
1.0132644695056692,1.0030609425203147,1.171974862176891,,,1.127509550891534,1.078492242475017,1.1022211645880458,1.086016637750948,1.0780335606689817,1.238288235882902,1.1053689885601532
1.0322046390774118,1.031839617032216,1.152871697328811,,,1.1304181535548818,1.0969184631995916,1.0925615374545723,1.078285880232162,1.0769168734644787,1.2296058763213256,1.116842034920923
1.0867484527977465,1.0336758695871495,1.1337685324807305,,,1.1296616820694,1.0971952312771558,1.086072662889293,1.0484599307030158,1.0489883611045212,1.1907063007994323,1.1377099735744742
1.0903786276797636,1.0355121221420838,1.11466536763265,,,1.1812668544583942,1.0974719993547195,1.1076994607977124,1.0521604413948773,1.0210598487445637,1.3168496902257358,1.154303214836152
1.054239340119661,1.0373483746970176,1.0955622027845695,,,1.1103838606177352,1.097748767432284,1.1053872025510936,1.0934954990990555,1.0605282320188192,1.1501945058641645,1.167943053558377
1.2782440060312612,1.0391846272519514,1.063795868529183,,,1.1031893938555364,1.0980255355098478,1.0839598868574134,1.1573927532223796,1.049576827972881,1.1127483270695104,1.1822476479819943
1.165271125355946,1.0410208798068854,1.402256334745431,,,1.1206861937541936,1.098302303587412,1.0697367903028747,1.1920506537024973,1.0740642024673956,1.2232538151687675,1.1880622426119236
1.212012308437709,1.0428571323618192,1.060665926350129,,,1.1489384931979778,1.098579071664976,1.0570124112530148,1.1775413764188516,1.0553956155540118,1.1712095223507712,1.1608900737137102
1.2362358632701156,1.0446933849167532,1.0202537049317508,,,1.1447298105860089,1.09885583974254,1.0856959629656495,1.1554393493578672,1.0607047004522858,1.2118137163520042,1.1662916235448495
1.1701659577608574,1.046529637471687,1.109018393879992,,,1.1429079039681524,1.099132607820104,1.0806752241261686,1.062458357156615,1.1575916428232371,1.235070026396329,1.1767111706015534
1.0554115198260408,1.0483658900266208,1.0888726511472953,,,1.2088358001315702,1.0994093758976682,1.0838478906387083,1.0632910492618426,1.0690393384272958,1.1129299682768716,1.1579000304311131
1.2779945915762954,1.0502021425815549,1.0687269084145985,,,1.115634540826403,1.099686143975232,1.0765091553394577,1.068356867670749,1.091667472967774,1.077559675588452,1.1637579301844818
1.1536829765776302,1.052038395136489,1.0485811656819015,,,1.1134757625481422,1.0999629120527965,1.077126699284613,1.1070123329272896,1.0793443309708244,1.1380502516352289,1.151576061557238
1.0293713615789648,1.0538746476914225,1.0085352671851768,,,1.1230750471871964,1.1002396801303604,1.0749149889655742,1.1171918150298292,1.0670211889738748,1.1081755945175902,1.177715678736128
1.075723835850846,1.0557109002463565,1.4108442538823076,,,1.1377340829020828,1.1005164482079244,1.0791496698305456,1.0754949422116442,1.0885609034817991,1.1324946855503355,1.1816195307847492
1.1318154462797427,1.0575471528012903,1.0671192231109274,,,1.1715390326454236,1.1007932162854883,1.0830915132643688,1.150188004347177,1.1155720672894225,1.1161477795403505,1.191305793110669
1.0835694722521303,1.0575776519382012,1.0135611063834755,,,1.2647428071755202,1.1010699843630525,1.0780024173128793,1.0686633653220774,1.14259595896846,1.1544770812698189,1.160489206694839
1.1850776076619738,1.057608151075112,1.27566101826938,,,1.2165177561794716,1.1013467524406166,1.0663597006775722,1.1001358107919357,1.169749752359602,1.192806382999287,1.1727175802398746
1.1259524328300303,1.057638650212023,1.0510156833123987,,,1.1141312568895052,1.1016235205181806,1.060676272326743,1.087199500446645,1.169182611729917,1.1761131081386182,1.1858607348205257
1.131179882200105,1.057669149348934,1.1046137019708837,,,1.1789036239550343,1.1019002885957447,1.0703956697070895,1.0742631901013546,1.1686154711002323,1.1594198332779495,1.1792496684565612
1.1108627376309732,1.057699648485845,1.1582117206293687,,,1.2340266562350062,1.102177056673309,1.0773830757686953,1.0613268797560642,1.0699217961279832,1.1327206547219912,1.185203382539996
1.2220109096911744,1.057730147622756,1.1165236452316043,,,1.189048459026434,1.1024538247508728,1.0952095761339893,1.0483905694107736,1.1611358513918013,1.3544694962215642,1.1623491817080334
1.250947796262331,1.0577606467596667,1.07483556983384,,,1.1622349570025374,1.1027305928284368,1.0863578210266978,1.0015497455630975,1.15915924270585,1.1467913773219345,1.1619335700161708
1.1858881877144944,1.0577911458965776,1.0331474944360757,,,1.1605383882838671,1.103007360906001,1.1036989037862197,1.1629976084344764,1.0566100068796118,1.188096242371646,1.1463578785697677
1.202418882795597,1.0578216450334883,1.0382079622424998,,,1.13711778399851,1.0933118912365454,1.1211834776814045,1.069985666809987,1.132952486128567,1.253419709907206,1.1383114595179074
1.34634093365773,1.0578521441703994,1.0432684300489237,,,1.239696376762636,1.0836164215670898,1.1326170004652552,1.0375809772216238,1.1284748754720977,1.2011338734499608,1.1386405459641304
1.181111159516368,1.0578826433073103,1.044203891400591,,,1.2755995398235072,1.0739209518976345,1.1180231668511242,1.0051762876332604,1.04877397430953,1.1935096768513822,1.1988628855240404
1.0996829365044245,1.0579131424442214,1.10887534839257,,,1.2432468036441906,1.0642254822281787,1.1133460558441517,1.001429475425854,1.168372628764887,1.200221490220772,1.1558358749744055
1.2489266899215716,1.0579436415811323,1.06426293298371,,,1.20878916425008,1.0545300125587231,1.114438525860466,1.026863709861485,1.0733822587621535,1.126407235514596,1.1555922155769454
1.117782312784007,1.0579741407180432,1.0249603653737376,,,1.1533786873001068,1.0448345428892676,1.1284667844185838,1.0099583397860408,1.0740803174961928,1.128145515351526,1.1613675373842025
1.1866228244364971,1.058004639854954,1.014776200343289,,,1.2273002524711727,1.035139073219812,1.118914355170184,1.0090410466428483,1.0747783762302323,1.1447943964093394,1.1728969121149189
1.1440976397344744,1.058035138991865,1.203341684889985,,,1.198057204136335,1.030767974236788,1.1491410977691154,1.009130081501353,1.0754764349642716,1.136709419886085,1.1772403021551567
1.082226384221323,1.058065638128776,1.0679258790536643,,,1.1629755215722153,1.0263968752537642,1.1294114520587213,1.0173964008520138,1.0922596998408955,1.1418219468657402,1.173163312320168
1.1847318311766424,1.058096137265687,1.1263398995030582,,,1.2018584786972415,1.02202577627074,1.147770806422152,1.0356133780528485,1.1090283734290134,1.1607789278552485,1.162918665305382
1.1651089758053432,1.058126636402598,1.0890747542093893,,,1.1884445895398787,1.0176546772877162,1.137188999936234,1.0636637897741847,1.1257970470171312,1.1566836379765892,1.1704226707767058
1.1776043179177342,1.0581571355395087,1.0518096089157205,,,1.283289597413889,1.0132835783046923,1.1730621093736135,1.091507266880431,1.142565720605249,1.1632675928597354,1.1732120943193718
1.1418126310759766,1.0581876346764196,1.086091007815277,,,1.1752048283850958,1.0138602472933425,1.1512092096266398,1.0789706841623308,1.111222783645956,1.1676637066193634,1.17816469924367
1.1456362110562526,1.0582181338133303,1.068749034889871,,,1.1977830858270253,1.0144369162819926,1.1772848743741091,1.0867277025410516,1.0364215522080542,1.171676044979869,1.1618126203066992
1.1565348172926462,1.0582486329502414,1.1507145646934398,,,1.2378617745502989,1.0150135852706428,1.1475435782705812,1.0979253564892668,1.0795414058527464,1.1671398854732429,1.1718073713248631
1.1894302649917456,1.0582791320871523,1.0107691805560153,,,1.1582242040186703,1.015590254259293,1.1554454801875738,1.107539426058205,1.0806345093192442,1.173272180933222,1.17298734676562
1.267401866171158,1.0583096312240634,1.0435034005230246,,,1.167810297526673,1.016166923247943,1.1311584198877578,1.103562321758374,1.1047875674542371,1.1754698036343845,1.1793169486870212
1.1661892617674887,1.0583401303609743,1.0337573864637832,,,1.16253682653371,1.0167435922365933,1.146283434124311,1.1574870301726137,1.087927888620028,1.1726351406842337,1.176126265051068
1.1735979913993433,1.0583706294978852,1.0240113724045417,,,1.1649073849534264,1.0173202612252434,1.154402139747228,1.1189708779224932,1.1032500090404245,1.1693695781046114,1.165463710158807
1.1720432678143191,1.058401128634796,1.0142653583453003,,,1.1723153599001244,1.0178969302138936,1.1472069871314263,1.1052370422251443,1.098654727758123,1.1668231220678156,1.1651805366107004
1.1882665134725423,1.0298331998354109,1.135889155024031,,,1.1762327754316215,1.0184735992025438,1.134335214005172,1.1174495869239924,1.0810989487112026,1.1708876806144954,1.1831797276083096
1.1120148750582208,1.0012652710360257,1.009872788890719,,,1.2027096468860463,1.019050268191194,1.146543600519797,1.1243314601640833,1.0653101552838709,1.1721750507108786,1.1784604064907216
1.1755568902300628,1.0090938553031026,1.018419718075604,,,1.1659204676906505,1.019626937179844,1.143989900618145,1.1514789989648924,1.151448245704482,1.195393663864834,1.1653492236035254
1.109093493608896,1.0169224395701792,1.0269666472604888,,,1.2437143462249205,1.0202036061684945,1.1460212772443148,1.154043733633131,1.0529709410712629,1.1831331143686,1.1800087878083538
1.332102951752455,1.0179545566205976,1.1038386932697262,,,1.2200294868368824,1.0207802751571444,1.1340443962112527,1.1328199082015462,1.1736741618116084,1.202189686751152,1.180139128117469
1.3061269765670127,1.0189866736710158,1.1807107392789635,,,1.1755780400577802,1.0213569441457946,1.145529998113504,1.1214953791532811,1.0555135608453223,1.1808511204724932,1.1923190358196338
1.387328202100775,1.0200187907214342,1.2575827852882009,,,1.1579209865707407,1.0219336131344448,1.1362284416367334,1.1205289625873824,1.1693501815789118,1.1856907031389246,1.1776909240352262
1.1351590803871277,1.0210509077718526,1.3344548312974382,,,1.2296208744350037,1.022510282123095,1.143427634295117,1.1289957138934208,1.121058321538304,1.2327096214194997,1.1647140448045372
1.134518765095199,1.022083024822271,1.0147631231053509,,,1.2905455032061015,1.023086951111745,1.1332025469020286,1.1181369424465937,1.0727664614976966,1.186188319131736,1.164524562104139
1.148391930230634,1.0231151418726894,1.072759268689521,,,,1.0236636201003952,1.146510795428076,1.123430738472997,1.1515180897335322,1.2397129846959785,1.1635943220276663
1.1176365221008329,1.0241472589231075,1.135358060665366,,,,1.0242402890890454,1.1495488173350612,1.113888598292026,1.2342667241637268,1.2390811871047072,1.1633546104271708
1.077368961804943,1.025179375973526,1.149419408216473,,,,1.0248169580776956,1.146512055883296,1.121465689514214,1.091325357018892,1.1937728612581564,1.1634062315920162
1.1225066270118804,1.0262114930239443,1.1634807557675804,,,,1.0253936270663455,1.1435262685897531,1.1371324159074887,1.1112010382017008,1.18598625679161,1.1697330602095566
1.0353909808981274,1.0272436100743625,1.0332768743752787,,,,1.025970296054996,1.1364985247332478,1.1274071114509048,1.1195317564015803,1.2405104280673118,1.1804707288708705
1.0996180467056131,1.0282757271247809,1.2350396945302218,,,,1.026546965043646,1.1335550876272582,1.1346787206286857,1.1129466617407482,1.2876420321611262,1.1827739481603448
1.2851867080150043,1.0293078441751993,1.1915983593549695,,,,1.0271236340322962,1.1507662525652174,1.1552790653027103,1.1096223742896725,1.2465122838277083,1.1769246288867967
1.07890746464049,1.0303399612256177,1.1481570241797172,,,,1.0277003030209464,1.1476752116639126,1.134134900480812,1.0965176083069237,1.2003397143200991,1.180294366287689
1.0459567794262297,1.031372078276036,1.104715689004465,,,,1.0282769720095966,1.162059701190635,1.1527578419639704,1.1630315176956738,1.2472907284257582,1.2017235840956866
1.0893209699232176,1.0324041953264542,1.0612743538292126,,,,1.0288536409982467,1.1247551623598224,1.125126627695308,1.1176384501139909,1.2340608651486078,1.1785298833856417
1.1387989025183605,1.0334363123768726,1.052354447964374,,,,1.039523833973843,1.1398195435279366,1.1270109784240636,1.1156734396512908,1.203825022438391,1.1756934478202743
1.0978544388896203,1.0558887683637923,1.0434345420995357,,,,1.0501940269494394,1.150899456376755,1.142165730632638,1.121560397245423,1.2145355370348596,1.2006979534948277
1.0967702667406047,1.055261166690913,1.034514636234697,,,,1.0608642199250358,1.1450141260637705,1.123079110572056,1.08243935432251,1.223903751093478,1.1954541744266507
1.0727900172363751,1.0546335650180336,1.0255947303698585,,,,1.0948316910180125,1.14553973972953,1.1500756290778649,1.080862520919655,1.2253512035605334,1.1894826538460266
1.2168458571137055,1.0540059633451544,1.01667482450502,,,,1.016817196491306,1.1357718179149217,1.1624117555297817,1.0905942554337482,1.1783939661450833,1.2174905417524384
1.1999250910913837,1.0533783616722752,1.0077549186401815,,,,1.0540482544980234,1.1439410600913875,1.1660705990598377,1.0900725860859808,1.1913783563529703,1.1785023078961545
1.1660626346436926,1.0527507599993955,1.1198430364745982,,,,1.0513136744845395,1.1358579360152072,1.1482794674024663,1.1442606070339598,1.2038817937697397,1.1683213734883782
1.4054100927574322,1.0521231583265165,1.114497605516111,,,,1.0366601560940796,1.1376880937301623,1.148372406188387,1.11065163746858,1.2194763407543887,1.1710559944759569
1.1903330676634745,1.051495556653637,1.1091521745576245,,,,1.0312391078516057,1.1169020046413085,1.0934563919791431,1.0812682651243462,1.1860939290637964,1.1866803638245935
1.083408774003577,1.0508679549807578,1.1038067435991372,,,,1.0938261419549755,1.127120899574094,1.0984600842074794,1.0974850133938898,1.2201675556862326,1.1585738882813408
1.0625390479459842,1.0502403533078786,1.0984613126406502,,,,1.208154459077884,1.1377899966257097,1.3027712238080873,1.161407656802271,1.2012112190005777,1.17567688382559
1.0365368290463952,1.0496127516349991,1.0931158816821631,,,,1.1145192571915423,1.1373686701986028,1.1042594353262467,1.1318256692592017,1.1570566992970188,1.1566954574246686
1.188637070832411,1.04898514996212,1.0877704507236765,,,,1.1659813695499122,1.1393662439856147,1.0984509580149366,1.1286565289233166,1.216070334070145,1.1646615360272703
1.2913470306698582,1.1052485063782596,1.0824250197651892,,,,1.0766375961260086,1.122841302535927,1.0993702729240724,1.1145593689313018,1.1803561508769838,1.157283633394171
1.1105047840081317,1.1615118627943992,1.0770795888067022,,,,1.3421552871628246,1.126309838552986,1.1023770579992092,1.119416218049752,1.196647669852546,1.1937315138496705
1.140300737167789,1.114923317266495,1.0717341578482154,,,,1.2312668926401305,1.1388663263669414,1.1021840667989464,1.1198453849568089,1.1961051506627374,1.1493336021881906
1.058856537160071,1.1519551606345233,1.0663887268897283,,,,1.1268574185078108,1.123993035573426,1.104838015466098,1.1195042842830054,1.2065009859091955,1.1688662825466452
1.249736759838863,1.1563656705345686,1.0690166021102308,,,,1.018822069630054,1.123612249215166,1.104048475153584,1.1095459373944836,1.1958109399005563,1.1832985648852117
1.3829643445816178,1.1769227572218892,1.0716444773307332,,,,1.0173564709119545,1.141836948454992,1.0969501315092625,1.1118644638675546,1.1992534997879158,1.1902394464255972
1.044574976992065,1.1974798439092098,1.0938142282617282,,,,1.019490979427779,1.15627328608848,1.0718256774251265,1.1126372977297991,1.200334668085442,1.2026031938727406
1.1479938863843118,1.2180369305965304,1.1159839791927233,,,,1.0399168300472912,1.1362822719648062,1.0752681052757782,1.1612599998512143,1.2068766387810992,1.186569160352988
1.3846903171673268,1.1990374561116453,1.02519996757084,,,,1.048889863752285,1.129576609752079,1.0840999058530774,1.1142721743230906,1.2189780039523006,1.2105492964103508
1.1675160758743073,1.063093029723138,1.0324633077472725,,,,1.0736735981657737,1.1428834291058985,1.085627174521812,1.115092662696214,,1.1748011952299993
1.1776502638165305,1.0569057174718277,1.1154818700149032,,,,1.0300534927968132,1.1425654734221713,1.089094436290635,1.1177232188434936,,1.1759196931110494
1.1361930672243832,1.0507184052205172,1.0243302152223042,,,,1.2085910889613545,1.1461702965277014,1.0933848706756548,1.1085088870404711,,1.2172378189545845
1.1352046191199947,1.1241767145337505,1.119754455220112,,,,1.1454891520838002,1.141067342780269,1.095340179073649,1.126888090384916,,1.2140645832689236
1.105109502834513,1.0779815327894882,1.079301047930115,,,,1.036508460006352,1.1496950856122237,1.095701039098118,1.152098044953677,,1.179252407123954
1.1528953643343285,1.3048744291552306,1.084327229974786,,,,1.068686648072486,1.154460284971621,1.0979075594584824,1.2017229543524093,,1.2053283060896258
1.15446430389242,1.0172236807435795,1.103119819088694,,,,1.2019913999178369,1.1317761654275167,1.09519422753423,1.1527283251049798,,1.2323033285214335
1.1593924006506588,1.1310030756997551,1.059343775128307,,,,1.151197939394322,1.145451717827082,1.103784784220882,1.1425521036494368,,1.182285116922261
1.1743300509427186,1.033465184723156,1.0955810366741152,,,,1.045487252016552,1.1288337501305987,1.05175027296803,1.1338982412737562,,1.2194503083314627
1.1719833094370482,1.033541855768381,1.0983672190268456,,,,1.04614164111186,1.146470276476407,1.1053094867755615,1.241604492307642,,1.1811664395368788
1.1618043830689484,1.0435094988254674,1.101153401379576,,,,1.0131152236592085,1.137533519073756,1.1006982680696211,1.085301902322351,,1.179139873320945
1.1864432371326508,1.0534771418825537,1.1039395837323065,,,,1.0178771626198218,1.1391675125787062,1.0312275205814816,1.225503638010239,,1.2068835385147398
1.170153508938615,1.073880932058911,1.3939550382027637,,,,1.022639101580435,1.1303349331375967,1.1080837043256933,1.253119783908769,,1.1752688456308755
1.0996323186156547,1.0825483527804518,1.0441529839612398,,,,1.027401040541048,1.1319529750571593,1.1085384384102763,1.2682252172907276,,1.2295351057453712
1.2898421696493378,1.053234532086694,1.058177766318775,,,,1.0321629795016614,1.1403078020452786,1.1035655994948357,1.2582625031247427,,1.2164556211419304
1.1774971722960987,1.0279279445043272,1.043466669600564,,,,1.0369249184622746,1.138051007465571,1.040606630847888,1.1341807228046348,,1.2453715417597866
1.0877259066187803,1.0033470262348918,1.029500935573505,,,,1.041686857422888,1.1439658771577557,1.105726177918224,1.238353697763673,,1.2317746085387322
1.2767623122311151,1.0168733113193136,1.1541417755456478,,,,1.0464487963835012,1.164567768455995,1.159508876403058,1.232903431805741,,1.2022322651932542
1.196096640345424,1.072261800470118,1.0281355713796854,,,,1.0512107353441142,1.1601784045886596,1.1581563816920275,1.130904962829139,,1.2011206372170509
1.048860049123757,1.0175662424799954,1.039329025300146,,,,1.0559726743047275,1.155011695798501,1.1063137039928228,1.1266554887698883,,1.1837913498608683
1.294722836058001,1.0302805118562812,1.0505224792206065,,,,1.0607346132653408,1.1802012237449704,1.1604932632140037,1.1228284800872672,,1.1684272272665757
1.2168277359305233,1.0429947812325673,1.040528433626802,,,,1.0495261799225877,1.1941185756019332,1.112710351932597,1.125217140349044,,1.1693555394099682
1.1662765271825013,1.0557090506088531,1.0811035022144109,,,,1.0383177465798348,1.162474062568416,1.0353287767072268,1.1263216499617934,,1.258614381733613
1.1638020007150056,1.0684233199851392,1.235681965317353,,,,1.027109313237082,1.1457843106229122,1.1174194170683978,1.0134305169058302,,1.2652927123741018
1.1757945764619553,1.1016905277323916,1.2165969779773451,,,,1.0159008798943288,1.1660949859370469,1.1113994754176104,1.1286017667108936,,1.260406928711827
1.171858134936177,1.0663686601567908,1.1748415402823082,,,,1.0066473715278943,1.1546373457596169,1.1286599546084215,1.1363367862786131,,1.257020043336852
1.181086308259008,1.1949418776474046,1.4461719082611295,,,,1.0045680857807815,1.1620903777071774,1.1776014687647007,1.1273107813817902,,1.202217152624761
1.2158096599474275,1.0196259897743334,1.0867956962459822,,,,1.0024888000336687,1.1745554967894385,1.1375076637344332,1.0875293744251735,,1.2728993838031326
1.065034258112412,1.4641295214557244,1.2932198198642466,,,,1.0060468563836762,1.1721406541665236,1.152230071943119,1.2655999856060418,,1.278996307040544
1.1927692198995308,1.1371037391125876,1.0831883418176518,,,,1.0096049127336837,1.164494966459089,1.1569376187671097,1.1497867017105448,,1.2686972541590742
1.1945933577640395,1.1730181226434273,1.198494699632437,,,,1.0800475637947358,1.1800017848060216,1.1836887498538138,1.10279409984021,,1.269250348694529
1.198088181216778,1.2089325061742673,1.544141297529506,,,,1.0052472901678562,1.1701790015888454,1.162011511796852,1.1806712292859796,,1.262469844871014
1.1619102762728448,1.0484167285296513,1.299511776204563,,,,1.0047292153486145,1.166908642073336,1.1279234325106606,1.1118314030110883,,1.275961802741672
1.1634550317832406,1.178255084319637,1.189835398507161,,,,1.004211140529372,1.1577412892331098,1.1315525261844832,1.106763531863869,,1.2634151043068165
1.263338369237058,1.3080934401096227,1.3672941603132358,,,,1.0054776564812038,1.1577020587004097,1.1654678486709429,1.1048420392753364,,1.284135179393325
1.0403211632497935,1.2179982060494257,1.124727485830011,,,,1.00486689836394,1.1594372047024617,1.1656834737191144,1.107736258312862,,1.2538487573288908
1.213097106246005,1.077141433734883,1.0850396984645048,,,,1.004256140246676,1.1613480976519228,1.127239576706046,1.1315608917209348,,1.297828485714031
1.25951010722599,1.2184672073637652,1.120767607769685,,,,1.0036453821294122,1.1631361533965527,1.1338367020955182,1.111825591559373,,1.293678421902948
1.2974126686764704,1.0477312803730026,1.34319305904158,,,,1.1523454221661804,1.171547353742144,1.1661838221721874,1.1376258333536668,,1.3018194437029904
1.1829026101502125,1.0562275744217735,1.134439917108068,,,,1.1467744738469845,1.1832147625660925,1.1548958658513644,1.1122211286826182,,1.304493191924908
1.1847522210280912,1.045283046929271,1.143593663466448,,,,1.1412035255277886,1.174982483008453,1.1542396658533496,1.1264118942871342,,1.309502006060688
1.022942678092789,1.0343385194367685,1.3827220117681376,,,,1.135632577208593,1.1691984164896387,1.1585986926106486,1.1301539378398964,,1.3116372180937272
1.1155147003793302,1.023393991944266,1.3065541160357586,,,,1.1300616288893968,1.1851257962622774,1.142015045784995,1.1020442876752696,,1.2992666381286548
1.1104513120991073,1.0614757718049703,1.190646040903382,,,,1.1244906805702009,1.169244145504304,1.1211567210882556,1.1069779385620468,,1.285511147054748
1.1724856916029305,1.07863055098935,1.2230701252817977,,,,1.118919732251005,1.15522505490951,1.1329659999917312,1.1007790137027018,,1.293804938538077
1.1777003909962005,1.1758531592100114,1.326854082279772,,,,1.107703061796501,1.1522580164093446,1.128442031115269,1.1056916117982267,,1.265769872835056
1.1919634124172829,1.2730757674306727,,,,,1.0964863913419964,1.1547652019109154,1.109383457118679,1.1135796830406852,,1.2679658776521754
1.155785678930573,1.0754893207839138,,,,,1.0852697208874922,1.157382570398372,1.151825554869911,1.1438009162161178,,1.2669732991529192
1.1691111266512584,1.3325350650095558,,,,,1.0740530504329877,1.1448489796323855,1.199149041545647,1.1199763296459506,,1.2703784111115834
1.077256753421238,1.2879369718347673,,,,,1.0628363799784837,1.1230967192583,1.1576141733257852,1.079903024748006,,1.2547289038553913
1.1541270749533206,1.4481752091274551,,,,,1.0516197095239792,1.1393451082111268,1.172732521567153,1.125296137540342,,1.2273748363168389
1.311207586398622,1.5801963018611944,,,,,1.043449063400706,1.1445258752669285,1.2133203090245654,1.119298299634139,,1.248123042741175
1.190938726477557,1.068227993842491,,,,,1.0352784172774332,1.146200863142588,1.1070145811732526,1.1437936585349957,,1.255557685545739
1.3054632790952432,1.3611154072112548,,,,,1.02710777115416,1.1363415391423146,1.161421796643742,1.1517660514358203,,1.199875495428804
1.2800089653993263,1.0983280472900847,,,,,1.018937125030887,1.122764462036427,1.1627871670613317,1.1295787670647042,,1.2432734211137353
1.2654137154984475,1.5406913075759774,,,,,1.010766478907614,1.1288192064269011,1.1477547915408093,1.1111037989666397,,1.262884780753287
1.2288948187009008,1.3893829461235676,,,,,1.002595832784341,1.1245913526972784,1.1752667139315909,1.1531972178389969,,1.2318298908858345
1.2609682296170908,1.414184986120897,,,,,1.002433407296732,1.1002911793747492,1.157617751104584,1.104515595449517,,1.234483078949662
1.1384940774091454,1.1560272683312725,,,,,1.002270981809123,1.1179984530403242,1.1382162563272342,1.0970792651083618,,1.2393744036670642
1.240177778238032,1.4827539203797404,,,,,1.1890278541548531,1.1500063241372782,1.1004770703030016,1.1283016716635812,,1.236306527084594
1.23894604174183,1.257576988949151,,,,,1.0028949757486938,1.1793665289326,1.165369069885169,1.1730317259252054,,1.2282726902036551
1.1447612924656505,1.4072886227805572,,,,,1.1204445957848306,1.161867398723354,1.1493679354120712,1.2008518711152545,,1.2781626699473354
1.1215157746572606,1.4799746357629395,,,,,1.0796799296437398,1.1435735658340254,1.1951843540418272,1.186704467774414,,1.2129647941351007
1.1338513394198335,1.521336882404488,,,,,1.0389152635026488,1.1197916017151512,1.2375158970442333,1.1567748948024787,,1.2044603090162065
1.1459814305170564,1.4447238720022215,,,,,1.044451966665897,1.1307208206219468,1.217590276990933,1.2050045496967676,,1.2008295694749858
1.1810295955642476,1.5664635409675365,,,,,1.049988669829145,1.1200873592571838,1.253631121788616,1.1893790983491226,,1.1913773586869854
1.207856276654473,1.27073498235601,,,,,1.015029589500137,1.1290891561500762,1.1738074625477677,1.1839898678747347,,1.2247981076252252
1.1384095044628848,1.4046963952195284,,,,,1.0152186568059325,1.1217357799416885,1.1117151423283933,1.1457527829603609,,1.2137612742795263
1.329174248813061,1.2895203947011262,,,,,1.010538515418603,1.1600674708019154,1.161912757525075,1.1641773388478611,,1.163418907618008
1.1062820770331985,,,,,,1.005858374031274,1.125277075802851,1.1116170803186531,1.1337961506834335,,1.2266643143864762
1.1265196408323284,,,,,,1.0011782326439445,1.1492446152979094,1.172093771357232,1.171836559717595,,1.2447535526646842
1.2372359195781562,,,,,,1.1678859061750932,1.1681239404424664,1.1895569140253723,1.150451631779056,,1.1849001674323911
1.314750265901296,,,,,,1.0415796067146592,1.1457644674684095,1.094508225561835,1.1498270050953674,,1.2446857106486582
1.157865265903336,,,,,,1.054868575514177,1.1345795383222397,1.0522464892323533,1.1383943103593626,,1.2178942841125575
1.3453711621267548,,,,,,1.1190603155346814,1.1423176529612895,1.0406548816278145,1.1660908463646025,,1.2216189635948025
1.310004144185004,,,,,,1.0433288093172353,1.1601722944581536,1.067194931270329,1.1665161934564354,,1.2047070247057126
1.3278960645001747,,,,,,1.0039069072463405,1.1403239488033603,1.1283258930701754,1.1776057728786495,,1.215172681401129
1.3318956533078108,,,,,,1.005743334171877,1.1342035375302832,1.1682497133388343,1.174630091509342,,1.2337004395880022
1.2241843375034067,,,,,,1.0315740307911605,1.1215368410424318,1.1377027317665975,1.145543568136573,,1.2148169499466084
1.2684601895180752,,,,,,1.0464310277770503,1.1408413898022012,1.1511958839915115,1.1737915785662565,,1.2301667877472653
1.2362289718760755,,,,,,1.0175078691091952,1.1308218417042553,1.1552408825241702,1.1513866634148149,,1.2294483936972165
1.3922307503430476,,,,,,1.0116163390123616,1.1359015313938507,1.1916771934610986,1.1517173288824971,,1.1925806651876862
1.3087046941991556,,,,,,1.0209759413558717,1.1297915395982516,1.1757557167878527,1.1741353164350803,,1.2135903512176098
1.329429279575765,,,,,,1.005814819020051,1.140156529982573,1.1713060452482005,1.1630219860266509,,1.1972080466382626
,,,,,,1.002385709818872,1.12706993143452,1.1780443313660522,1.1237049598841409,,1.1888324413873776
,,,,,,1.061993734339468,1.152173056428642,1.1953536978526724,1.1695576387197122,,1.1815634266052952
,,,,,,1.1550671925345155,1.1284517252135011,1.077682792963458,1.154141222023568,,1.195768528260975
,,,,,,1.1136515756077927,1.1186725768303396,1.1720945463175467,1.2121003545240256,,1.199905832797726
