Amplitude_envelope_Root_standard_squared,Amplitude_envelope_Root_standard_squared.1,Amplitude_envelope_Root_standard_squared.2,Amplitude_envelope_Root_standard_squared.3,Amplitude_envelope_Root_standard_squared.4,Amplitude_envelope_Root_standard_squared.5,Amplitude_envelope_Root_standard_squared.6,Amplitude_envelope_Root_standard_squared.7,Amplitude_envelope_Root_standard_squared.8,Amplitude_envelope_Root_standard_squared.9,Amplitude_envelope_Root_standard_squared.10,Amplitude_envelope_Root_standard_squared
272.86535719039546,139.1963298713693,229.41607627177785,,,2815.222795798089,151.0611694850308,4488.296634994881,355.98887011217164,331.96659447778995,205.5958489949352,2900.416990957215
266.10950470460307,135.9592679921519,173.43561101452931,,,3011.475355013988,155.18304499497734,4751.2024287191525,439.34458177948727,785.9536487566764,245.5367016535503,2880.4454065762
179.3590771170058,132.7222061129345,109.19176029234,,,2941.7756052488267,159.30492050492384,4708.566282536464,466.8789988337216,474.6277601959338,176.0633199328731,2951.211063149923
109.29328124620734,129.48514423371708,123.54547286254534,,,2901.4276708835,163.42679601487038,4647.043606237073,996.4869756980622,265.20456715352293,200.05434899198204,2947.2475768226864
104.4178202117472,126.24808235449969,123.01182318711604,,,2594.687474134244,167.54867152481688,4969.61806827302,987.2585385482472,438.36559746089495,112.40371222738835,2876.2936525299765
201.17615220166863,123.0110204752823,122.47817351168676,,,2346.226623597659,171.6705470347634,4942.886199477551,903.433277961798,370.03473209754014,115.35854148283649,2547.508210604421
162.23132431563812,119.77395859606489,121.94452383625746,,,2823.957518601391,175.7924225447099,5112.4148690241655,785.1350548740736,269.9608619874196,151.16369717524933,3534.443913611752
123.28649642960762,116.53689671684748,102.2376039579604,,,2921.4184531126807,179.91429805465643,5225.159012865063,477.9339096114033,169.88699187729904,174.1247449870704,2836.1609750914204
173.29492991491196,113.29983483763009,362.2782767729527,,,3086.488724945891,184.03617356460293,5347.368995035296,238.4453026986529,105.52609796153848,134.23356057813294,2980.8312796865503
368.20539252645824,110.06277295841268,116.25650576883947,,,3131.94370299137,188.15804907454947,5342.059594599823,127.66017350374564,165.0314134274457,154.34657649105677,2686.9069827323947
310.6002907882333,121.84284751731452,90.67829841864008,,,2556.0293809478103,192.279924584496,5249.8636106355,127.8062084943904,104.11077845002566,197.39360976738809,3348.8450526122883
505.51325932157175,133.62292207621635,133.86542287285974,,,2598.5328771831614,196.40180009444248,5165.396617319575,131.12486888604164,186.361233442908,240.4406430437194,3261.6581849056315
980.2578457247928,145.40299663511817,95.46676799405736,,,2541.3146582388404,200.52367560438896,5108.272160217281,129.58287329233144,183.0133836318629,254.9235030289203,2973.846541501767
747.6441469040528,157.18307119402002,138.1577832198734,,,3194.465337534684,204.6455511143355,4887.190728570832,128.04087769862124,179.6655338208179,269.40636301412115,3948.668726452715
1037.121012785219,168.96314575292183,180.84879844568945,,,3396.127018288925,208.767426624282,4832.233705811702,126.49888210491105,201.78199665070784,134.84215194174504,4361.587886546677
905.5092264553924,180.74322031182368,158.49824358895654,,,3372.892272589106,212.88930213422853,4569.317107765371,124.95688651120084,181.28067981050057,289.0860132823339,5025.053826333096
1178.0801130357688,192.52329487072552,136.14768873222363,,,3248.001297315783,217.01117764417504,4463.2077580678,103.37810626631762,191.75897355126136,275.13773514116536,5296.961654201096
1202.812342611019,204.3033694296273,113.79713387549072,,,3224.4856727060774,221.1330531541216,4222.31444139462,139.78187762239511,207.6122679947986,210.48394546034345,5142.5708054937095
948.4883289728332,216.08344398852915,109.78856454782418,,,2905.7686280377,205.62098854203305,4079.552623745248,135.72936751647543,208.38322569673247,201.18491824486327,4996.66507043634
1001.7704365389012,227.863518547431,105.77999522015764,,,2698.772920784575,190.10892392994447,3981.855546179004,120.96999118998887,168.40579391663746,185.2535107900582,5076.0698825411055
1111.057460625417,239.64359310633284,124.09330437812623,,,2650.561224171502,174.596859317856,3179.988949602697,106.21061486350231,105.30883234430443,852.0222086989454,4749.59626346816
1164.0173019379956,251.4236676652347,993.9319062820164,,,2831.216583799923,159.0847947057675,2899.4548340550514,105.13036624025948,154.92666366009428,1977.5396727221028,5023.956254000114
1086.9133001064793,263.2037422241365,238.4376609761941,,,2933.263070232793,143.57273009367898,2882.474881015599,128.78529340658906,104.7729060266077,2716.441254381961,4741.583862611449
801.6635630554679,274.9838167830383,89.85503250463499,,,3087.877003606553,128.06066548159046,2891.97658772914,104.9206076666506,113.34802644511004,2940.428423694126,4789.791796098938
1147.9974507172997,286.76389134194017,860.2137606809301,,,3247.6368787575216,112.54860086950195,2789.948443212309,105.4059452284234,121.92314686361242,3012.48520508414,5004.224559323961
879.9756439571229,298.543965900842,1655.10205598496,,,3034.609385363536,115.44653109052943,2798.0775698620782,105.67866447296602,130.49826728211477,3177.503476073745,4981.271317153632
832.4882622748632,310.32404045974386,880.3180919285844,,,3194.458400686188,118.34446131155693,2925.905342725924,105.65205782721073,105.15734511560552,3490.488334180952,5022.111761260993
1109.4244712632124,322.10411501864564,500.6812343288556,,,3619.375262247015,121.2423915325844,2972.380270470885,134.74697465884972,103.82140689644388,3468.291890609423,5093.852066559478
1165.4651724694784,333.8841895775475,299.28148129183967,,,3558.3797994590536,124.14032175361189,2855.5603433139368,180.48559481114668,102.4854686772822,3582.1899547050266,5032.75760260001
1101.056720129749,345.66426413644933,97.88172825482364,,,3576.695274966057,127.03825197463937,2952.0709978821096,934.5727053670724,101.14953045812057,3669.218256558365,5145.578828771429
1134.188635410074,357.4443386953512,684.3258547381834,,,3652.7502523528574,126.53160486882462,2925.6307507946817,519.2099099685511,129.69318578065614,3806.23257467378,5456.483277093215
1186.3106221303306,369.22441325425297,212.45067216872303,,,3802.864679479815,126.02495776300988,2493.549203369345,702.4445110560422,113.14329522091155,3791.9304052788552,5530.354050014113
1332.894476699231,381.0044878131548,114.74813351544992,,,3248.863980927977,125.51831065719512,2570.8528451784205,643.7538380534601,200.42581422340749,3865.72478459098,5622.651558330825
1365.1927744884651,392.7845623720567,392.6462515968546,,,3367.255114149696,125.01166355138037,2716.806838377312,1355.6345471430454,214.7193027285621,3916.642696348089,5701.308910911136
1350.6304390338491,404.5646369309585,90.68324175291436,,,3126.278784769218,124.50501644556562,2886.213859259452,940.5425084677818,362.1108807911826,3896.952427658687,6022.060993765382
1110.391778662201,416.3447114898603,92.2855310070308,,,3210.459521148662,123.99836933975088,2748.194971494464,714.6597520272845,150.13107120849926,4003.928025610293,6434.016268018847
1477.8916407769284,428.1247860487621,93.88782026114724,,,2906.226025656916,123.49172223393612,2883.203399342514,732.8087246178994,197.22077432371773,4137.01619898921,6839.821295368366
1100.2106928859127,439.904860607664,95.49010951526368,,,2765.5631869516324,122.98507512812137,2911.383417610482,792.4450241955266,238.24260384800283,4157.842180442169,6751.960050162732
898.11745618153,275.00136758988475,119.08185125229132,,,2713.5238140749466,122.47842802230662,3074.0506539919475,754.1083453846525,132.01349009883197,4240.157951436507,7015.042475576619
952.6426547315184,110.09787457210555,87.49811533425472,,,2706.323131578059,121.97178091649188,2869.7561200829336,1016.2079251867642,104.88891255095216,4137.293192483758,6904.852365731344
780.32409694914,149.4497547927799,108.83261850886991,,,2818.4914160944163,121.46513381067712,2944.200095875928,1409.176968197326,125.55387275993404,4069.997347317444,6943.203272042865
937.2431085489602,188.80163501345424,130.16712168348514,,,2690.054944567961,120.95848670486237,3090.618225130353,1260.283649824739,136.3805106896174,3971.006040381906,6754.695754441678
861.5589513260485,203.08247951624816,179.06954924647937,,,2718.675251953598,120.45183959904762,3269.263275517641,1203.6914586987168,158.98829960992958,3993.4584273080177,7098.6801515662255
793.1218749869241,217.36332401904207,227.9719768094736,,,2286.127866039445,119.94519249323284,3273.855890490548,1112.189302816213,155.3119238052107,4052.24600152608,7214.377870129733
818.9494067766533,231.64416852183595,276.8744043724678,,,2387.246604134643,119.4385453874181,3357.1751504142053,1540.1503499768146,141.1565824966205,4018.886586153845,7258.912191539154
1035.379670190304,245.92501302462983,325.77683193546204,,,2496.9111262698034,118.93189828160337,3375.338798370324,1437.739961717961,125.5296811549826,4044.574855677923,6748.184755386604
1559.2063866581627,260.20585752742375,374.3003003368785,,,2890.179815794831,118.4252511757886,3365.1338626271404,1618.3676267308656,109.90277981334472,4079.623989467572,6498.666468909766
1858.9513152145817,274.48670203021766,138.73500970880193,,,,117.91860406997384,3324.97377871972,1643.5564246943316,188.5630968020905,4107.042997834944,6412.0940852537
1853.2830024906325,288.7675465330116,111.0266369965448,,,,117.4119569641591,3431.872901475373,1690.4304345703872,280.01822019898054,4175.837042365502,6428.981740089615
1903.9855458053933,303.0483910358055,122.0250794012011,,,,116.90530985834437,3241.442904312461,1691.0731386734806,136.65919918246894,4172.698305892772,6012.333595671089
2005.2673081418889,317.3292355385994,133.0235218058574,,,,116.3986627525296,3198.4173177804364,1674.242520918302,273.69760191408324,4244.006426468912,5523.888980701821
1728.054641472125,331.6100800413933,101.74839356454196,,,,115.89201564671484,3159.962288603449,1684.3203470093856,484.7769002752319,4227.458209885485,5294.550114575388
1871.7243640586896,345.8909245441872,211.1905913725749,,,,115.3853685409001,3305.68845185553,1698.3862229671818,506.9620757951298,3729.032677850383,5248.848215116365
1878.389363818024,360.1717690469811,200.89113845451269,,,,114.87872143508535,3514.263725138009,1671.03632787573,364.1190545287464,3617.1602796700063,5347.704777942767
1898.9545124544488,374.45261354977504,190.59168553645048,,,,114.3720743292706,3558.071602796308,1669.6202270714684,476.6730567055575,3868.057318514311,5342.309834945803
1904.872064868195,388.7334580525689,180.29223261838823,,,,113.86542722345584,3294.690538481312,1660.6747480284353,1077.4804033156224,3896.143996653744,5278.677822285928
1736.380104018301,403.0143025553628,169.99277970032605,,,,113.3587801176411,3262.66644570327,1691.0097592134375,891.9009712610207,3889.61553629936,5157.685456861262
1433.1271080784925,417.2951470581567,159.01128580101087,,,,125.52567153630775,3454.9449050531703,1682.5559652120864,809.1296858479659,3818.512045905453,5026.112502006922
1054.9529438906948,1197.0160497861089,148.0297919016957,,,,137.69256295497442,3503.8178316902813,1688.797529029677,816.18457111696,4465.283783894334,4980.769012266934
1003.2582026845377,1096.9121639179766,137.0482980023805,,,,149.85945437364109,3575.93722432729,1687.8484101355234,1050.956118461353,4271.6403214787215,4908.652536124859
615.2509933034326,996.8082780498444,126.06680410306532,,,,476.4882361022329,3605.580686877549,1692.367486981008,1377.3949729140236,3874.487902958208,4533.0360340401385
583.1275784818002,896.7043921817121,115.08531020375014,,,,187.84340681721983,3647.9225350421416,1681.557769922933,1668.292106775723,3804.349845749648,4296.683251591107
705.7247349785479,796.6005063135799,104.10381630443494,,,,187.92754597848,3830.4105878098167,1561.5509919500666,1380.6237971910914,3603.730200404624,3851.7084109821
721.9105836667716,696.4966204454477,160.67504786990074,,,,316.0440415930717,3829.074939676145,1299.3139156329837,1378.7345079177471,3838.5544353915534,3851.953005245575
1060.3091839899262,596.3927345773153,154.96176092093867,,,,874.9934792174486,3885.4892960866655,672.5014070628663,1628.9884376933742,4121.600120410006,3715.4139601196985
804.0193563978997,496.2888487091831,149.2484739719766,,,,545.7456761221946,3860.0636761605183,752.9325517087265,1794.7991628512682,3861.2013105265305,3629.025684551586
1378.0847276418397,396.1849628410508,143.53518702301454,,,,1201.2807410815178,3833.5313245734656,1324.173297057524,1799.5299323700344,3673.563588322184,3577.541085894301
1595.8581833323465,296.0810769729186,137.82190007405245,,,,568.2571782749604,3744.555341004194,1253.91134581578,1843.5021357610613,3423.0249235454658,3666.149312327818
2178.8894580398105,195.9771911047864,132.1086131250904,,,,277.79886490956005,3733.3245045545714,841.6978257056232,1824.75649627781,3299.8988316692908,3851.880948968761
2130.852274714092,95.87330523665408,126.39532617612832,,,,307.3511784885399,3835.4762671728618,934.3813451163946,1886.6241097719203,3551.629880987084,3852.629161977493
2215.8550030977176,145.89319493990945,120.68203922716626,,,,395.71419587341006,3925.348217380264,1032.31422081492,1847.9154174171629,3603.3710293413337,3775.451049225901
2278.058047320288,195.9130846431648,114.96875227820418,,,,413.32442301832174,3854.875342196921,411.9627069731746,1840.2369903046388,3589.241995007397,3815.3232666517656
2206.062369562431,144.2565758720257,109.2554653292421,,,,537.1558199944232,3885.29002371776,743.3561872550962,1950.0612794857,3439.289268262465,3753.237897254055
2160.554595054434,213.6429616943549,103.54217838028003,,,,493.249170555685,3973.334805760311,728.4158389506505,1962.002913880934,3896.595492598265,3866.447389432977
1708.563176701933,166.64816714991437,114.54098117410771,,,,619.1065300524317,3939.00140576316,903.1134623346782,2032.3448906678288,3861.470768612746,3958.123992930474
1662.343828281695,186.1778043076655,125.5397839679354,,,,1580.868666464209,3637.4857013592864,642.3393900857444,2094.132976783539,3432.381409440829,4211.254465861066
1758.7810382862006,205.70744146541665,133.1367873743455,,,,1539.4013206909055,3442.67096503423,909.0127746950864,2092.1878437187124,3500.2972843703365,3947.8576047276806
2027.1124286821785,225.2370786231677,140.73379078075556,,,,1263.6446446453583,3466.8958320458646,1378.1383381179169,2014.3076304204087,3720.8662396863615,3657.948488418848
1915.656291944853,168.7604659954954,350.73830733937666,,,,1729.0453859117813,3363.306186484134,1474.2867269757312,2058.5138699567738,2167.1245450189,3931.141229684392
1918.9020372385075,248.9147287255162,634.1451411317659,,,,1643.1537684151567,3239.9737506777283,1319.3052216180702,2085.857312551032,,4251.680769400495
1904.945201158064,270.30487223829346,141.82015963688352,,,,1485.2955257580988,3357.944205030877,1288.3066400061443,2056.4482342983065,,4855.348599847963
1840.811609799194,291.69501575107074,108.42233281768132,,,,1069.899520227914,3393.1812017879265,1175.3888496699356,1981.3774029976776,,4975.092076877373
2039.2488383595544,127.54383720999152,100.43602220417164,,,,786.2424891185665,3233.5966606668067,1019.6433210458782,1888.014414470152,,5061.769637007357
2039.328042791199,144.56863697014185,103.58388951133732,,,,1232.4508259766924,3181.716616877719,1015.7664437852288,1380.7357870089038,,5325.587840332868
2205.201792842437,209.57144167567373,124.81570266089784,,,,1164.743071896583,3117.418059691184,1057.4893707772994,419.81035347652,,5704.337477868968
1688.433011890883,235.3111521398568,102.1737756161884,,,,574.9311910857629,3124.1659342924613,910.0469491724674,157.88661266091532,,5936.187704958234
1766.4973622725831,182.69856721673105,129.5996280726676,,,,362.100888862178,3296.817097629607,1305.3106582915996,360.2241033837694,,5894.288312864768
1848.6654464060969,132.93765966887636,97.85287454701098,,,,139.98418641739786,3225.0990096791325,1204.4248819388447,516.7285583324092,,6023.83979467416
1645.2108374238596,126.657529496105,220.6102593568354,,,,525.4193091126124,3100.07076833951,1296.750773655316,696.4060275039368,,6257.304964626524
1717.5696667776413,125.40901973923036,343.36764416665983,,,,945.041055843183,3135.506220310484,1106.8106902001557,608.0043216636453,,6104.130050279526
1647.8784409046002,124.16050998235572,466.12502897648426,,,,903.0445345300448,3184.5293685398447,1391.0994380824652,743.4946735921883,,6258.511817689376
1636.7252508282395,116.61049921158848,944.857696614252,,,,861.0480132169065,3026.9114355393845,1461.0252917679447,1373.2273803110509,,6418.197048678321
1628.9213116456312,166.42474039270667,118.98541008484813,,,,819.0514919037682,3090.9302072973965,1225.1007804294618,1571.4458321865309,,6416.785892518788
1871.410148154574,149.90201057325518,93.02543932134404,,,,777.0549705906301,3160.3085021851634,1516.0150237328733,1628.214852962436,,6330.874570915447
1867.5430328109185,104.6595968683224,130.66281168880982,,,,735.0584492774918,3207.871371532133,1625.9508160075388,458.3728657442209,,6095.810610301493
1810.104485669352,134.47515921419765,134.36324232979467,,,,693.0619279643536,3376.166069306593,1687.4115546978478,1548.6288508584878,,6225.023551607743
1799.6488259506575,320.5321102840919,111.39646486314004,,,,651.0654066512154,3308.643212171517,1690.2556217210542,1705.012138809151,,6417.873156550789
1893.3331566360123,123.95940156641876,112.88111160913584,,,,609.068885338077,3238.5067822270007,1708.0129584451126,1635.614654096718,,6507.941454311722
1668.9923952125755,109.65209819167234,119.91832483313893,,,,567.0723640249389,3093.514729505423,1691.6820587134405,1920.7295603881864,,6497.61640605519
1832.4727630586967,114.84430970826222,126.955538057142,,,,525.0758427118006,3056.6152343080657,1687.2310663409091,2009.1994527178888,,6371.743922738094
1654.2949052912113,120.0365212248521,142.64255711600742,,,,424.068421743811,2971.359725531828,1618.2267379618402,1806.4914748771785,,6485.246565775939
1763.7222204400318,125.22873274144196,1437.3926801152977,,,,323.06100077582136,2991.2734299831404,1539.7122585904856,1896.5405671112592,,6764.197260850549
1695.2514881608074,130.42094425803185,1137.609497958118,,,,222.0535798078317,2854.7007085910104,1716.794438266806,1857.3093514828224,,6899.212498145461
1731.4568576705758,170.09520948017348,172.47764927102077,,,,121.04615883984208,2913.5893566002605,1731.6279411598273,2014.057340106497,,6829.558126325787
1884.7894231256407,133.837042237305,350.23873333540337,,,,111.76962556118096,2968.5828065195683,1683.7500266166617,1737.9176069052075,,6805.179488412188
1773.1202617502613,158.2124607645178,929.6653328653013,,,,128.97949728387164,2989.9779129201106,1616.662231323104,1916.8182146089616,,6343.013338855947
1958.092362304308,138.1592984290603,605.6932648620585,,,,146.1893690065623,3079.7052650202745,1707.7872543934357,2008.9154091302648,,6348.667787113703
2134.8781626098007,276.24409570584623,1550.1889955497963,,,,155.7085503461729,3195.71270826144,1700.375523316299,1863.062288493985,,6305.156690491414
2054.321467573187,120.83029224259847,526.7044235618145,,,,165.2277316857835,3276.387509942622,1573.575364644705,1766.196671958074,,6144.918234398914
1891.5753454511648,146.92455309166473,1006.0106820565928,,,,155.21508655013074,3357.738118611902,824.4962777928858,1809.854151202044,,6199.739407230087
1933.5826068284227,173.018813940731,1144.2911525768857,,,,144.90471456218535,3348.0154651107578,742.0443062939385,1799.9360934947804,,6180.781637887487
1823.1816168908947,143.7139440790312,569.6745002112702,,,,130.6861472075351,3349.573354198239,886.8354559455764,1794.8920027253705,,6224.931421057905
1663.9990623795445,158.7863286188663,229.2909435405965,,,,116.46757985288488,3426.556722494357,1256.5345481619656,1782.1981568228907,,6117.740100232758
1781.8812924038416,173.8587131587014,306.08783684812005,,,,141.6437833326008,3377.5757904123784,1084.9790079229003,1808.9737649295848,,5628.552193842733
1715.8215517361657,185.72643564868912,691.7138121634886,,,,138.15078870657882,3464.8903943020005,722.730081123455,1816.0824217681752,,5803.691150140128
1778.696294386389,379.0613983865107,281.30365787676595,,,,134.6577940805568,3483.0761400835786,965.5279276299603,1841.3349152918368,,6084.456019699046
1879.729126977434,483.5827212751219,892.8019445939519,,,,131.16479945453483,3354.977812291292,1199.8219895662703,1819.3234128757504,,5930.39465583416
2109.325052663031,129.18720259296364,2038.400279072756,,,,158.5558280262689,3413.70097332796,1183.5864580018472,1824.028065626868,,5728.593544546732
2294.822942938731,123.26427871802578,2689.862727611485,,,,157.99594146989884,3336.3054372220045,1193.690617911618,1805.1865671732544,,5570.550252928415
2141.2122057959505,516.0180612319513,3271.8420704096334,,,,157.4360549135288,3436.656295192576,1033.722454752355,1829.84484827276,,5588.216570107515
1795.561220766957,908.7718437458768,3110.59885499738,,,,156.87616835715875,3515.696080306271,1061.0196587021617,1814.423540278204,,5496.599451589743
1584.0223537590168,1301.525626259802,3610.996681783087,,,,156.3162818007887,3613.2546603688497,989.8215658656368,1818.0079263829807,,5391.728921391937
1727.2034156941318,275.8994858701767,3306.205820726799,,,,155.75639524441866,3738.970292238771,982.2838054694108,1814.672537733568,,5237.697213989442
1733.036854207456,396.8696934341426,3378.1215989358725,,,,155.1965086880486,3688.867610010076,1058.0873606404998,1811.8748995681408,,5044.580473408645
1720.3600136668078,288.3721765189108,3088.854738709605,,,,150.45493670832877,3666.690779576915,865.9725755093231,1811.473591763072,,5056.259832652434
1672.2677628889385,179.874659603679,,,,,145.71336472860895,3649.474737642397,887.8456376011395,1824.088871529316,,5114.536953800204
1657.7496825192654,272.5126173054434,,,,,140.97179274888913,3698.499146226144,1075.2859739646392,1853.3204360414536,,4996.233157922201
1941.9821683513849,341.3633460026393,,,,,136.23022076916928,3534.9114331220035,1241.6602635911484,1847.0166358647125,,4960.5396042065295
2181.5782181865984,213.0168456042722,,,,,131.48864878944946,3517.34485568052,1341.6781089216809,1798.955923782222,,4584.625239611964
1673.1260310211774,423.16398866861937,,,,,126.74707680972963,3491.984332181951,1224.277059036046,1824.3524260482868,,4058.638533659506
1606.288008532733,455.9864500644948,,,,,124.32659432442269,3478.9644038830547,1175.748908574534,1812.1867072126065,,3998.843346781785
1634.5073764739927,153.09695243151754,,,,,121.90611183911572,3493.758537517078,1257.5077327867284,1833.3418985161047,,4084.250923116208
1695.4023660309138,262.6111912654799,,,,,119.48562935380876,3470.5968359529147,1311.5555496898385,1832.615612568488,,4179.340248787918
1643.2312652681012,180.23849161028784,,,,,117.0651468685018,3407.2720811932463,1243.5416794936962,1833.363121106957,,3945.14348335355
1786.0197349750624,729.1612309174782,,,,,114.64466438319484,3440.415989543166,1188.5742107111682,1841.5812880841136,,3471.516208920064
1586.8874401907908,572.7278573954874,,,,,112.22418189788787,3435.141452418651,1393.145747938269,1848.855462151074,,3493.9680517602915
1579.8394389813034,471.0677213533409,,,,,124.59466564793632,3322.391212522707,1962.910189777058,1825.4227514849583,,3562.8518762959707
1588.9047722419343,316.380875055858,,,,,136.9651493979848,3342.129100992738,1789.5451828994935,1822.669203187903,,3770.976026033948
1624.9380856837613,677.5094731399628,,,,,195.6878612453468,3411.5180096544395,1376.1587081052976,1853.3020119638293,,4235.539513507978
1699.982857584955,797.7390851990065,,,,,135.66400722121168,3493.5872298327163,1645.6008428016123,1905.2084905544984,,4299.640806959942
2114.198969214984,1930.3517060810912,,,,,102.14015526121035,3486.745997623301,1700.7480871533633,1899.0087069910185,,4249.410864850882
1748.5261045957302,1295.2823126296478,,,,,249.1322178641552,3466.049391118632,1373.9401234037712,1950.051617640783,,4137.647288232311
1719.2370169357405,1359.8854648755405,,,,,396.1242804671,3347.02140781362,1756.200958619412,1902.3006971797183,,4223.188473572496
1892.1119754309989,1324.658235740429,,,,,261.13204629307006,3436.900617878136,1357.1643573974325,1920.0816298116504,,3979.352406260612
1313.3640569243405,1781.810491715945,,,,,126.13981211904016,3438.5664977126503,1225.620219515661,1948.283572417728,,4181.319791366829
1711.9027592500254,880.9738689773145,,,,,153.3795706322245,3405.576982941574,1442.1594366561628,1911.3562819236656,,4151.8856765418905
2279.1126670017875,1309.1194451551612,,,,,112.45914762318142,3415.2228353399,1246.556121983062,1858.450852328076,,3982.1550045642034
2243.4856214215847,1443.103940617923,,,,,118.7219495123384,3589.8331489213224,1459.5400019454887,1879.410330885281,,4322.31354243809
2126.802660597929,,,,,,124.9847514014954,3501.543114188868,1193.1880870498849,1836.1950497875505,,4659.756186164935
2411.3036520107025,,,,,,131.24755329065238,3457.4008141605664,747.6706459039068,1843.4644500369493,,5335.344288184157
2414.2284882168324,,,,,,245.44192772654287,3291.3302402239274,949.3342610677375,1852.0291282365376,,6055.02560883453
2413.872091652329,,,,,,399.2827073034942,3348.472572744861,1067.347094755634,1875.6791197920656,,6378.428329474983
2532.4975328325672,,,,,,352.45700295570725,3324.5507020926166,1384.963833711545,1880.65872943338,,6229.000482110869
2343.714837152377,,,,,,205.7680835986013,3402.1623913717094,1453.3167160505757,1934.1568554460373,,6365.653470875065
2547.9025961174016,,,,,,544.9884048284279,3404.753011570047,1569.3675834189337,1989.9158598686856,,6631.584187946622
2535.141798610397,,,,,,187.95557776042943,3364.734589689271,1428.6089981154162,1928.905736923518,,6467.203606305315
2148.4385772093974,,,,,,152.2137329752326,3426.88931278702,1602.409966822024,1908.0918157694523,,6167.972676283359
2053.622396375937,,,,,,154.98267111568674,3319.877940625015,1551.207629354543,1938.3227600781129,,6223.911957354407
2518.101609926748,,,,,,1140.4983105757271,3296.7147982777874,1504.4071281369754,1857.789348397045,,6448.377713804733
2368.667439902189,,,,,,1805.5713209047208,3234.2766438696194,1389.398830023998,1878.8299931008744,,6556.075258331825
2281.910506726055,,,,,,1796.6870851132542,3248.2856103453205,1565.88357627214,1855.0480671090163,,7020.027533471193
5076.122254317103,,,,,,1054.3068844515446,3266.722287637048,1706.974153775399,1855.1721377336296,,7103.029534348739
5636.539325557321,,,,,,105.01407726786616,3389.4081261235824,1804.7919020862164,1792.1897877517958,,7194.831762797716
,,,,,,106.04243413672778,3374.101329280668,1819.0644476254367,324.967137197086,,7507.829269056245
,,,,,,191.0241014232313,3497.5275377967755,1730.2495553759002,341.5243010268444,,7749.766143473925
,,,,,,238.7228507290897,3438.521152107184,1788.83441258443,250.98400388539864,,7578.603494782233
,,,,,,182.54110172776515,3480.7060015241614,1925.433541128694,306.305919476358,,7278.904471257264
,,,,,,126.35935272644058,3435.39550525398,1829.4977783006805,333.00419756731526,,7463.334839221456
,,,,,,247.5397229977116,3459.587064972292,1885.08180004552,290.2103655293532,,7833.0936062298
,,,,,,609.0453931757945,3438.65221219695,930.6034698751698,1783.848678170782,,8134.438297876621
,,,,,,890.1613052359435,3477.8108892148834,783.4778062562449,1837.839712619718,,8153.381522683846
,,,,,,699.0869408626811,3439.772495107684,880.9956968825325,1841.590704663276,,8301.376648280262
,,,,,,600.7892299918459,3405.900355500038,1050.987865199933,1844.6972165037164,,8314.840819851212
,,,,,,358.92208316190306,3563.921941097631,843.6639443996702,1858.518374447992,,8225.925354964284
,,,,,,307.67958940706114,3514.603905149677,710.4025756433856,1886.8952423497583,,7891.193142758502
,,,,,,256.4370956522192,3485.5346678458013,713.9875129851043,1864.8982609293607,,7757.731698041375
,,,,,,205.19460189737728,3498.617248812459,461.45300650759486,1870.577544549803,,7595.772043667746
,,,,,,112.5071285723353,3456.486446316212,518.8796709163688,1878.997521993226,,7564.172228884824
,,,,,,118.49142333920577,3530.36737439441,856.9106975963768,1886.6858133523724,,7490.688211428378
,,,,,,124.4757181060762,3499.133925145073,1231.7471372240143,1891.662378610746,,7510.035100251375
,,,,,,131.3448322510527,3598.165829811926,729.6829100915918,1894.494803384495,,7538.908153754975
,,,,,,138.21394639602923,3617.125063856549,731.4728303333134,1918.556607984827,,7599.389831745806
,,,,,,137.53479811881903,3612.32266283932,610.6475809788985,1911.18567690116,,7063.77328520924
,,,,,,237.4700817418949,3698.468289530916,761.4415885032795,1903.530094307785,,7012.448863007115
,,,,,,95.45628853970818,3697.321216448516,838.3078009480066,1886.7823452770133,,6899.250624905625
,,,,,,134.12135014450567,3743.538112335755,722.8435101702821,1904.6259699206364,,6822.005219425283
,,,,,,172.78641174930317,3756.7078179270734,689.6040123193783,1908.2093843185507,,7008.178722321092
,,,,,,211.45147335410067,3769.887524937862,871.5759119540656,1933.381025824824,,6558.095632625988
,,,,,,393.7109546481221,3646.674517382621,987.4085592222724,1916.9667922106105,,7094.462656806507
,,,,,,212.8198561058777,3657.073224981965,786.6601487783153,1920.017478278754,,6653.903983320492
,,,,,,725.9844963731578,3707.196535911852,885.7144584283559,1895.840091313648,,6469.731851547341
,,,,,,529.0392531558266,3674.993730284828,871.9346577384823,1938.212543999663,,6427.852170971613
,,,,,,632.6600129591832,3671.035302427125,1220.0378767823795,1888.7509672240665,,6352.145061288413
,,,,,,1528.722991194766,3738.9527872430863,962.396268767374,1898.507509557236,,6321.873439475721
,,,,,,417.2821425284272,3698.811489572766,1010.7128390229966,1886.0776365602865,,6677.449064267365
,,,,,,1242.0351330633318,3641.706772803735,944.7162728297228,1916.254476205072,,6915.768559192861
,,,,,,1511.8688785976728,3688.134124322023,935.0433738195446,1899.3991049151928,,7102.992271308482
,,,,,,1649.2850797965652,3660.307390766482,839.4666921673627,1885.4568360851388,,7043.588760039786
,,,,,,1576.5400626391197,3720.355134703189,835.6253428313686,1978.489333318176,,6812.237065602174
,,,,,,796.0574007509836,3657.199095028829,651.21108632466,1925.6730616130903,,6223.278460674663
,,,,,,1071.8803467099722,3689.65983544724,901.1556128935356,2001.638017171575,,
