Duration_envelope_Peak,Duration_envelope_Peak.1,Duration_envelope_Peak.2,Duration_envelope_Peak.3,Duration_envelope_Peak.4,Duration_envelope_Peak.5,Duration_envelope_Peak.6,Duration_envelope_Peak.7,Duration_envelope_Peak.8,Duration_envelope_Peak.9,Duration_envelope_Peak.10,Duration_envelope_Peak
521.8850485333486,400.03718762304345,363.5490746696465,,,938.4109515277028,806.2396318305717,1369.927929340136,853.8463469153334,566.268705804769,679.7756113706404,1289.3444255693282
505.5242304640703,396.4001949285169,518.3032921589217,,,1011.911118048897,802.826201692003,1166.4694818103865,925.4567527030543,472.9565413687535,722.5903255643876,1505.110235671575
1129.639808820285,392.7632022339904,673.0575096481971,,,1042.7579018139609,799.4127715534341,1165.515737725695,973.4626494762074,528.476648189373,732.1386029858088,1388.1245947536763
816.6650929376488,389.12620953946384,827.8117271374724,,,845.6025680335088,795.9993414148655,1179.0576727699456,1048.53910767192,497.53822797909606,502.7460818955296,1845.901083204664
503.6903770550125,385.48921684493735,505.5691221883434,,,1207.9947975341977,792.5859112762967,1205.7115835367922,1090.418331654164,466.5998077688191,580.9363574145366,1278.490101825288
601.9239430126454,381.8522241504108,804.8899604066022,,,1198.696871881,789.1724811377279,1188.6928192791836,1031.7767665164972,455.5982203602524,659.9602006070102,1496.0603838070867
589.6352171847334,378.2152314558843,754.9518189919961,,,1230.471840182353,785.7590509991592,1212.9187872723996,961.6137245061992,493.9969726757877,705.9995724742225,1278.3416210415578
403.7911065849302,376.01968696778977,369.6810292454743,,,1221.91091636571,782.3456208605904,1210.1804556274203,687.8903574441005,556.6336535419973,692.6068817974412,1873.817918219588
452.0157243508551,373.8241424796952,716.3567734813608,,,1115.6400501573085,778.9321907220217,1279.4779040910275,838.1875277857794,665.6276400848823,679.2141911206601,1460.9767354381277
342.0985777628515,371.6285979916007,405.1596745089861,,,1070.7085038418852,775.518760583453,1185.3066784337566,815.4961688759086,685.5924878224171,655.5961523818453,1604.0276603234763
345.20276065153195,369.43305350350624,544.492584031336,,,1123.6176139801005,772.1053304448842,1492.1917716363455,792.8048099660377,705.557335559952,631.9781136430306,1594.019358860735
345.237418414918,367.2375090154117,683.825493553686,,,1223.400995618669,768.6919003063155,1443.3703187335277,770.1134510561669,607.7865427367343,411.2903988911355,1633.34277417104
743.2654556215797,365.0419645273172,609.9290493018623,,,1615.630506080242,765.2784701677467,1260.7223989516635,747.4220921462961,644.0868253720757,1314.9871450167566,1927.418110467727
438.00225300798775,362.84642003922266,536.0326050500387,,,1297.316755970944,761.865040029178,1181.6026778053772,520.4776346396523,590.8057026510417,691.0979859621947,1813.5000233851888
447.3849653112947,360.65087555112814,462.13616079821503,,,1095.1139583331435,758.4516098906092,1209.804712641111,766.8855196835523,616.0125460483476,634.1552208037865,1980.449087647852
812.225375461381,358.4553310630336,530.9686220890184,,,1147.63354452088,706.767203243128,1237.5440625710935,853.566046353694,519.5256579807331,570.8544523329098,1593.5163998374433
632.6240538428207,356.2597865749391,599.8010833798216,,,1379.9420867809552,655.082796595647,1227.3872748204114,747.4552806949241,396.9817560003752,785.0500680649965,1759.1495314003896
384.7913607861308,354.0642420868446,585.9678813578182,,,1402.0455373546222,603.3983899481658,1369.8434139911335,641.3445150361541,362.4268032031707,759.3515219972912,1564.389236966941
334.9242635641458,351.8686975987501,526.9521379392573,,,899.1065811598485,551.7139833006846,1299.7069256700934,618.0134316673417,458.076010607637,815.3587524966226,1854.1959130829384
492.1651175348877,349.6731531106556,389.59002492290745,,,1495.1723236321898,500.0295766532035,1726.4927398529308,654.510897101798,414.7906656137631,1138.991004114562,1917.330422739438
393.5652714671759,347.47760862256104,290.1598323012816,,,1172.281681788933,448.3451700057224,1370.5253903454325,663.9210857270831,435.0944131973686,996.0106286647424,1518.8967218933258
474.50121592660514,345.2820641344665,238.8950179185708,,,904.5197198035384,396.6607633582412,1280.1896060913757,639.7560087234843,455.3981607809742,862.6878450924049,1621.686860283418
463.10250305149054,343.086519646372,312.22648181668865,,,865.4427614507434,377.9965439090626,1316.3204819290218,627.328561914596,475.7019083645797,980.4030818783478,1726.937855577272
307.5020335751416,340.89097515827746,120.27425827048918,,,916.6332173135468,359.332324459884,1278.4221645467894,626.7787595624051,448.6913403038051,893.0114743148249,1447.2203273119744
434.5368766324954,338.695430670183,246.0775702189929,,,1135.287132071264,340.6681050107054,1626.1321607089249,716.8989369563707,436.5761414725022,998.4763429133816,1669.41946850849
390.1658716023875,336.49988618208846,245.7975939138419,,,1023.8938455854504,322.0038855615268,1319.7112560351936,763.0912249052983,424.4609426411993,942.2056640143868,1594.986428349411
649.1603233870933,334.30434169399393,245.51761760869084,,,1300.4700353106189,303.3396661123482,1485.002171552605,599.7886933218309,412.3457438098964,889.781731438964,1714.1423756773495
588.6057449355271,332.1087972058994,146.53304310300925,,,1212.6489406908354,304.00016569342523,1380.3914723715775,421.8123052794958,640.0877917513014,1081.1644346952376,2165.5983870072178
454.50989227496734,329.9132527178049,374.6934077168471,,,1168.515355961531,304.66066527450226,1381.2198155047377,456.2518984297157,542.5062179903069,1039.2982026552525,1714.2988391938263
563.1541477446509,327.71770822971035,628.3593912765227,,,1264.7629588406649,305.3211648555793,1270.9138582563269,407.03155014333953,583.4745272310226,889.1515942828576,1889.743294791982
619.3028043542761,325.5221637416158,127.44517265003113,,,1107.122872237447,305.9816644366563,1294.0376393383367,501.8385622980832,527.763809723071,1172.8656298945086,2624.3666553122057
631.2078561217696,323.32661925352136,141.71810180847385,,,1233.652902268478,306.6421640177333,1353.0144238382345,379.600203382638,434.18135378574016,994.7855464569084,1743.5295904350276
515.9037970513273,321.13107476542683,156.39899879079425,,,1441.3566731319206,307.30266359881034,1423.835698702768,620.9446061200061,429.6505063782212,1041.0641437489633,2517.603479700171
531.7060200300507,318.9355302773323,171.07989577311469,,,1194.8284813076289,307.9631631798874,1334.090135695931,364.3026229634818,613.3511433947069,956.9945531004068,2010.660123181072
593.4990844973086,316.7399857892378,185.7607927554351,,,1250.1289447597362,308.6236627609644,1636.3072010001918,363.63372682658826,481.71117401801934,910.5059024500696,2011.5461859181096
469.1553666456424,199.6036625818596,303.9726384551217,,,1426.2709522900582,309.28416234204144,1613.6855970716808,613.5005601946114,463.4011365571984,1013.7790855507676,2144.6177060833265
446.2935168172279,82.46733937448141,152.8712996928147,,,1688.3546166981364,309.9446619231185,1342.7657594439906,814.631250976309,563.4530061870175,1138.1911254383235,1872.9532507398785
511.8982053909402,131.6012727871759,186.09574371570392,,,1209.3221947740697,310.60516150419545,1005.0610303018852,786.8729914280366,629.2070107112079,1093.2931945499097,1974.7054094953253
394.0305327436576,180.7352061998704,219.32018773859312,,,1192.7512036845162,311.2656610852725,1019.3401095874068,729.7418624454066,494.2576153347116,964.2908842485638,1849.8045004188248
848.6862092041431,186.46057369505792,286.5262552840517,,,1620.7778279915965,311.9261606663495,1106.9443829683337,802.2566997062971,572.3273041587425,964.7408695438075,2042.1243796099088
784.5578157661685,192.18594119024544,353.73232282951017,,,1464.3866483302193,312.5866602474265,1445.767329391445,727.6896368489788,505.2017663574949,1203.8467778983709,2057.1000683309862
932.877601314391,197.9113086854329,420.9383903749687,,,1577.477815698118,313.2471598285036,1468.2855989125978,709.6655657672544,582.4526700388017,1162.8037470912695,2839.832797779356
536.0414054936973,203.63667618062044,488.1444579204272,,,1232.3500041985883,313.9076594095806,1257.472696065135,746.2624729007256,549.8777034106816,1102.3407267429911,2039.412240881755
463.0446537949116,209.362043675808,284.1049448920861,,,1906.4855584537231,314.5681589906576,1353.9175468077526,696.4774685913753,517.3027367825616,1344.9702345531657,2183.731058667777
517.8467442873846,215.0874111709955,604.4171462506915,,,,315.2286585717346,1784.1958929789248,743.3454716287205,527.2328897963789,1014.730390051262,2033.269438218251
581.0835974742995,220.81277866618305,528.1553808003594,,,,315.88915815281166,1614.2231526399803,695.4781399189202,832.9157367098949,1156.195114335211,2198.3956179332204
501.0617947901599,226.5381461613705,593.9875020204154,,,,316.5496577338887,1478.3865716984608,828.7679889564766,670.4080755225295,969.5131265410474,2095.5012449165806
625.7965009276074,232.263513656558,659.8196232404714,,,,317.2101573149657,1832.4785039269327,689.6385889904357,648.5382353538849,1094.4707409741063,2210.592482937552
609.8110862927796,237.9888811517456,260.8106888963137,,,,317.8706568960428,1519.83768532999,735.0519978246806,598.0769323795142,1499.5303724969688,2209.3906861685778
634.5575539057133,243.71424864693307,703.8768282457717,,,,318.5311564771198,1674.7764499301493,882.0715159619518,627.4010028114008,1361.9508280575774,1940.8598098432467
887.5075771750298,249.4396161421206,625.0406416328834,,,,319.1916560581968,1408.6213912227731,685.4902939343038,589.6852672769065,1312.5762683945425,1975.6674278643657
693.7796691856134,255.1649836373081,546.2044550199951,,,,319.8521556392738,1439.9507960698484,818.521854711743,587.5163261649645,1046.046089068862,1797.401199576292
678.3041322668628,260.89035113249565,467.3682684071068,,,,320.51265522035084,1303.921862151147,827.0369244360717,745.1882955204604,1110.3953243697665,1824.0910030226185
751.5637780467068,266.6157186276831,388.5320817942186,,,,321.17315480142787,1500.6115211059046,699.6818421283673,577.1775728890939,1030.0754918434366,1622.208102129296
595.3740169461199,272.34108612287065,357.0469374602937,,,,407.89388760286016,1485.1406183418496,679.6708549619638,548.2816514968949,1260.8876178954904,1630.152005263039
512.2010554429137,322.08136382435947,325.5617931263688,,,,494.6146204042925,1440.3246690032963,749.4362583157993,577.3615064863895,1433.2280845402845,1799.8713884037988
444.2393410438215,340.6588468580652,294.0766487924439,,,,581.3353532057248,1899.117099306392,679.0556853431393,575.6081798093342,1353.17426833344,1776.997159313009
324.7169651637154,359.2363298917709,262.591504458519,,,,612.6693792476115,1521.2484772544135,781.9268505364723,562.8463051557458,1094.7813391614734,1986.3329410630777
507.9713668910577,377.8138129254766,231.1063601245941,,,,351.7180031004626,1634.5492408815194,689.7468815707573,600.0768394263313,995.3937049262448,2018.3918362445283
512.2976177565955,396.3912959591824,199.62121579066925,,,,345.70481450564847,1557.6657623975143,892.9363249357772,543.5972859658879,1110.2025604921553,1934.619010455052
773.9080716187395,414.968778992888,367.70547350904377,,,,443.31793462049177,1568.3287735434426,843.1926856069636,657.9927865118713,1353.1468672767253,2631.802919491452
838.4855211509038,433.54626202659375,353.87656436801853,,,,791.218174127914,2132.2281360797188,761.4043693949852,597.1133214143817,1157.994717032276,1825.251502062057
528.4715439531604,452.1237450602995,340.04765522699336,,,,687.4185656457228,1403.997396638612,421.9008167367892,622.7235450885751,1253.094842647654,1770.346695036082
373.8600688770167,470.7012280940052,326.2187460859681,,,,1480.3644783284965,1569.7826344724488,414.9578648363145,604.4634520457889,1250.192191697651,1676.7328150720482
287.4647850305116,489.2787111277109,312.38983694494294,,,,899.6691284275271,1741.1469335601575,966.0458904345776,1058.9781752106578,1173.691216365043,1504.2624623089218
550.2385785191105,507.85619416141657,298.5609278039177,,,,642.0825272808861,1671.9267020973152,421.2926360575386,638.4923811385202,1052.1813067132464,1698.6939690561042
569.7434311458485,526.4336771951223,284.73201866289253,,,,824.2197858101315,1678.586464822961,421.4032028709909,613.4415649936957,1323.0148176992254,1469.8177223514058
727.2497600008437,664.5931189000366,270.9031095218673,,,,1118.954639609315,1692.1909866300175,415.4555637894738,614.7602997460007,1166.0513948325906,1531.0002451776973
468.7782181986042,802.7525606049511,257.07420038084206,,,,1151.9357924541064,1674.622952240961,431.0101685259215,617.887202049244,1080.2267159940402,1639.0319787593676
578.5095647843455,967.2217081910056,243.24529123981688,,,,1215.0729237887072,1633.075245127696,604.4744707036552,589.5183732559155,1018.0317442403524,1467.249656958966
695.9958233094951,1061.1364281990766,229.41638209879164,,,,1247.816561551639,1476.333913265849,513.6497993130274,587.6203235409299,1167.846384580158,1417.5682331642115
609.7248771124957,437.41809836888615,444.07045627624,,,,1109.8999982875862,1384.0581782528468,415.8758473319658,586.2551079924208,1335.304303320343,1569.372478629445
1106.3011949898828,624.290238716294,658.7245304536883,,,,1090.0879001060357,1559.4209101334177,420.99110644898127,579.6381112776836,1766.5626577750163,1507.3037507794677
621.3463311764513,811.1623790637018,600.9697026373487,,,,800.714438277414,1891.6983749032688,428.43529575113337,588.5673713541106,3495.8712289710325,2163.4554001197807
788.218552664777,998.0345194111096,543.2148748210091,,,,973.1021361991571,1537.1989980766834,424.14745304314704,747.9346869510335,1660.021308946848,1680.403395704798
1158.3004227241393,1626.805719094488,154.88131090772754,,,,1334.1249575681418,1550.76597680817,416.64086781184426,582.6720488701095,1275.1467909830046,1393.7334114012392
667.4994776604724,390.7716400569002,157.53246653130307,,,,665.6954289439973,1531.3466754635554,420.8594548572369,582.2982566493838,,1628.1936508981676
696.6035126733144,370.3423716918911,155.5189191921226,,,,919.6826361502222,1495.6466154467369,503.2316900493409,678.2160443328063,,1460.740224572783
608.5219519989278,349.913103326882,343.273273560445,,,,881.9262505630196,1340.9867769086811,427.9441396326687,681.2189001683186,,1595.849160176789
734.0116370968935,356.9863269905289,268.53938085351035,,,,885.4117809075215,1591.1367639243754,421.5937604005981,715.4489269184222,,1866.018201348366
630.315482148366,388.2560474705986,174.52049046306772,,,,748.0630585757226,1674.7443648992012,437.2070256619206,699.0371495629604,,1770.4224921724197
789.2126376256402,920.454416320942,231.64074672401,,,,851.9159977149427,1423.294425003054,441.452659236837,690.9768047551978,,1643.9205559727827
605.9318222285639,183.03695052394,175.5748460757199,,,,974.4239537705532,1552.9841786084835,446.37387437398434,796.2128677339664,,1768.6185606219017
862.7795475457365,288.832179274486,237.5932310821948,,,,709.164486890479,1240.7812442558063,505.8216247555632,598.5651668945818,,1868.070586770968
660.5052179746278,110.40841467964384,371.7867556122596,,,,434.4434104570964,1687.2897713771547,408.6695326511598,651.5422715738455,,1576.7423651351996
688.2179168325679,284.443018515119,462.603843376013,,,,515.2531457790733,1713.302521482801,539.9513283458441,860.8509605398687,,2031.4423692440364
644.1425419930047,320.1560232490482,553.4209311397664,,,,513.1193530991522,1467.0621520811303,576.7401142360535,714.7979580922433,,1635.8708724396206
599.5814291317718,355.8690279829774,644.2380189035198,,,,506.4896534247727,1473.8901710805017,507.203702772446,866.4023276052144,,1661.406692431429
601.0004539899876,389.0241359462159,632.4738591433917,,,,499.8599537503932,1429.293257490658,720.3353478271773,806.5903296664962,,2382.3510570548
594.6500469334239,370.5802455008484,667.0355446825656,,,,493.2302540760137,1627.7608759315483,433.44719253584896,862.0605635272998,,1794.3217908722486
901.368544963888,300.00931376360325,196.5421933855848,,,,486.6005544016342,1532.6493317885354,605.900010371187,880.7580838378417,,1794.825686308655
621.9249136839725,445.7461348046222,350.5325751620454,,,,479.9708547272547,1456.2497839948055,510.97820475976215,712.5798264722432,,1642.9434512133998
401.4989371915072,915.4030299666,385.07548674306565,,,,473.3411550528752,1780.2941376869069,709.6452437953365,903.0413359989866,,1719.9717068245138
716.1614147353499,600.4373846407566,490.5756349879316,,,,466.71145537849566,1460.501809399973,684.3625550737056,848.223559962283,,1932.8787742488305
614.9408377494201,397.695396217146,435.4650101696689,,,,460.0817557041161,1683.5023031400951,1285.6450591539406,787.0231395621722,,1921.3830500011225
503.0108877378465,236.69561271087525,579.8974315932796,,,,453.45205602973664,1491.6838231608233,515.2157287036905,677.7040465901894,,2069.728469090741
803.159707792321,313.7890448746716,724.3298530168904,,,,446.8223563553571,1426.8018709801574,948.4706324917292,687.3812819027614,,1543.3732368162723
617.6994679159749,390.882477038468,282.0745064180009,,,,473.8259248922136,1307.689340943894,562.8207653982503,685.103825474335,,1670.0928802818637
561.2170743580523,467.97590920226446,420.51147021352256,,,,500.82949342907006,1615.0203666165248,525.6020696320976,706.568176865748,,1865.871678735449
485.4583113242481,545.0693413660608,590.382939891236,,,,527.8330619659265,1612.2785545371105,547.9483202372335,422.0859548257805,,1613.3019821539335
599.725910721397,211.4459906470002,660.5439175819167,,,,554.836630502783,1665.8483311663856,520.3493261445567,689.2113278972278,,1795.2195140469044
736.3804036396074,566.2028966747206,697.7662913955714,,,,328.38631044663043,1566.8844225849614,759.4149023139759,695.7922427234938,,1743.7403453590186
617.9122366861748,881.4673763001284,1015.3660134578278,,,,391.9263953302535,1340.5145027619828,1381.5290503635115,690.7223468708796,,1928.5419904821088
599.0835920650586,191.2772628198649,677.373226055038,,,,455.4664802138766,1675.826046715934,768.949487799664,452.9330381186131,,1557.5238752730086
588.703529860536,1949.217529385784,630.7463837281289,,,,450.2659815981349,1660.0807520513013,820.3731362618863,2403.298940261306,,1728.3752107518435
616.678512203338,569.5389956896123,473.6876000208929,,,,445.0654829823931,1523.3758116635083,791.017738067115,689.7287572165301,,1873.7887875110632
734.2510289859773,732.7987754982969,475.8712379968827,,,,524.6397913776876,1588.2887061790366,796.6797830978908,696.6169276943114,,1544.74657651515
526.1883305124742,896.0585553069814,657.9873722737351,,,,511.5122324836224,1715.819222246272,787.0363280710217,730.406468125685,,1477.632758817938
687.9987557565349,259.8763935320832,1026.6179911768456,,,,478.5086971425391,1866.962761022093,696.2133384182488,701.5483265347199,,1577.9208184612662
730.8385248206956,615.0693870427863,471.6772616343366,,,,445.5051618014557,1673.0269920672977,816.553905168349,812.3652178207481,,1568.7081860159674
857.630420551111,970.2623805534892,830.5623610390458,,,,444.5740200314243,1746.9061837305871,866.5291674679447,744.824712028813,,1670.2214046353529
668.6279752033872,807.0351259923336,733.0920841000941,,,,429.2531488828578,1836.85047800572,776.7369236821373,795.24499274621,,1648.077755665704
584.1433808620075,503.9476745432931,766.2910602035461,,,,413.9322777342912,1622.1598229840788,1267.4460140328551,802.1499340816639,,1518.964679369039
747.1378461254186,470.7428661655533,815.7800037293263,,,,398.6114065857247,1779.5116839848188,1016.4718151288188,867.5718553857034,,2012.8944010020552
836.490169452094,267.05901410956693,1064.6112820379217,,,,572.1447479145453,1948.025585098487,1343.975589745269,693.6582691897512,,1687.1239236451358
1269.512692465074,443.7316078746846,965.7067162820728,,,,627.5052093456168,2053.236163398038,1347.6264143039996,940.7170272920316,,1452.0540216541926
919.2158748943413,446.2261747558173,858.3947642413189,,,,682.8656707766884,1988.399832019571,1240.172995241667,855.7609304738644,,1857.37295808616
488.7494585854213,448.7207416369501,1108.7382486134372,,,,738.2261322077599,1968.806882841645,786.4051518016566,840.8650420122857,,1622.2074152154498
433.6519686158839,451.2153085180828,985.536457913661,,,,793.5865936388313,1997.5562047760336,1054.737193973083,861.1083137656613,,1488.4624028633698
439.86322622817954,264.5907481620705,1088.2084180301365,,,,848.947055069903,1458.0277866460328,819.6412686921105,807.3602201502657,,1721.0195120244346
554.6991767980771,565.3664639314353,1184.8985623949045,,,,904.3075165009744,1754.5956047974694,913.6346459783888,834.5126622341173,,1830.3173003328905
577.6375799205016,548.2395485240322,15210.546663488069,,,,857.8885782379244,1410.3173603126436,849.9092218650844,851.084526347098,,1569.543812244254
538.0160253060211,531.1126331166292,,,,,811.4696399748744,1611.6382183136266,914.4120107797924,843.2117178907619,,2128.6370583260214
516.8704056920243,351.77370714766903,,,,,765.0507017118246,1978.3101853481007,1097.455214987003,916.1836466799348,,1592.8688136893488
646.1881409788934,1832.530682728987,,,,,718.6317634487746,1921.3861173081848,1115.9612973892156,821.2740488118301,,2056.533263912492
536.5848090726683,683.6335259390917,,,,,672.2128251857246,1748.9161017405274,1081.5768592031015,536.3474225744459,,1561.8900631450235
535.0554919887504,951.3292444998438,,,,,625.7938869226746,1923.305274724776,842.8065256530144,802.6912889535128,,1650.998423215234
621.1231574682906,1631.2031324700993,,,,,593.413138499699,1805.9686514516725,1273.2427062396312,972.1820017158676,,1678.6744149984113
949.9182984214516,251.49351835599904,,,,,561.0323900767235,1873.118217575833,1318.4505217961787,1086.2050689819391,,1664.166492013826
886.7597149676907,961.7921566280862,,,,,528.6516416537478,1899.6665853478896,1257.786629880466,718.1271528264032,,1615.2556238215875
627.9984930762847,337.730103074083,,,,,496.2708932307722,1740.284978272654,1421.149084553076,694.2257439171942,,1578.4993672438957
908.4584078554634,2141.729710815673,,,,,463.8901448077967,1908.895835202879,690.476874713319,650.0264105965426,,1494.7829764250307
566.7565982352035,929.7947205631002,,,,,431.50939638482106,1883.702352230524,705.1117254655363,969.8965049120046,,1462.4977134694
790.621242762075,1454.602019423309,,,,,538.175108617288,1842.5880103041063,1378.8526891359545,652.5817554746301,,1487.914172138917
406.43794500911855,370.8404342208645,,,,,644.8408208497549,1828.0779630160343,1433.7206801043276,769.6018922618706,,1267.055101416597
772.6398563889735,1094.7981235026748,,,,,641.4534045031476,1822.4295742568208,1360.5346365724267,771.3050480596048,,1342.5122773799446
704.3914021501018,534.015831763897,,,,,380.1570193251965,1755.8851092622465,1171.5672543531302,1004.3733695217804,,1839.988279438952
555.1345305348239,943.6917170789604,,,,,479.0557375931963,1675.1442714007278,660.4824777542253,885.9740859729734,,1659.400160535957
439.1599827029676,958.0150026804916,,,,,503.81692314391216,1806.6440837293555,804.6238750354428,1015.1244993892172,,1806.897278845969
695.826578991411,1443.500487019029,,,,,528.5781086946281,1278.2860851010862,1314.0770727016834,869.2418421838934,,1715.4606805758986
913.8579163563884,795.1533219404188,,,,,495.2818885530199,1540.9753262753102,968.3017404305294,939.906341685366,,1862.2523772230743
635.2954501042304,1006.5013815651344,,,,,461.98566841141167,1292.1870295312815,1063.8449283499212,1044.1301838406682,,1550.0853598841084
621.4326273999402,752.7079714174131,,,,,446.67166497080336,1765.7757886885308,1013.9971861507466,831.5497542557437,,1901.837031427776
649.0619673473738,1050.1251261612042,,,,,338.6909407953022,1752.1153630886038,1131.7048596975603,768.1235452976368,,2106.5996862889765
780.9072286024782,1196.8098039985794,,,,,432.3774236245215,1790.388146425843,818.2936892636253,998.3044151501095,,1740.05899768289
699.94520578252,,,,,,526.0639064537409,1707.7248689360422,1219.7777426497116,769.1715393313501,,1777.774765870364
749.9063535420131,,,,,,619.7503892829601,1666.1237670726937,705.8422285262104,985.5773918969754,,1763.7045657311264
910.3422415138432,,,,,,611.9838258397679,1946.6163530602817,828.9215274858101,764.7244678462398,,2078.8392777663585
4369.346490021093,,,,,,720.093668544226,1796.3295995669152,1224.843344948159,999.866435621752,,2028.6376728274536
985.6757960050468,,,,,,746.7838128082426,1734.642434891134,1252.30802668945,831.4145275730586,,1745.7342894635087
960.4185499628036,,,,,,890.5055747702299,1860.022278119324,1106.890011114511,859.8275877914236,,2468.153253463167
939.0512095276562,,,,,,577.8613922731472,1813.1035231753867,1278.8394755821446,863.8838781696712,,2255.020508173632
933.781645036936,,,,,,646.3840109195835,1867.2709338498544,1262.8148324359222,861.6841858396538,,1753.7649751273311
1519.3231865653684,,,,,,315.509815873502,1861.448173514376,1236.9985903905863,870.0707694540575,,1716.1179518562292
788.062839814062,,,,,,327.24154294363314,2027.86244288634,1088.418404862527,869.422809186826,,2042.831200023616
898.1571945880312,,,,,,687.9203000877329,1994.384981950254,1277.406913791436,865.0193237592636,,2678.506105913743
661.1361639730468,,,,,,557.2248645756698,2072.89649411249,1332.9243948514284,860.8191619956139,,2451.825748420971
945.5748379434654,,,,,,465.65948559482064,2061.426954042066,609.0991582287795,969.3090747582994,,2114.13103938014
3243.527031548402,,,,,,457.8718119373936,2139.0607025966706,727.5041676951399,1025.9910473993525,,2277.497456250619
5207.811088944328,,,,,,337.65238373361353,2071.464235262208,1246.0657808390986,772.0932995221544,,2537.696750232035
,,,,,,311.549501086061,2026.738731100481,610.253098708186,982.4420004994108,,2434.98519070638
,,,,,,419.7059891336502,1937.933685617743,701.8956354626739,860.201699930053,,2314.567830205256
,,,,,,641.651596361836,1975.58147821268,685.6573557217461,804.1173259398164,,3171.368561673458
,,,,,,519.5381018246525,2039.263234982924,678.5705436357864,865.8776210221779,,2492.4383408889057
,,,,,,397.424607287469,1936.693056160281,1298.8260214713025,632.6865440275811,,2135.3746922261275
,,,,,,487.0458641441697,2125.921505522926,1262.7783915256025,871.7304359974611,,2233.503990080528
,,,,,,500.7535226568023,2022.0463180087747,1301.9594264468124,760.3505870352232,,2232.169933955194
,,,,,,541.2080493626137,2002.323968462332,686.6692439886383,638.3002026047911,,2357.87665460644
,,,,,,547.5233947574342,2030.7218542451533,764.2471154128413,630.5983055418129,,2277.877154864271
,,,,,,673.5368375911412,2187.701436706669,701.3111595481474,643.5067756050865,,2627.3994630872485
,,,,,,545.4917687290812,1984.6749746256376,709.7387771119436,840.7927777515101,,2414.627812407557
,,,,,,534.1345485945993,1980.9887948222936,1237.966441446748,949.4158467673028,,2003.131965193576
,,,,,,522.7773284601174,1928.7554990031863,713.1760398147854,955.8878677029564,,2201.489307293776
,,,,,,511.4201083256355,1804.5629241344025,1226.1501979890925,960.7722843567368,,2591.7145694327496
,,,,,,451.1380275720217,1911.2702408984924,794.1591778106697,965.21824736964,,2854.308063807435
,,,,,,383.097522653262,1743.6177501729137,1309.12701958994,983.4776769312472,,2383.451468083992
,,,,,,315.0570177345022,1806.426677014653,1326.1521788444245,969.1546844861518,,2319.902665176776
,,,,,,383.1476818689541,1854.76336831281,801.1003372016055,938.4700222819672,,2281.965216004119
,,,,,,451.238346003406,1907.484075110944,631.1249554750358,918.88095527887,,2104.213528359161
,,,,,,773.3052233670494,1984.6801910957547,1187.8984124205986,977.6177541581508,,2349.924655094907
,,,,,,993.4803630135248,1882.1401350857705,1089.2676481007504,918.3451030328894,,2253.719658203476
,,,,,,772.0518828747461,1880.098032185268,1216.8359892004505,863.4890135427826,,2137.952927959879
,,,,,,745.7319703728447,1959.2730739500207,1330.5083533452578,1056.5683289314695,,2270.933789642219
,,,,,,719.4120578709432,1908.380107869537,1469.974038445895,994.0650159373683,,2875.832023825444
,,,,,,693.0921453690418,1987.5088987271909,1508.1223651753123,996.303445435625,,2188.36547173543
,,,,,,484.5756046990064,2056.4281357912027,1701.7273947371991,861.9232648287582,,2183.2580145803986
,,,,,,365.47050384235047,1976.038033617477,1289.581507934235,1052.7023692256614,,2253.3320411826653
,,,,,,332.6306937069188,2023.358295963544,667.6263925915242,959.5618457035956,,2435.8870810339617
,,,,,,324.79073377697813,1828.2077020360423,680.3905149937631,1030.5556230932143,,2517.6607834445063
,,,,,,669.413554152101,1755.8483754344888,977.2865667673984,1057.606330480213,,2231.610380387492
,,,,,,765.4541540291086,1425.3291799363617,901.0626260202235,944.1288659341026,,1731.47628210765
,,,,,,658.642551067898,1773.0596927290694,972.9884070094996,866.6841437514456,,2024.321167282954
,,,,,,759.3735159905618,1903.9787455378005,621.4447349877914,1004.2528554931624,,1770.127975071268
,,,,,,759.0365848156671,1713.5733130235617,1286.471978278949,1087.9083614082338,,1885.8048775353795
,,,,,,655.0414291883286,1740.1940807452709,1278.2434638692616,908.5147745263648,,3270.2641930516056
,,,,,,779.1024841353768,1712.101412895386,1200.527674487797,879.6895362435049,,2465.7320242799265
,,,,,,649.9041897529969,1852.9349172287216,1154.8158251132709,999.2820657503496,,2141.404227732988
,,,,,,822.877141455456,1792.7312593352258,698.9393829601827,1399.4589024261486,,
,,,,,,739.5194090352792,1741.5770774929754,616.8520095758097,882.7660039369902,,
,,,,,,428.3785607203049,1870.8317576157888,588.9556296641673,760.3473347429214,,
,,,,,,646.3830577199095,1933.1297370071377,668.3058426427349,811.7323998388348,,
,,,,,,827.4394946620155,1741.764831814655,1106.4594380788433,733.4881304738694,,
,,,,,,571.7594994558792,1680.69746340242,976.2799690727406,699.6208926139701,,
,,,,,,664.0354244255346,1848.218523700254,580.9557537247393,827.7035033495494,,
,,,,,,592.7618539293895,1889.843392832809,547.247664990303,825.5304773514206,,
,,,,,,783.1684612336783,2209.9942657064894,527.4309535692333,846.8540569562183,,
,,,,,,644.2154370038379,2032.7951123665853,717.915163380256,904.1727684184984,,
,,,,,,433.9606236543683,1982.8019781134408,693.6179557269653,912.7715818480722,,
