RMS_envelope_FM4,RMS_envelope_FM4.1,RMS_envelope_FM4.2,RMS_envelope_FM4.3,RMS_envelope_FM4.4,RMS_envelope_FM4.5,RMS_envelope_FM4.6,RMS_envelope_FM4.7,RMS_envelope_FM4.8,RMS_envelope_FM4.9,RMS_envelope_FM4.10,RMS_envelope_FM4
1.5,1.7333768611535576,1.0,,,5.504900818742527,1.5081052942895998,2.35557090150246,2.172666550426755,1.2331119603568788,1.817724035155856,2.3588780545681383
2.15912013046587,1.616688430576776,2.3628665248999465,,,4.393005668243866,1.5504474021470664,2.373591349798344,2.19173013088348,1.0,1.5000000000000002,2.276177379602492
2.838350977818888,1.4999999999999942,1.500000000000003,,,3.6735066495728,1.592789510004533,2.4221685889008446,1.500000000000001,2.6553315768397723,1.2494483658293658,2.892905978343435
3.145875024439737,1.6064306747694148,1.0,,,3.188527104533763,1.635131617862,2.392857912482132,1.4999999999999998,1.0,2.320604854956688,3.2482969163414253
7.49094414134668,1.7128613495388354,1.500000000000002,,,7.097222854129717,1.6774737257194663,2.612764979228435,1.4999999999999982,2.0233263876557723,3.39176134408401,3.097246747586756
7.333570824106003,1.819292024308256,1.0,,,2.822793028137173,1.7198158335769331,2.7034033044257826,1.4999999999999984,1.6932095678527412,4.581179232079305,2.4669103019138063
7.089281578503053,1.9257226990776763,1.411896447741152,,,1.787280128707081,1.7621579414344,2.720416170752125,1.499999999999999,1.36309274804971,5.7705971200746,3.5152278090960416
9.879423807319592,2.032153373847097,1.823792895482304,,,1.7999110821971869,1.8045000492918664,2.637285718201309,1.499999999999999,1.7216951625364658,1.5000000000000009,3.968098829539896
17.316895685237277,2.1385840486165177,1.71586193032154,,,1.6150869310944451,1.8468421571493328,2.7050058143392377,1.499999999999999,3.206089015450843,2.0882786052521825,3.9774292306004586
4.484549938214615,2.245014723385938,1.607930965160776,,,1.6026916873606385,1.8891842650068,2.479049653879241,1.0,1.7440989550160635,3.077954700072965,3.900907260208296
16.868318321152902,2.3514453981553585,1.5000000000000122,,,1.582469188096434,1.9315263728642664,2.2897273925921886,1.499999999999998,2.394548354813224,1.90316536659964,3.738768873088685
12.54519803091166,2.45787607292478,1.2500000000000062,,,2.4962200714338825,1.7984511767407998,2.1663098364718136,1.5000000000000022,2.113923977545062,2.8788545409650688,3.460127204717523
23.22518894007951,2.5643067476942,1.0,,,4.294408632237603,1.6653759806173332,1.9383147128498053,1.250000000000001,2.883827654220809,2.5746604293082123,3.286095639500329
3.4572544155524176,2.6707374224636204,1.5,,,3.2898780642622545,1.5323007844938663,1.9541343062314265,1.0000000000000002,1.0,6.600803687447658,3.3686677519776302
3.264614208554182,2.777168097233041,2.885935851306344,,,3.851964262453268,1.3992255883704,2.1694734719449364,1.0,2.2633396302973297,3.914223194894199,3.680049661124684
27.94813805075259,2.883598772002461,2.9321764876978937,,,6.699462230442613,1.2661503922469333,2.1134680231588283,1.5000000000000009,1.0,2.672616385788514,3.383217542757443
5.965713728311097,2.990029446771881,1.0000000000000002,,,3.326528039434448,1.1330751961234666,2.0340298665334227,0.9999999999999998,1.166666666666667,3.0080357928778785,3.1720836862135444
11.054773884776669,3.0964601215413023,104.2009990913378,,,2.5005039437289254,1.0,1.8136417106835991,1.0,1.333333333333334,3.4213054653429675,3.442613724046125
22.43584374112672,3.202890796310723,2.09474912578618,,,4.609050447943068,1.2071267326603272,1.8519367635302304,1.0,1.5000000000000009,3.116613071184311,3.154857305897105
5.973840910529393,3.3093214710801435,1.4498992633204897,,,5.758616140448196,1.4142534653206544,1.7958354543477988,1.0,1.0,3.0154385679806115,3.247555317258297
11.157851497009084,3.415752145849564,13.669805404285032,,,4.195904794815721,1.6213801979809817,1.7502126909053246,1.5000000000000022,1.0,2.8852420826884373,3.444105816326577
9.539143545651813,3.5221828206189847,7.334902702142516,,,7.016117318818791,1.8285069306413089,1.6041153554500975,2.5594639604169727,1.0,3.202729068243792,3.26413385398367
13.57884950558937,3.628613495388405,1.0,,,6.126865534474675,2.035633663301636,1.6620664778029846,3.565209607329176,1.0,3.0747463099041394,3.124372565867818
8.304079657518498,3.735044170157826,5.373999815019631,,,5.072943844501118,2.01579537947565,1.8532583694085287,7.659189266624368,1.0,3.0310877918314847,3.0686088167911176
4.981602350189072,3.8414748449272462,2.3417996600631272,,,3.922310916503269,1.995957095649663,1.923532527601289,4.331476596989254,1.0,3.0988936210956,2.918790433891195
3.730669481459706,3.9479055196966666,1.0,,,2.625742779534995,1.9761188118236763,1.9208683551497328,3.6720317858768734,2.76278912101102,3.062851810921687,2.9023147376449177
13.244918550005671,4.054336194466087,7.90987312420826,,,2.272106712585301,1.95628052799769,1.8180619924704224,3.80249019472517,2.158922084125118,3.151332221152596,2.5478150779813658
6.898688061112323,4.160766869235507,1.0,,,2.318369186731656,1.9364422441717035,1.7659422758351706,10.991880275911846,2.768757291041192,2.9227294417949565,2.5183301794995008
7.099240859477823,4.267197544004929,1.0,,,2.736049037671876,1.916603960345717,1.5290862924796682,8.161499059806244,1.4948523543421817,3.0056818278494943,2.7015392428413016
1.5182531010431015,4.373628218774349,1.0,,,3.7513893299450287,1.8967656765197305,1.4643765851241697,16.413734297917852,3.0780945067583634,3.387619144012125,2.686062299442859
2.955752738048747,4.480058893543769,1.0,,,3.508073023296788,1.876927392693744,1.4568559396530314,7.5780547883762654,3.384241446769584,3.399542280258292,2.4912754743496373
3.759409098231887,2.990029446771884,1.4999999999999991,,,3.7660108428277,1.8570891088677568,1.5412303267387897,7.809289844782262,1.5000000000000082,3.2250160788119824,2.3985394047859736
4.505906493482112,1.4999999999999984,1.0,,,4.440707465701054,1.837250825041771,1.483407528993007,7.444238669614991,1.0000000000000002,3.289656902682065,2.561162128538713
8.08175622608088,2.286204698180043,1.314091051235786,,,2.841058634343075,1.8174125412157844,1.5720782664636763,9.364804562589748,1.5000000000000002,3.5812900540424666,2.8527196336977325
2.840470111101853,3.072409396360087,1.628182102471572,,,4.659805567784422,1.797574257389798,1.665259228828599,6.837798985319515,1.4999999999999991,3.414643423420068,2.7773981489661
4.858241714915925,3.15905120264024,1.8331528648692912,,,3.92988914102518,1.7777359735638114,1.6758918448632731,8.703112712953121,2.25052843312698,3.386942741926942,2.7578614083343056
6.150803566523597,3.245693008920393,2.0381236272670105,,,3.5249887283571057,1.757897689737825,1.6535497385372002,7.309732016941906,2.3034143324378897,3.363943394768894,2.733384415137781
3.079938644763572,3.3323348152005465,2.24309438966473,,,5.163781216397215,1.7380594059118384,1.6703516322196916,18.698621751058155,2.2058158692607392,3.9721380723461945,2.829874380621416
6.024036920801056,3.4189766214807,2.448065152062449,,,4.733743927709742,1.718221122085852,1.7094807256779554,10.336663566165395,1.6029079346303696,3.73683839588458,2.614848643794164
3.681979638569133,3.5056184277608526,3.5353762346481723,,,5.594409895005419,1.6983828382598654,1.66765133321805,9.25966476724694,1.0,3.529001402664134,2.932896353437453
4.288778322841769,3.5922602340410057,1.822973494056528,,,,1.6785445544338788,1.576828221443603,6.9787734156465895,1.5245591853027447,3.63240371488909,3.034198098646153
7.941933271827292,3.678902040321159,1.0,,,,1.6587062706078923,1.610786001266935,2.1831221997145813,2.497524993624321,3.0744876303473108,2.917838182865797
3.694720265278176,3.765543846601312,1.2500000000000016,,,,1.6388679867819058,1.533906865569468,3.095773131210972,1.5000000000000169,3.027380477733622,2.980583062528584
3.582693618821752,3.852185652881465,1.500000000000003,,,,1.6190297029559193,1.4813229584407186,5.694068175563659,3.1043381896115965,3.2119475790778065,3.253438020579203
8.177651529155007,3.9388274591616175,1.0,,,,1.5991914191299328,1.5054233806811903,7.17929842545237,4.363047865457022,3.404333452586032,3.462567904684065
7.679945023951257,4.025469265441771,1.5554235726499557,,,,1.5793531353039465,1.4754943261176363,6.912014457271003,4.101893803236661,5.394771114143871,3.4286387824692275
4.5638950074288855,4.112111071721925,1.5435871780589665,,,,1.5595148514779598,1.5066349184508103,12.348233642405663,2.6077923214576577,7.630633335495285,3.3338405150559582
6.187700162477844,4.198752878002078,1.5317507834679769,,,,1.5396765676519732,1.5274020448848682,12.319512427947751,2.8167105925274702,4.86941940965216,3.1430015618149274
6.375067213495592,4.285394684282231,1.5199143888769877,,,,1.5198382838259867,1.4058816111250887,14.619992038631668,3.1802855599736786,3.272589027182204,3.121841869386793
7.955309592938796,4.372036490562384,1.508077994285998,,,,1.5000000000000002,1.4553903138930946,24.5846682730072,3.344088208127746,3.173668629408355,3.1631874209844493
2.664870109044767,4.458678296842537,1.4233983285716652,,,,1.4861643821788737,1.50640000399964,15.80721385937422,34.35299577397962,4.086887720671766,3.189909185887589
3.878527563088479,3.4721172016976274,1.338718662857332,,,,1.472328764357747,1.5600962948458197,12.524885888890976,2.7382490957970766,2.1058784402570496,3.247262715361418
7.073008869385704,3.2473792742705703,1.254038997142999,,,,1.4584931465366204,1.5819140984486717,30.311633853790774,3.1562898961470425,2.134058513222913,3.238585811840028
12.75107878642592,3.022641346843513,1.169359331428666,,,,4.466824947807044,1.5697951151275171,53.78773223390132,2.902201350230781,2.6247863213910057,3.9681848090278926
2.6417308916436144,2.797903419416456,1.084679665714333,,,,3.309086025626868,1.5798599622415657,25.23789840107571,3.345456477739321,2.574291013298005,4.189843870697156
1.51727311033916,2.5731654919894,1.0,,,,2.5346842731661114,1.600564373349723,7.341903396799145,4.184786666109503,3.1522525541230864,4.487238005483337
2.8883519015278214,2.3484275645623423,1.6598497231628109,,,,5.303262847908648,1.6499795414035483,8.435148709400176,4.500648909242252,2.3225762062178896,4.45924731195197
4.405864623675588,2.123689637135285,1.5938647508465298,,,,7.456759064249112,1.7034951271570136,5.210350421144944,8.966330861456914,2.398371416413026,3.978295420438645
4.427085020878653,1.898951709708228,1.5278797785302487,,,,4.106412412421797,1.6181117791588695,2.127478596666485,4.068490960337578,2.055033502807228,3.8695817960788967
3.252170292677585,1.6742137822811711,1.4618948062139676,,,,2.4677943782225475,1.6462510001494024,1.711216229040286,4.3720027173814175,2.389509556686206,3.49185656647064
4.640272830499862,1.4494758548541142,1.3959098338976863,,,,2.2353842948768734,1.615846717243073,1.954715099884425,3.8318843343800064,2.426355858537091,3.0510321629648485
11.537905121407784,1.2247379274270571,1.3299248615814054,,,,3.203898088041385,1.6089295827767378,2.9225547978014124,4.059255842459008,2.2168453351559485,2.856980492475595
8.719448985498243,1.0,1.2639398892651244,,,,2.861893708349294,1.6710695503177373,6.434961437124366,3.577580034700479,2.1949597625763464,2.941741425192224
5.293484951744992,1.5636984599919117,1.1979549169488433,,,,3.045030698013185,1.6202712230970395,3.3605311042498225,4.038606886994738,2.163241219723767,3.51984679504002
5.975037916232793,2.127396919983823,1.1319699446325622,,,,3.974484404336312,1.651660727484273,6.596841135534346,3.921252895096725,2.536341803390304,3.089154236159416
5.458446622359076,1.5000000000000016,1.065984972316281,,,,2.81065413891838,1.6657585959369772,4.182048903153958,2.9641881107020414,2.622173684826148,3.1778869430733727
3.979364027352788,1.787412075356457,1.0,,,,2.8409596979687706,1.6735134739016029,4.841112473736073,2.7810708911019364,2.540297755106678,3.5200945059284696
9.451077296300198,1.823323493773262,1.0,,,,2.5786294628348707,1.7115091050331406,3.23802831229312,4.34074231371766,2.535157033948497,3.47172408272419
4.633493032789131,2.086577190480221,1.0,,,,2.646049155923469,1.8641576655130048,6.289888217883676,2.859933235948758,2.5356598973011795,4.052957254266799
9.679653380226243,2.34983088718718,1.2500000000000002,,,,3.062248107243976,1.913122979261424,3.521167384749714,2.843968214619909,3.0813660515727674,3.745428421421576
9.55187515965734,2.6130845838941386,1.5000000000000004,,,,2.8469763176564435,2.024360676466919,2.392338283336141,3.2170765312312417,3.0844671259136214,3.5437227622203284
8.499987685383278,1.1214632773521749,2.0854205584983667,,,,2.615410616209512,1.8590351198311537,2.662050208549965,2.599455367671144,2.452242492937739,3.645172138924968
5.849911424310304,2.258037423029209,23.81841591069971,,,,3.380668770467698,1.9181419079936088,2.403831763997851,2.635107929161023,,3.712577340628718
7.505989961699939,2.633504908126429,2.213170347452476,,,,3.709269696602176,1.9146919179035944,3.526788454386779,3.1200034537839727,,3.994507455875938
7.658011247798837,3.0089723932236483,1.0,,,,4.2897173607013634,1.8744867728799348,3.703571778480885,3.4043140064869903,,4.379137636253541
5.4567545602012935,1.5,1.0,,,,2.0039092593141565,1.9085041963659195,2.902611684835998,5.481822944248764,,5.375498909003203
7.846789615863249,1.7445181607916829,1.0000000000000002,,,,11.825446045315363,1.9662332445990929,3.1577484456553284,4.377745835972849,,4.793840219074584
4.706538045253692,1.6475563735850578,1.5000000000000009,,,,2.980711539777184,1.962007147799354,7.65128877159968,5.366366105353484,,4.303102961684085
5.955928950607082,1.616327154435393,1.0,,,,2.6362051975249865,2.2004043886671507,29.631542549329893,1.871127770114717,,4.016339989277297
3.227574585199984,1.8350316981569736,1.5000000000000002,,,,3.916301903319698,1.895802797376108,5.429215262360113,2.469690769384655,,4.537923776525055
1.6175380608657035,1.8627579920486308,1.0,,,,1.499999999999999,2.0081908588844986,11.07116729005621,8.791794293682582,,4.893438807039421
1.93505283042719,1.110381586264429,1.8189943674468592,,,,8.353209433540206,1.9174421524188767,8.208704951728459,3.918701928593661,,4.95827942031034
3.3030005725377407,1.305190793132214,2.6379887348937183,,,,3.131820363353684,1.92128040410081,6.03673295990688,10.26030192789488,,4.825847651558506
6.2166392055034905,1.499999999999999,3.456983102340577,,,,3.510956391874304,1.7655274939751495,4.554944237122204,6.087614847114465,,5.040092887853515
12.23736851614465,1.4999999999999998,6.201881973698236,,,,3.890092420394924,1.7512948584615078,5.578251938134976,9.380753215003235,,4.518252143200581
8.221008357762189,1.2133595449411112,1.0,,,,4.269228448915545,2.073855755908923,17.48992428569296,8.3908156250665,,4.59760298350881
5.214163514374106,1.9214441114214864,1.0,,,,4.648364477436164,2.09328495019594,5.058285608387969,9.57628222959311,,4.774291690276112
4.822624953151593,1.0,2.0519049918540384,,,,5.027500505956785,1.9319521266999145,9.563672530715529,3.51940885872312,,4.512595054107581
3.023047870193081,0.9999999999999998,1.0868758290052514,,,,5.406636534477405,2.072676287747121,1.7350033243123983,15.708108290278531,,4.285321098635885
4.081596162180923,6.074980047196585,1.0,,,,5.785772562998025,2.1782321016055084,5.518503419451542,18.658754141745145,,4.155409947847296
4.356448005886723,1.4999999999999982,1.0,,,,6.164908591518646,2.1620683607054567,5.654213166097639,10.7935336333289,,4.578293764781103
3.657500108757034,1.500000000000002,1.0,,,,6.544044620039266,2.120277554790634,8.432330672191918,3.800839412908842,,5.226973777856304
3.2616974876041533,1.5000000000000016,1.0,,,,6.923180648559886,2.110737680686228,5.2204797911908685,3.84367334233917,,5.807149813773916
6.966913632811455,1.500000000000001,1.357531741619998,,,,5.442385486419915,2.1030997034814147,5.642945287630811,7.696787071443077,,5.820515137093555
5.830553370154781,1.5000000000000009,5.607843682889309,,,,3.961590324279943,1.9714274463641488,4.796982719742566,4.273997382677552,,5.18800694945061
7.558327759554913,1.5000000000000002,2.549156937205417,,,,2.480795162139972,2.1323076711754663,4.8836006660295785,4.23133584060491,,5.139914987450739
5.534621287151491,1.4791976655055596,1.753861487005691,,,,1.0,2.3485717695640407,2.8484983679661853,3.2842470704974795,,4.708725933645754
5.853340999230476,1.5,6.102095364346591,,,,1.0,2.440645547281283,2.664528994848696,21.65386611847332,,4.3516994083670015
6.734344964064377,2.024461017955609,4.91320592130444,,,,1.2499999999999996,2.456047233514875,2.7907291384411748,2.900106290037041,,4.0866760979201615
3.197501597237173,2.441782681963105,3.847924385623784,,,,1.499999999999999,2.6269693590412166,2.3859139677177823,4.983064221473832,,4.116321414023437
2.092146215356281,2.8641422189054526,6.368270992525631,,,,1.640179093938336,2.651623939114907,5.373605808805884,6.6193303681925055,,4.128273726427051
2.85131638301096,1.5000000000000009,1.6669856581463338,,,,1.780358187876673,2.542460536879592,2.5080183656995265,57.37758604977053,,3.880141042233678
3.224123823154125,1.829151160187202,1.7757085926996516,,,,1.4109767839851142,2.470501058338695,8.705628277991485,16.497821867171158,,3.9211258365752575
2.6113731067540566,2.1583023203744034,2.477238515811997,,,,1.4999999999999998,2.305433343313022,2.4113488887257875,17.11772160819063,,3.4906462596428023
3.2818235466058563,1.92820101949485,3.640715653930585,,,,1.25,2.5913800380146843,13.223740373377009,37.041972442329815,,3.5829821787663896
3.95254933274,1.9516396738059187,3.6884240206844607,,,,1.0,2.450405627270823,3.4363920020995464,13.397036575363964,,3.650660665696227
4.721054712932208,1.9750783281169872,2.6326290875832856,,,,1.4999999999999736,2.6574154085781494,7.9427103327739905,45.09753917409344,,2.82299520957706
5.162526043054882,1.6838979884560543,10.08500299205564,,,,1.4999999999999822,2.4904093694117715,3.693698445904951,16.36792357232247,,3.420703923481149
5.31772760555404,3.9206688993834247,7.554940657139645,,,,1.499999999999991,2.5702448095187247,1.8542606724038715,17.36691655128223,,4.526478816879358
11.268358493966206,3.815853013252831,13.537129168898204,,,,1.4999999999999996,2.931571310513964,4.824778346157665,27.40621040038659,,4.296702098603445
3.8932789196858857,1.8320170787203376,9.080338462181674,,,,1.9983607165952384,2.9206162918310805,5.69314631343668,24.732681127015745,,4.240728618609099
1.990317825987783,1.4999999999999998,2.905744075678097,,,,1.915300597162699,2.426195844187646,7.848227133253874,24.115150214656428,,4.38787907784109
1.7585502251391198,3.774017833961592,5.286961626191878,,,,1.83224047773016,2.259861420352082,5.150474456464957,23.112520403441568,,4.222155582141545
3.308397083395361,6.048035667923185,6.7028632928639125,,,,1.7491803582976209,2.031231713226504,4.943760643541323,43.43068037598911,,4.439614559523504
4.499717797213701,8.322053501884778,3.779310544635921,,,,1.6661202388650815,1.9969414462803168,3.847470004376551,32.7630742602227,,4.036577543033859
4.933214851764421,3.356542691282699,3.2862570452467,,,,1.5830601194325422,2.1598314453909326,4.217510990063347,47.39944489142903,,3.9758739979967888
7.351759967746354,3.510061400152585,2.263308629478684,,,,1.500000000000003,2.1946184805555107,2.496030172194617,126.51311213058165,,3.800439558557102
9.971955276817896,2.678586366941123,3.8809677720462505,,,,1.4166666666666692,2.293031495831506,7.1982315071514655,61.834477068178096,,3.722125103959408
11.106840639079085,1.847111333729661,,,,,1.3333333333333357,2.439043448672153,5.273242505252179,27.31821384132561,,3.618327897683347
14.307866189215076,6.252863077802086,,,,,1.2500000000000016,2.2079891884757896,7.283821926082963,11.474927207582148,,3.688667766896709
18.7868371182471,2.371993355301412,,,,,1.1666666666666676,2.276518545400689,3.844340792271744,11.86853669714077,,3.800204456643696
5.907559242214905,1.7839009574501343,,,,,1.083333333333334,2.344290276923241,4.563501452822019,38.65508328627976,,3.431207536200757
10.165224848233557,2.038392022435491,,,,,1.0,2.156335789919773,3.791416147777954,19.386376425998584,,3.075389756818438
12.509025071039195,4.519545618690638,,,,,1.0,2.3413215122888222,5.241667434053971,15.188551188387104,,2.871761389827704
7.739301550131994,1.3404780521846242,,,,,1.0,2.325578948972124,4.827438591489355,31.39362064994268,,2.9609565803370423
4.679533544370628,2.1424565339527284,,,,,1.0,2.3856120353043297,4.497522364903477,46.38195249191676,,2.969678818000389
9.01795095178582,3.0562993985076554,,,,,1.0,2.4714781783957425,7.603346967337568,13.708760140418386,,3.070541672009927
4.805390380579993,5.660717276327412,,,,,1.0,2.3565196193443505,5.190396265133353,16.422606373137818,,2.692126220428222
9.293818753098927,10.98652721813686,,,,,1.0,2.4585959409406266,4.643324091441686,17.14590553578697,,3.0352578619983697
8.738802323687239,7.321421285484784,,,,,1.25,2.558280521941412,4.994992945043379,52.87437544586685,,2.906118923429146
9.159110128221888,2.483241501471032,,,,,1.4999999999999998,2.901621760498785,4.784378075851726,77.731879260484,,2.7657427072231493
6.973606715022423,2.575037713567411,,,,,1.3474620644262851,2.631178636051398,8.989014863601778,14.228587200113024,,3.1734732645638686
9.949008716735085,3.920481622926705,,,,,1.5000000000000016,2.566019675004204,7.5064933551499236,7.309396198105249,,3.1323010240946867
5.398648296178248,8.149099424293647,,,,,1.0,2.329595932095984,4.402596174992193,7.058547436845316,,2.78955977732715
3.637154936594342,9.986494613084762,,,,,1.7640860591304384,2.438060104306049,7.482823278862215,5.361101394665327,,2.728371885711004
6.841285324079378,2.686918062907175,,,,,2.5281721182608767,2.859129738836725,3.0933109304738746,11.405998913417326,,2.7707721554638747
4.228133191651362,3.440537078582317,,,,,2.014086059130438,2.684104229796216,5.812521043090921,4.833523793337958,,2.6709911320993527
8.188169880014636,7.29855225236555,,,,,1.5,2.4392177691811563,6.421959943607087,2.920634320640939,,2.558011315691404
9.707229705846522,1.5679726208804767,,,,,2.070529981353053,2.498936578623027,2.818613744299113,19.10377903734544,,2.859587079202868
6.711100540285301,1.7277578201858617,,,,,1.0,2.4802825008435563,6.159276683111728,23.053633570040223,,2.780153755596772
4.633052917752107,3.692875463477313,,,,,1.1666666666666652,2.4975894230549334,2.2848323107580004,16.252225083582196,,2.6219192643833136
5.772118294002633,,,,,,1.3333333333333304,2.483103562769496,5.949676003690295,4.818314985078134,,2.410054968420537
5.140906590535672,,,,,,1.4999999999999956,2.4552523512570223,9.128014873831116,15.11726202478268,,2.2456227337365373
3.9790952417368266,,,,,,2.331903466233437,2.208103361388989,6.527905169848899,13.7294795027373,,2.568561725667617
5.931147052129687,,,,,,3.5082138819919937,1.949292331010505,9.17412719400726,17.444105346196803,,2.662260072220888
4.2584355763936745,,,,,,2.190253556161461,2.0773359938987377,9.42902713562695,11.62714425381125,,2.7242964569892343
3.0564233575986166,,,,,,2.2440405676421,2.0935141910367,12.405433466625643,6.716112569084848,,2.6862404872806485
2.555666563330388,,,,,,5.14280671311654,2.245608133826776,17.407897766976735,4.735808933724277,,2.6598332210511164
2.087794488238803,,,,,,1.556964709325125,2.024406142809177,2.6998827634675138,6.031928262740442,,2.832483486605925
5.19558274338964,,,,,,2.0531507404965885,2.045979776919909,5.412658229979287,6.840033236919685,,3.060055331525762
4.895325025396764,,,,,,2.003089069195984,1.9670232392213525,2.595727420721622,5.200948145421428,,3.177128037917796
4.727572228316437,,,,,,3.2203625284648245,1.923069960587299,1.9792801131879696,11.398711286327677,,2.9740163193268856
5.12308160442119,,,,,,3.004918094810376,1.9626587778660032,1.7563393256057225,11.255388306796975,,3.070944635330054
6.868681774183992,,,,,,7.424877857607739,1.9313394514930968,3.656469397084922,8.4761066600391,,3.0048896077989298
3.3558755510557825,,,,,,4.079491735493982,1.9869283916515936,2.896310812029604,12.855255561992784,,3.091877357156536
3.86147824786777,,,,,,1.0,2.1475390857830767,3.166760417701544,13.587813807330514,,3.455873510842885
,,,,,,1.0,2.217322422788504,4.702496194431134,3.052027097944882,,3.2931876502064776
,,,,,,1.5721731799431604,1.9794563116761927,2.735454689403438,2.738933370565558,,3.1785613900584697
,,,,,,2.1417319720926096,1.980695348334312,2.470906647273132,3.062805429350204,,3.0790500200891686
,,,,,,1.820865986046305,2.0840634708639643,2.979325361940363,4.411974169390392,,3.659856218452369
,,,,,,1.5000000000000004,1.9224721704346608,3.964446925342186,5.558389612280859,,3.491505604506232
,,,,,,2.8205118566472387,1.9378267036490469,2.1135350164815527,1.80009186881997,,3.451400882513035
,,,,,,3.836129142916696,1.852876126110069,2.919429605115831,12.18882830525514,,3.5450362338698613
,,,,,,10.706262282883731,1.888296075624892,12.236966444304208,9.021292800484169,,3.181027971409726
,,,,,,8.97423678254124,1.7403332102968476,3.768714038887355,3.2157349704765683,,3.1235185067838347
,,,,,,10.416725147862508,1.7137557570975432,2.4020264858519926,45.38747865491028,,3.1413265595019286
,,,,,,3.6994414625544567,1.779782919813297,6.702788946578261,14.430188934608758,,3.0980194724412846
,,,,,,3.3887145205759786,1.6828752893669985,7.258121432672988,11.404907769427826,,3.334119094330001
,,,,,,3.077987578597501,1.650475798637381,5.6456213247947336,21.91456534869424,,3.736206956122205
,,,,,,2.7672606366190227,1.6408896136347275,3.249061738445908,13.388390961335777,,3.330277273268097
,,,,,,1.0,1.666276796218818,10.37415915272238,11.436916325992875,,3.1641686255653463
,,,,,,1.250000000000001,1.714336417658089,36.09338619371165,13.530011810482478,,3.371024832127696
,,,,,,1.5000000000000022,1.758850806167657,12.067656291798036,12.938091265665223,,3.5961922931256165
,,,,,,1.5,1.9071377763086912,9.898612897955635,17.71049366578622,,3.5152347213445827
,,,,,,1.499999999999998,1.8878902313332184,5.414727776271343,16.67377498102008,,3.348477515935761
,,,,,,1.0,1.9066285405745167,3.131523945237291,21.43100145640589,,3.169664573017524
,,,,,,3.286247004044056,1.9392888968836504,5.868481216827623,26.27504376561236,,3.408151825631378
,,,,,,1.0,2.1217144543196063,6.409687293179157,45.75133798455897,,3.501094423643707
,,,,,,1.3341184192637792,2.0436881824460014,1.7562071128176715,32.17422835752099,,3.5472414460088046
,,,,,,1.6682368385275583,2.1169049821055563,3.0665549802207246,17.608822037663064,,3.529138352417573
,,,,,,2.0023552577913377,2.233090483285362,2.1799565575957005,12.429846446194569,,3.1230698618481254
,,,,,,2.704491635357831,2.195798717846836,2.923894235004165,11.43701389923428,,4.162634833010246
,,,,,,1.9042495436179347,2.1598317927751505,2.428835199010389,11.88461015252881,,3.7603865372055134
,,,,,,5.3385793019040095,2.185845550495903,6.231960616832555,30.4721643223613,,3.7968583039893127
,,,,,,4.633248568361627,2.1799840806597937,3.566622269596757,9.191510586181831,,4.104989408839656
,,,,,,7.827203767013027,1.910734482447128,11.939042796103102,27.16573450343767,,4.396691368668435
,,,,,,8.658106335790198,2.1778900369928498,3.877505816473657,21.9425302473828,,4.348173821833442
,,,,,,3.681161024527128,2.035134338193359,2.169296931447901,44.87229191690912,,4.621783512244199
,,,,,,15.544556503488224,2.076468704104463,3.4727692052358736,15.554507505065173,,5.163910150832678
,,,,,,29.301705327709687,1.9681405122589108,5.727895740354954,18.246977511877787,,7.609159533190581
,,,,,,28.161337338904097,1.937522112245764,3.1047926933493724,41.4851442965136,,8.236534527327871
,,,,,,24.20922002328918,1.976840442570644,2.1229346705370413,7.182827105575065,,6.971351988617229
,,,,,,26.3356878520926,1.93536884758266,6.717047613748215,23.526905710384952,,6.0813792643098425
,,,,,,20.09790519052032,1.9271241501699607,3.0091767943075687,2.704054546409316,,
,,,,,,18.14626133018107,1.8986404221507671,12.7173511235608,14.896597320011654,,
,,,,,,30.932459123058585,1.8244538630478555,9.114123295804957,8.526069846194552,,
,,,,,,29.82094081619649,1.7367061669197064,3.114612915069676,6.5979281733520665,,
,,,,,,49.11290177358863,1.8454650181107968,2.5014774926783065,15.655884286753466,,
,,,,,,31.84599835017342,1.7661873104324886,6.315160310023586,2.572763450620924,,
,,,,,,24.200343476615352,1.876208166494316,14.81788238001968,10.417626083120288,,
,,,,,,40.63383646223901,1.8293284023334984,15.78918786487184,7.018604035393323,,
,,,,,,37.85540453336036,1.791197126015646,16.44881314888899,12.607988898215762,,
,,,,,,24.32178594428999,1.912733521489192,13.11295902051263,12.9690805216725,,
,,,,,,59.26674210506923,1.9071888670650228,9.870269290242204,10.31562218661511,,
,,,,,,19.48118255615865,1.8860333077728024,13.514970783328517,3.272705160691511,,
,,,,,,41.34664418498881,1.866140218008754,7.317868677803988,3.725152429799583,,
,,,,,,11.796652929886264,1.8848666939465613,9.342093986579249,13.004601425742283,,
,,,,,,10.169470680315492,1.777754040199563,7.808718718954239,10.13699802960985,,
,,,,,,7.358085190152777,1.766896581096117,4.715598724167243,18.671017385037104,,
,,,,,,3.0175883492235287,1.8181795780893453,9.34275801171936,17.174064529006507,,
,,,,,,3.929675877413791,1.8786768719944789,4.5599525650761965,3.3066634319695174,,
,,,,,,6.554903650021441,1.8091070904801232,22.31925454400295,14.651401227799486,,
,,,,,,9.433155772154624,1.863139892286374,20.32718414662712,15.950469774380418,,
,,,,,,16.226694981556527,2.0083302517871,24.50379917340913,12.042196543231624,,
