Duration_envelope_Root_standard_squared,Duration_envelope_Root_standard_squared.1,Duration_envelope_Root_standard_squared.2,Duration_envelope_Root_standard_squared.3,Duration_envelope_Root_standard_squared.4,Duration_envelope_Root_standard_squared.5,Duration_envelope_Root_standard_squared.6,Duration_envelope_Root_standard_squared.7,Duration_envelope_Root_standard_squared.8,Duration_envelope_Root_standard_squared.9,Duration_envelope_Root_standard_squared.10,Duration_envelope_Root_standard_squared
2523.538336881855,686.5932069979935,1588.384084000602,,,19716.24989825951,1190.1832170170078,39327.56517084199,2465.969989092414,1922.5403995293184,1612.9282809150095,17659.050244843806
1739.4328525081933,666.7668586376876,750.1367116344975,,,20969.39289262128,1215.6081925845006,41821.43457607771,3358.331461783597,4509.2404248542425,1315.4151023747347,16629.77075428967
1339.6299017383622,646.9405102773817,472.6625270118503,,,20714.494243292585,1241.0331681519936,41528.39487816567,3275.64669008292,2791.231958357561,1011.9516137093732,17667.790360570743
572.9178286241689,627.1141619170758,511.3372268152154,,,20240.432502814467,1266.4581437194863,39479.676588172544,7304.411398358666,1542.2943375021223,1285.2049680042924,19833.793138610657
704.0135414968704,607.2878135567697,717.2059198421717,,,18708.752283690366,1291.8831192869795,43289.58929605037,7321.748942525861,2364.2052015570234,784.7977327593952,21308.16199111408
1570.0221780426114,587.4614651964638,923.074612869128,,,17761.63356665829,1317.3080948544723,42646.36777580911,6987.40506124983,2004.913524815828,832.4526239233929,18934.078515280264
1092.6342049112552,567.6351168361579,1128.9433058960844,,,19273.22361135617,1342.7330704219655,44685.181034232,6830.650881944934,1486.9277821986182,784.5637755364307,28801.81271812362
615.2462317798992,547.8087684758519,686.846191509329,,,19211.40827139356,1368.1580459894583,46094.40257256688,4339.732101899972,968.9420395814084,974.6676738837052,21600.601382228924
1143.4004045522984,527.9824201155459,1740.279974007459,,,20929.14876222963,1393.5830215569515,47519.40064254663,2257.4487673410167,581.6192247584453,806.0056095101555,22439.405361878093
1627.4554132298406,508.15607175524,888.6952434552014,,,21845.6855548006,1419.0079971244445,47772.43948447133,1346.940271514708,950.0894078372636,1050.5660992075077,21315.28827605789
1170.917466643543,532.132820169499,375.06780050669664,,,17674.918778681425,1444.4329726919373,46940.81217528158,969.3238209668352,567.0983073842131,1231.3494054784005,27680.758429184127
1712.0388827771858,556.109568583758,894.2004481461337,,,18054.2404485829,1469.8579482594305,46071.13759761979,1233.6500761654045,1121.7679297058012,1412.1327117492929,25474.897981041333
2305.12632135988,580.0863169980171,528.3370633330185,,,17513.5442236495,1495.2829238269233,45431.88319825189,1200.6646919855114,1113.9221619336713,1499.125068609539,20926.20369963244
1722.1499577226164,604.063065412276,754.9111075601893,,,21880.765537474603,1520.7078993944162,43258.3135635729,1167.6793078056182,1106.0763941615412,1586.1174254697855,25691.948499444457
2176.9023297077647,628.039813826535,981.48515178736,,,23720.122270628548,1546.1328749619092,42525.75954580013,1134.6939236257251,1149.4359278448835,545.5710690110658,28795.18870848104
2036.0690026626985,652.016562240794,863.1356550176832,,,23124.78294938032,1571.5578505294022,40124.90499936687,1101.708539445832,1038.6583171606896,2325.8443179870023,34976.483358734964
2464.907028878919,675.993310655053,744.7861582480066,,,21803.97506940041,1596.9828260968952,38472.51001783293,735.6999942173089,1085.6741623434334,1801.9151945425267,37849.66794909384
3079.16334683313,699.970059069312,626.4366614783298,,,21986.48727446208,1622.4078016643882,36141.89584306528,1035.4579091960538,1287.681063378216,1157.3803797682035,38114.18074132701
2543.1215798088115,723.9468074835711,690.9713401385072,,,19291.12080749767,1460.5550836554416,34339.99878011067,1258.2312711149082,1241.794792500391,1068.5989867775868,35426.31842663103
2560.2985728209915,747.92355589783,755.5060187986845,,,18059.91727321152,1298.7023656464949,32549.87631884937,1074.5918205137468,753.132212972095,1214.336737672162,35758.96837721533
2608.4186200670647,771.900304312089,869.2291862387642,,,17223.90524820472,1136.8496476375483,26277.20421197328,890.9523699125856,493.6884411576586,5533.789592397175,33319.85870898119
2718.652420587466,795.877052726348,3787.410799956656,,,18156.90029962394,974.9969296286016,24147.021817397497,871.4742479688248,664.6414488669501,12904.851616882122,35982.005306434134
2492.250988106675,819.8538011406071,1049.4923662733604,,,18918.50736336385,813.1442116196549,23552.923374301143,1015.9431628844952,443.65725385713375,18216.25689017957,35113.059359098304
1899.135020977831,843.8305495548661,380.6698451470034,,,19864.1993906838,651.2914936107084,23506.276369826024,855.123999836254,511.8211161193482,19795.786107981592,33128.75179224991
2665.415627505206,867.8072979691251,1986.833894055976,,,20388.005698401,489.4387756017617,22425.586263896163,847.9349923590972,579.9849783815628,19857.15330313591,33454.69774432059
2116.809768780282,891.7840463833841,2665.9450412981746,,,19337.462045133176,467.31669060972,22880.82016723383,853.2081589525989,648.1488406437772,21074.34674633526,33436.41220542542
1976.2778896546504,915.760794797643,1279.4760540563911,,,20433.96147272304,445.19460561767823,24539.835292103788,874.5115242361262,514.487691068942,22696.95339941432,34249.85271813871
3038.491477994129,939.737543211902,855.1489510055643,,,24383.39259480584,423.0725206256365,24984.454365057984,1085.5002710115537,497.9484136044705,22054.41206259084,36500.6938469854
2966.703072958592,963.7142916261612,574.8738695124025,,,23107.4191870875,400.9504356335948,22759.906329678623,1547.4923157941746,481.4091361399989,22691.252855151244,35042.04025608511
3691.9483842970417,987.69104004042,294.5987880192407,,,24380.60028555815,378.8283506415531,23079.751553505703,5282.766505970632,464.8698586755274,23339.35899759098,36362.7586016815
3451.032170627894,1011.6677884546792,862.6068323966344,,,25136.3328421578,378.6695590123903,22272.473543969325,2558.0701405855057,784.0217839609733,24297.56339473369,38284.17016760981
3437.007131132637,1035.644536868938,428.9452712517205,,,26729.88652797227,378.5107673832274,19083.5667386715,3425.988383956578,744.7677998824402,24668.716293589565,38857.9972043499
3812.26800693869,1059.621285283197,745.2239948889246,,,23699.22645675244,378.3519757540646,20306.643299149466,2871.714582546482,1202.20676816184,24809.32567643122,39895.32794819109
3799.35767000749,1083.598033697456,420.9060832163639,,,23820.30268835551,378.1931841249018,21647.307845283263,5954.286677059328,1177.1207127131065,25321.605602047803,39196.73817052168
3589.9392617527446,1107.5747821117152,187.20176198719432,,,22644.97719104282,378.034392495739,23355.785168022325,3426.704141795686,1763.287579258438,25348.771522768075,41221.388861599786
2973.474524958692,1131.5515305259742,208.2094039653775,,,23241.52461071289,377.8756008665761,21517.73623264061,2814.896852190701,752.760456978191,25950.15951055752,44635.260250459294
4169.490686400016,1155.5282789402331,229.21704594356063,,,20444.756573649567,377.7168092374133,22371.79345691515,2534.960169914972,1100.5771451467106,26735.818142034776,47954.4258909897
2808.8145965304266,1179.505027354492,250.22468792174385,,,18905.31940285349,377.5580176082505,22667.717576406325,2592.064962807666,1227.2188096802822,26869.352197578093,47677.28186552707
2274.5604535169696,654.8248211333414,371.81676837579073,,,18278.90149179061,377.3992259790877,24128.81999525744,2934.671931599643,703.9196859310658,27452.39863476485,49295.58723435475
2350.8945207622064,130.14461491219072,201.69010827261323,,,18070.894922577754,377.2404343499248,21824.704544260243,4278.532327172487,660.2427109866027,26848.756917360653,48888.18536234772
2508.9669293318607,301.7396959633106,250.1348585194441,,,18538.723711863942,377.081642720762,22010.599740427737,5712.84907320037,852.0081014798659,26282.88086327808,50134.565125008216
2253.2336326675136,473.3347770144305,298.579608766275,,,17582.93443548319,376.9228510915992,23198.50020601458,5177.085242092979,724.6958811154958,26055.965269769767,48734.49011579475
2616.319094436348,499.4241607532781,435.3297666216373,,,18631.28959540469,376.7640594624364,24717.36780231164,4605.498453552744,792.5148779911203,26196.046081169465,51156.85405234208
2564.7687664923824,525.5135444921256,572.0799244769996,,,14797.441594680582,376.6052678332736,25051.90849721078,4176.694200797468,880.1795170176093,26907.28751593708,51819.59030028105
2954.7258141780067,551.6029282309731,708.830082332362,,,16061.425221742722,376.4464762041108,26078.583225662194,5027.03323219687,803.0635831175855,26754.19378030718,53038.66973896381
3366.548202140479,577.6923119698207,845.5802401877244,,,17743.591721628927,376.287684574948,26034.854180310314,5224.270240884882,746.8425490269697,26449.66404588308,49991.72218767935
5358.928674994369,603.7816957086683,793.3585379046659,,,23506.15066877781,376.12889294578514,25540.516971483707,5270.026843204773,690.6215149363537,26327.63430950104,48648.84259937168
7003.265224420069,629.8710794475157,716.5121484976859,,,,375.9701013166223,24970.647637632865,5709.322939131638,898.7748115546518,26632.18707501871,48459.47672461414
6941.13359447208,655.9604631863633,599.5776642140786,,,,375.8113096874594,26185.654165330136,8051.285204750831,1770.7791735988828,25925.578230233696,47969.19079994701
8187.67067586856,682.0498469252109,687.9953291681551,,,,375.6525180582967,24727.72971162753,7881.54643104634,941.348239012189,25795.853435975947,45369.21931508773
9839.03217230586,708.1392306640585,776.4129941222316,,,,375.49372642913386,24563.76816348947,6333.208875190723,1619.312943076694,27408.996354180163,42827.1650191041
8510.313606552467,734.228614402906,312.3008912701928,,,,375.334934799971,24377.243881916856,7061.481296498424,2831.685394202473,26816.86714128419,41051.25486645079
7851.166982841306,760.3179981417536,1245.5457305550128,,,,375.1761431708082,26226.90889463764,7450.368443334134,2962.8521472843827,25189.541101881303,40165.89329082656
9347.81931803044,786.4073818806012,1074.0634460590163,,,,375.0173515416454,27707.59229696125,5614.519800744888,2228.6562600913007,24434.34060879713,41329.20419475508
10244.270388923413,812.4967656194488,902.5811615630204,,,,374.8585599124826,27899.070912036725,6581.469916094428,2961.015442488574,24943.036694467468,39637.6644821315
10531.527854217298,838.5861493582963,731.0988770670242,,,,374.6997682833197,25821.208348724223,6693.576390972336,6299.777859929895,24478.99321371816,38052.55514129235
8930.891708885689,864.6755330971438,559.616592571028,,,,374.5409766541569,25683.377327835045,5951.420354068467,5066.545394811381,23794.36050549794,38431.28724369168
5442.062820028226,890.7649168359914,512.9211729317587,,,,526.5321234681018,27267.61730393317,5852.974008110685,4721.415205788434,24404.19812421696,37200.18774468442
3436.6369457779297,2630.423885960334,466.2257532924896,,,,678.5232702820466,27758.04803578192,6443.722066879384,4901.803606096928,28902.464555029783,37016.377700367695
2966.514202419189,2445.1345804365374,419.5303336532203,,,,830.5144170959915,28798.21693770345,5860.947053052369,6009.256233378842,27332.34674184043,36398.10052340367
1361.83698952724,2259.845274912741,372.8349140139511,,,,2407.2788473128894,29452.36547389,6182.85793144941,7537.765561164881,24284.44938500278,33998.14403001224
1565.9990040506204,2074.5559693889445,326.1394943746818,,,,584.4188556719498,30551.82898913062,5719.486071744968,8972.92941702518,24366.827463474085,33812.729197152
1869.3835977980148,1889.2666638651483,279.4440747354126,,,,727.9837948573805,31281.776901896028,6550.14469481318,7265.167029929496,24503.1969414997,31121.44753935177
2488.58993126025,1703.977358341352,448.6478794587196,,,,1406.0625565866817,31771.259800698263,5170.044999485466,7189.653948640759,24095.40550956005,31145.152754743904
3129.8195167326585,1518.6880528175557,429.37424772504,,,,5365.765004961108,31860.73965747109,2481.7602436717098,8286.987436408039,24669.445511904203,28960.2832246322
2340.5384769661027,1333.3987472937592,410.1006159913602,,,,3287.5911745450817,31839.35640466888,2466.696462411968,9010.58093990903,24008.18108240492,28768.084418132275
3630.4342592114494,1148.1094417699628,390.8269842576805,,,,7272.116975200389,31673.79671827666,4238.700388901242,8841.408793549099,23196.831535580222,28528.694262704183
4239.306789935265,962.8201362461664,371.5533525240008,,,,3963.1717240194303,31255.00746103489,4138.027478838195,9054.384939547688,21827.93279506034,28934.405159749484
6204.658865206361,777.53083072237,352.2797207903211,,,,2047.8523279044268,32402.62419876784,2576.1645100400574,8812.996003633662,21149.85289236389,29144.8980277274
6020.907820510734,592.2415251985738,333.00608905664143,,,,2339.201327912965,34321.027297135035,2928.080353855287,9120.781556334789,22416.625393318227,29571.245091487417
6109.263611966367,974.0755154699956,313.7324573229617,,,,4222.970786301612,33571.42467856345,3171.1848908344405,8715.216830833926,22430.364866325748,28638.95236015873
6446.940134288097,1355.9095057414174,294.458825589282,,,,3064.404317423944,32927.49564829053,1405.8243988081665,8639.078437044593,22366.760523268407,28606.53070091826
6818.505648793669,1205.3267730733935,275.1851938556023,,,,5300.910918172546,31733.77432155863,2410.964914085755,9054.452461925555,22141.87659929022,27895.69892712834
7736.312534411536,1547.5098404488654,255.91156212192263,,,,5126.745088694838,31824.444639079,2215.746662789845,9074.62783689622,24454.02314980826,29159.19224875334
7342.460676418977,696.1770993410441,537.100130182711,,,,5525.443057239682,31260.31746129715,2651.8241658599145,9521.754537379758,24391.65182064099,30052.898552605147
7253.783955452011,975.5909674455686,818.2886982434995,,,,10429.936648138251,28363.765914483924,1895.2694191195624,9829.131585863362,22205.287039952906,32423.413794039567
7596.090979850162,1255.004835550093,770.912084410164,,,,8887.400603954387,26862.613615661005,3221.521339008305,9845.514154459595,22238.181630450068,30152.57617780911
9138.54752905615,1534.4187036546173,723.5354705768284,,,,9580.147924620347,27217.13686485642,4428.105970415372,9391.94922349788,23968.043109626386,28178.914727980853
7854.098379412388,2075.6729917881385,641.7823511743696,,,,12462.389348721928,27002.120341718684,4706.959342973051,9668.562078173149,14011.822820273634,29415.456241899992
7292.421827695952,923.4353138363272,1192.786069921466,,,,8164.980290810555,25289.59194572827,4144.998982282481,9534.022854243063,,31649.03657423343
7720.123135104896,996.9206133385344,264.9432318241999,,,,10238.83249369356,25955.0281512497,4062.123501626904,9407.7860752163,,33436.57409064468
8033.430707712994,1070.4059128407418,397.78588675949527,,,,6998.78625143734,26297.8260990324,3630.0012688553015,9322.01883353961,,34826.33821236731
9395.554931941148,487.6049837756297,271.2879961302468,,,,5122.768559581839,24995.746757064742,3196.588177586041,9228.006740735247,,36131.45111024938
8453.395063102005,650.190075962367,213.33820839262424,,,,7874.783395597251,25087.323618601444,3240.9753604858165,6097.941150729413,,36465.4322344704
10697.260133106587,1402.6773222463,310.93785810412766,,,,7424.133721105805,24337.257987729827,3264.14779841486,1550.628482758564,,38158.81597922282
7726.693017200983,485.5541415228355,209.9445555709781,,,,4156.821343448958,25080.40056697673,2799.446694808292,1240.9091130565655,,40629.25083384478
7535.355864049323,423.3935511808624,361.5635738433554,,,,1949.410765572595,26570.978608258323,3907.399997372997,1500.8621152404796,,40365.22376225965
8007.311264376652,202.0082000925668,417.5583277942095,,,,709.9174179645153,25807.226782866543,3684.292169350355,2177.9244394193897,,41331.38867897872
7461.30594932901,338.50210180056166,563.624932098625,,,,3108.2156093454823,24602.10117929098,4453.877651344592,3615.396430959387,,42994.53546827331
7118.410128114973,411.58509683439513,709.6915364030406,,,,5272.285961344067,24848.85589516221,3722.362451605769,2759.7388171978528,,41622.57331644187
6691.077659839184,484.6680918682286,855.758140707456,,,,4975.625011923063,25580.01231785376,4272.350207185378,3363.423652494825,,42745.37602238742
6735.721761445951,456.6847418281561,1958.5841506375573,,,,4678.964062502058,24524.26930358644,4430.500186007708,5845.12537123552,,44009.15221650652
7176.108377632737,677.9637035435886,903.3563313479256,,,,4382.303113081054,25875.823108325592,3651.299028275262,6854.073608585643,,44264.60197032149
7455.07262273115,551.604816174465,218.90882311606632,,,,4085.64216366005,26431.59285658162,4619.161551950491,7214.636427631636,,42375.927626218334
7422.766508781642,501.4927716567908,498.5740838169779,,,,3788.9812142390456,27185.47857244628,4784.059053149228,2295.773350918864,,41445.55884336218
6172.08558793134,1250.486866850497,647.2388622257013,,,,3492.320264818042,28247.14071650095,5093.850126270917,6564.369612140455,,42711.38700796619
6121.733667701479,1041.7043501995229,507.1526275614663,,,,3195.659315397037,27916.963958491808,5235.371800667358,7250.656503594571,,44257.577719811794
6753.888582157455,483.7973972131656,574.8670595677011,,,,2898.9983659760333,26931.906636723408,5694.124235669682,6761.480726181766,,45311.26255201042
6435.507560853502,300.26276123698824,785.8402063307288,,,,2602.337416555029,25442.64727281213,5446.411381814241,8178.486533787437,,45438.9091426779
7030.949632479671,413.53079611695074,996.8133530937566,,,,2305.6764671340247,25236.222357566287,5637.086166187065,8642.315405466774,,44992.40112697689
6566.727023511113,526.7988309969132,522.3234337575238,,,,1909.310206735318,24655.74853790461,5083.455455794307,7653.948808841789,,46763.15431178325
7007.182651598532,640.0668658768757,4482.525165065399,,,,1512.943946336611,24680.76908559637,4890.175535861446,8231.229755534672,,47909.64750907112
6173.977938288217,753.3349007568382,3485.175512861016,,,,1116.577685937904,23693.02788789884,5577.55467911535,8000.503280519169,,48583.72628103257
6117.293123817828,374.3885256296039,849.300780450232,,,,720.2114255391971,23826.17664378124,5621.317954586814,8707.510117641254,,48362.84816449882
6831.023274330134,770.8757395811233,1435.976766227951,,,,463.1344373152769,24748.598643174104,6230.855267488721,7090.074566782919,,48935.478646237134
5148.648101452768,1171.201114001311,3488.301574861628,,,,615.7096808119644,24801.738526558685,6631.669943816805,8007.009483176946,,42234.62844362572
5949.9790951417535,265.8022489754134,3483.979239004585,,,,768.2849243086519,25217.2734137786,6125.05768632483,8519.624158064002,,41964.15497328599
7078.561506902406,2680.2416616920327,7806.693985041286,,,,827.0325030955789,26359.337965229177,6835.542137006022,9036.035499793416,,42591.87859665054
5612.99414869189,597.3193874720724,1986.056550232449,,,,885.7800818825059,26743.165369746213,6487.799169934476,7631.485516037295,,41171.95769658749
5797.621052207167,989.992698244772,2714.3853902027968,,,,818.8304780314783,27441.53416095056,4289.55279132876,7943.286662280992,,42268.05347988856
5436.494572516591,1382.6660090174712,4022.267773354099,,,,810.3657750067493,27864.63194964056,3743.311668690112,8283.514280770447,,42107.41942400801
6113.175322722682,389.2284751939456,4484.92759051394,,,,717.5371730825743,28067.08801764412,3601.8281960612803,8234.498563604919,,42459.934267076125
6318.765118695403,841.0589204468367,887.7084247669611,,,,624.7085711583994,29331.47445161226,5062.824112781249,8295.144974617831,,40645.797137172296
6406.53383486324,1292.8893656997277,1676.9849406738033,,,,724.1696064644055,28927.703775892885,4919.475216848567,9138.54350717749,,34272.953276863256
5999.752926065267,1035.6012449143404,3804.935817164245,,,,695.2298269941415,29528.12867999601,4382.2867371814045,9182.635259839382,,35348.21400777484
5836.942044285586,1630.80765860077,1923.187093949777,,,,666.2900475238774,29025.53801831578,5387.759719939439,9356.967759355528,,38253.8724257405
6765.823134200015,1171.8399620916546,3597.0054071217746,,,,637.3502680536134,28868.151702781623,6432.03397714291,9288.356322297674,,39146.71593441484
7502.033573252555,369.938917008333,8832.685354429317,,,,866.2783059235869,29903.536010304928,5834.60529072404,9190.336497822667,,38020.29293711897
10378.852442030447,618.1523012747524,14351.013421987414,,,,914.7672013010854,32130.57114344023,5977.696003178628,8960.182802040625,,37782.02415267621
8221.816951951127,1846.544975112757,19886.08359668659,,,,963.2560966785838,34057.51421942927,5738.862793255127,9302.916392576306,,38616.0748597955
6418.893267533632,3074.937648950762,16675.907991276566,,,,1011.7449920560824,34524.30085752759,4846.800501371355,9332.472098287082,,38305.48229103697
5765.78195705924,4303.330322788767,21648.494776793264,,,,1060.2338874335808,36598.03916481232,5683.051648843894,9344.185180750264,,36593.58543938555
6427.862898782101,783.6314295207461,22310.281694995778,,,,1108.7227828110792,33582.52266973552,5394.804753125676,9301.328850534788,,35633.283113450736
6770.685572047622,2025.0641645550315,21424.72514558914,,,,1157.2116781885777,33682.623637457735,6076.948014532493,9333.37973278193,,35025.057071044386
7098.953850557916,1468.857216019075,27747.089150825348,,,,1105.4653625105736,33109.60491707462,4521.40896515244,9335.426815748768,,35427.99798787541
6992.4931193007415,912.6502674831185,,,,,1053.7190468325691,32445.51258653313,5565.003199565045,9453.614945567446,,35139.018257968964
7126.042859248672,818.5704310457456,,,,,1001.9727311545652,33088.19879960511,5635.733349337577,9857.6572308217,,34277.67438022376
8799.63425898895,2913.509561583622,,,,,950.2264154765612,31117.426872633023,5793.600735405078,9715.30572534836,,34395.08438335273
10164.987944253133,1176.8411658047826,,,,,898.4800997985571,30689.65960067291,8226.234589569325,9029.7172571133,,32574.66211613914
7367.999414678404,2130.9107150192044,,,,,846.733784120553,31777.852428717128,6510.313246929146,9285.237695662594,,28986.37126107654
6338.150261276417,2441.6816283834232,,,,,802.1315858441144,30535.66798528899,5406.983288838918,9155.33725419125,,28559.910631810853
5743.75510283619,337.77880108109184,,,,,757.5293875676758,31231.19158670916,8521.920652437117,9311.666722582668,,29283.94183827855
6009.636960664408,1494.208360384189,,,,,712.9271892912373,30655.94251578876,6543.786355085053,9308.344558066916,,29967.52917230985
5428.688643595564,531.6639368371184,,,,,668.3249910147986,30253.45956681289,5742.979135851266,9544.100781936726,,27565.157762850387
8285.696241523648,5366.465407495109,,,,,623.72279273836,31414.25984881713,4764.715046645659,9795.715074219808,,21988.88273423629
5054.359619549639,1829.0289161298192,,,,,579.1205944619214,31018.22149760521,5801.347617974302,10096.486843596043,,22075.613006019343
5293.038002898908,2208.345742235998,,,,,712.9675544247586,30508.153587848017,11147.118163283969,9667.497911911552,,22703.42895921897
5436.868708877773,1036.945613130238,,,,,846.8145143875959,30145.389336087304,11150.135456437956,9940.477127915165,,24088.04915134624
6515.8483981831005,3114.3007774137604,,,,,1036.0546949162365,31058.60481317406,9222.310519024331,10616.680727674784,,27482.54203992426
6942.698846623611,1852.8244720647936,,,,,619.8001108622518,31654.562229544645,9096.156734032524,10864.628333409122,,28413.95873555767
8451.805193724169,7200.117720507307,,,,,479.198796751274,31484.13228791509,7255.795434201183,11084.607309268096,,29061.41165599128
7371.605018069781,4234.948482416933,,,,,1291.8202142407267,31834.500151895776,5405.932690856341,11801.475256045174,,28453.308324457743
7913.418440200556,4480.08963831143,,,,,2104.44163173018,30045.629000764297,10105.286476610536,11376.465575189211,,29053.29365246672
7873.706135213106,3026.077360604614,,,,,1334.6165870973073,30648.34967486636,9049.399515078589,11375.551830825108,,29348.39504412892
4538.087435274799,4453.034559386966,,,,,564.7915424644347,30956.26046616794,6441.199051685833,11357.567355484229,,29533.528219849704
5837.444585827817,3533.387593550647,,,,,746.6344445514204,31063.24283206838,9209.010572279056,10536.331209239988,,29723.9429952597
8993.792755644952,4777.962638611775,,,,,462.7949585470348,31084.25333599326,8482.506406236162,10446.3632604591,,30632.634347010327
9707.73798119398,5710.697188953493,,,,,601.1881511727003,32189.606182850763,8366.488653310107,10583.658592977128,,32945.842470825504
8963.92377196944,,,,,,739.5813437983657,31825.44903448353,7582.4719681296065,10432.83049809022,,34742.861884865626
11179.33360650577,,,,,,877.9745364240312,31541.7353825696,3689.058598779601,10702.972266734349,,38991.52084567342
12280.061026404172,,,,,,1137.4310637508447,30292.56615978774,4845.749516684198,11050.37237550012,,45395.87572471823
13047.776046464292,,,,,,2143.154012220847,30087.645681279904,7433.942000996176,11728.207549403607,,47982.65828438982
11497.66969584592,,,,,,2257.010401527327,29316.215607342085,9252.319456662564,11721.201670040336,,46705.48367822111
9881.172501620467,,,,,,1680.1970207777636,30508.56834538067,9382.243961964394,12191.939286156276,,47736.2734640848
9609.01405171385,,,,,,2782.30462027088,30241.774131379618,10727.11373275033,12757.405193521035,,50156.76578774834
10066.574193637922,,,,,,1383.9554412692994,30656.367013560422,8294.848615824016,12172.735532291652,,49662.44156044455
10260.098103304335,,,,,,618.1892608947956,31335.58024198283,8499.429723315787,11705.891681033185,,46767.257413908126
8096.357135869275,,,,,,535.4888768562331,33001.667915297214,7800.501290612935,11833.987401173124,,48094.9270962597
10373.919942692586,,,,,,6467.774297761321,32532.93061422361,8714.00678846385,10930.830642040091,,51736.725372369365
8448.34876904258,,,,,,9717.275434131048,32651.161399857778,7775.192796842495,11483.11041350188,,52060.73459259624
8963.903183166729,,,,,,9135.43858013012,33481.33964436567,7178.323572963086,11185.71884127336,,57311.47847148409
28315.017851949506,,,,,,5407.669968417533,33289.46408181311,8596.613757419078,11438.014411850409,,57949.92027652018
31812.47541621092,,,,,,477.4442533516048,32660.740569074344,9882.520604873487,11131.39927362162,,59847.00182776266
,,,,,,415.3360006482701,31681.975995533143,8750.012125602934,2359.4640199686096,,62225.496565068286
,,,,,,857.6303943061948,31827.849453617306,8894.942649566741,2494.02649251539,,64064.69834141166
,,,,,,1371.6992450467133,32076.254669841008,9167.851122454773,1773.332797030689,,62944.04248452009
,,,,,,957.9915341372836,31259.3216005526,9835.788082452344,1862.0274989350887,,59684.551390605455
,,,,,,544.2838232278538,32089.713782293707,9182.524160616586,1718.8173276791454,,62366.34323173569
,,,,,,1304.7022029879315,32364.60742135284,10045.242654177177,1716.1330858932895,,65626.45827517397
,,,,,,3294.3532624762533,33014.29925248782,5763.29140329485,10257.381483473508,,67101.82679633074
,,,,,,4863.303750108016,32193.19267723153,5245.651304064748,10783.558443608184,,68384.9921326487
,,,,,,4007.169954829146,33768.58203939377,5258.847675149614,10629.410161900343,,70748.95509331251
,,,,,,3412.38528879586,33232.724606372125,5611.591008691072,10854.618901187465,,71849.98605825359
,,,,,,1976.7105333386537,33139.485963292085,3953.320575615528,10944.463351528078,,70220.47865634761
,,,,,,1650.459590786977,31946.516848501724,3778.5828258582833,11497.183470020254,,67586.70911440246
,,,,,,1324.2086482353002,31580.644805711665,3601.6944868899263,10975.69251386312,,67146.72007659466
,,,,,,997.9577056836235,31697.843330222004,3021.050025370528,11164.88772454552,,65744.55668649774
,,,,,,579.9805299158096,30906.955446352764,3571.650091573402,11308.77222199938,,64716.88672730618
,,,,,,498.29297983557217,31326.0247581884,6309.408049253133,11820.534263751651,,63416.985284758295
,,,,,,416.6054297553348,31445.3607090844,8907.993025167822,11826.77110571515,,61961.64295838528
,,,,,,585.8527102372441,31975.324397587607,4895.799524402731,11797.115764678116,,61948.58988119595
,,,,,,755.0999907191533,32356.333139199247,4801.074630280193,12056.109993159984,,61249.29797525636
,,,,,,1067.5645735039843,32926.95260989628,3570.3252076937374,11960.762985555952,,56932.173705263376
,,,,,,1981.265524678127,32850.90939117055,4051.1667503360254,11964.267553544554,,56711.93275167728
,,,,,,777.5898252418401,33120.82183990403,5464.610439257143,11809.390458529117,,56687.53752799823
,,,,,,933.5965598328788,33128.58616235438,4885.386002762676,11956.300641396792,,56324.09740568207
,,,,,,1089.6032944239175,33546.29870281169,5719.317928624949,12134.36172147678,,58105.98686802356
,,,,,,1245.6100290149564,33829.182804648306,6225.106151955581,12350.713085979703,,54580.14961879711
,,,,,,1886.584296191955,33162.25086739299,7425.076345611056,12036.913246153512,,61882.10799532515
,,,,,,946.2233599150428,32685.840369547223,4884.580929642075,12290.136553874654,,56293.50431354548
,,,,,,2532.984636620881,33261.62634505109,4590.389100348081,11893.545708751171,,54242.53790496336
,,,,,,1950.646335983753,32792.6438196749,4610.703238349922,12539.264019318642,,55000.68160889816
,,,,,,2534.8729137976025,32058.748298519888,7900.197706760779,11867.692614905483,,55698.65413612928
,,,,,,6134.930622477747,33002.79908427794,5157.189190997971,12009.21787062486,,54813.00614914233
,,,,,,1813.422657747789,32597.03792532842,5611.455113964763,11962.794978259251,,59069.02107618714
,,,,,,4933.965580160663,32005.721185733208,5427.093841128138,12433.098118043054,,62363.59374451816
,,,,,,5959.367041581935,32034.033145692607,5821.411684807296,12357.277143855215,,64964.99846203082
,,,,,,6427.340175999786,32162.25139760714,4732.765096618233,12171.038416097146,,64959.214812946026
,,,,,,6319.021943608923,31968.15104182571,5164.29752218242,13296.619245556489,,64212.947561053945
,,,,,,3245.1171525457053,31525.37209915496,4270.885917422827,12709.83025261338,,58688.18590754245
,,,,,,4535.057122234365,31823.54039800818,5107.418550792481,12912.61943035343,,
,,,,,,4680.193150439344,32424.89657642891,4694.502236952047,13120.549633114691,,
,,,,,,6350.609876761869,32568.874370263773,3816.007338565141,13687.860927447487,,
,,,,,,5153.957076002622,32270.23205560529,1865.585484899339,13602.315914214643,,
,,,,,,6650.768101038643,32415.50149132995,2423.5093700295115,14196.084055909536,,
,,,,,,6363.908618393543,32134.17790059291,3530.492296950592,13773.725047658443,,
,,,,,,6298.492800462541,32538.344627877454,3948.4971436129927,14403.537683963355,,
