Amplitude_envelope_Median,Amplitude_envelope_Median.1,Amplitude_envelope_Median.2,Amplitude_envelope_Median.3,Amplitude_envelope_Median.4,Amplitude_envelope_Median.5,Amplitude_envelope_Median.6,Amplitude_envelope_Median.7,Amplitude_envelope_Median.8,Amplitude_envelope_Median.9,Amplitude_envelope_Median.10,Amplitude_envelope_Median
77.46940505497103,62.7457026545398,80.07059485760513,77.11177151818094,88.19228649468062,78.47451080002516,92.21238785218888,82.61435221914891,74.52018990618694,80.1487159613026,95.35807962829212,88.99097184577158
76.93300256500767,62.37316837815834,66.47113062528169,77.44261753896816,88.51637577531035,76.04672775344356,91.42706234926686,82.70023935850163,74.92424113631203,80.30000619475277,94.64845310042304,88.97280211426549
76.74831721310841,62.00063410177688,66.36855304953137,77.21902872475975,88.81571485341561,87.71136138836437,90.64173684634484,82.90010505656447,76.36629599125014,80.84664095438359,64.70028342942288,88.88998733591427
76.54255523983511,62.14938026105336,66.26597547378104,75.29027348212068,88.80687982453048,75.46065200250605,89.85641134342282,81.36481460424227,75.48400213885829,81.3932757140144,70.72159544145117,88.81033345900492
75.90008071489669,62.29812642032984,66.16339789803072,72.47301594247116,89.20038918812885,77.25835850172672,85.42167498980298,81.52626139858218,73.56544660894018,80.51748413799302,74.46722055506409,89.12765333529316
75.17846013202545,62.44687257960632,66.0608203222804,70.32067180943014,89.40902621106827,81.88509829523522,80.98693863618313,81.26208977753282,72.78580354183148,79.81263230646097,73.05929988613019,89.4571478259042
74.63362209811906,62.595618738882784,65.95824274653008,68.6288306587572,89.36282727889444,82.12092014225613,76.55220228256329,81.10600976168743,73.743505351688,79.10778047492892,71.65137921719628,89.49490340364963
74.3035121573949,62.74436489815926,65.85566517077976,68.48864213811578,89.17241156287274,81.80519054042762,72.11746592894343,80.80452339374766,74.73005982632218,78.40292864339685,68.41565703703814,89.40640037769305
67.89815335601976,62.89311105743574,65.75308759502944,74.25129002390725,88.84392272170803,86.789467349841,67.68272957532359,80.03438806200356,73.81932716448797,77.6980768118648,70.26966950844123,89.31393971191783
68.76207562434875,63.041857216712216,65.65051001927911,72.19351921352722,88.42625422025566,81.3461941566274,69.78588176820705,79.91899459210055,77.63355866714406,76.99322498033274,72.12368197984429,89.11551336879123
73.80220340414922,63.19060337598869,65.5479324435288,77.65014806563573,88.46845569774844,73.42783808895578,71.8890339610905,80.55355397353213,74.31589627778945,78.1662010033127,73.97769445124737,88.80098910877149
73.91556851570742,63.33934953526517,65.2136514933571,72.40462846640668,88.73962509685653,83.89348703567943,73.99218615397396,80.41856072167153,75.81097493836705,79.33917702629263,73.36021120286031,88.4130796842403
72.03676327407305,63.48809569454164,64.8793705431854,74.14348580847698,88.7370461953217,85.22322479525153,76.09533834685743,81.60223737884627,76.20282077507991,80.51215304927258,72.74272795447327,88.50006950394989
66.71081143428977,63.63684185381812,64.54508959301371,,89.20051181425853,85.10568467708288,78.19849053974089,81.60089833119397,77.20968614756733,81.68512907225252,72.12524470608622,88.08905489020808
63.18603151516746,63.7855880130946,64.6928127609632,,89.06635191234759,80.7118224450301,80.30164273262434,81.37273858435881,78.4616289007111,82.85810509523247,71.50776145769916,88.20143352681387
68.69281160127434,63.934334172371074,64.84053592891271,,87.56291557013284,77.51382959841628,80.47988368624888,81.53964332707542,78.32449447632824,84.03108111821243,76.44005993209018,87.80092996382695
66.65386996131035,64.08308033164755,64.98825909686221,,87.19972825814135,80.92733343631504,80.65812463987342,82.84172841848908,78.04436653360196,85.20405714119237,81.3723584064812,88.0136250814122
66.09577923352833,64.23182649092402,67.79111766887378,,86.73793016001257,76.16055533502173,82.20546491346195,83.70372647829558,78.37687951092548,86.37703316417232,80.7655135778676,87.10387630341879
66.00891381795746,64.3805726502005,70.59397624088534,,86.70151892020371,76.2379488218463,83.75280518705047,81.4479773614091,79.55343513152945,87.55000918715227,77.02153399193625,86.85024797802181
67.18014855904102,64.52931880947698,73.39683481289691,,86.63302557728717,77.50274405714066,85.300145460639,82.2504146872642,79.27146296678856,88.72298521013221,81.45707291386726,87.10573706914292
66.1008922717459,64.67806496875346,78.78917582045388,,86.65293011835718,77.67490090475303,83.90173184783924,84.9118596847585,78.30468401335627,89.89596123311216,73.58305478749733,82.6570257593835
63.42912584752846,64.82681112802993,79.90098895500097,,86.5038729283165,77.68945435540098,85.78004851097305,83.80012922158625,78.53763627803612,91.06893725609213,77.9644332301878,87.71296759729648
66.08303333342408,64.9755572873064,81.01280208954806,,86.50642766989601,77.57752473076836,86.70895911550117,84.09463976648154,75.7448485289714,92.24191327907204,82.42899101008253,88.10440588458654
70.54900491480188,65.12430344658289,82.12461522409515,,86.60006413108533,77.94286750821321,86.73278775038206,84.41722817606114,69.70900146661614,93.414889302052,76.72266917949572,88.10679308580069
70.83966320321386,65.27304960585936,83.23642835864226,,86.73018661355471,74.01851069702695,86.75661638526294,83.20761343588634,68.25013107593223,94.58786532503194,80.73532083590561,87.98718104272842
71.99402991498046,65.42179576513584,84.34824149318935,,86.81145857206795,77.80000159446345,86.78044502014383,77.243377661104,76.00776868544679,95.7608413480119,76.89219994699121,88.02920105637338
72.61246670574278,65.57054192441231,85.46005462773644,,86.8357365423434,77.49699355575116,86.80427365502472,73.80391292636891,80.90873954238872,75.09464939190184,77.76035389876111,88.22519652613988
73.21228299287112,65.7192880836888,82.63318997301269,,86.90453369589062,78.25367468025664,86.8281022899056,70.50182317028717,82.43267926720331,75.78986290098928,78.05822125512613,88.62458619771223
73.21851337700708,65.86803424296527,81.82155092340918,,87.12868932471527,78.70047360305139,86.85193092478649,69.01382130393057,75.3572060303938,76.48507641007672,76.44319177043816,83.78574947646185
73.50323590385244,66.01678040224174,74.25355837018986,,87.13739054680684,78.51439330585433,86.87575955966736,66.6553496093442,72.95224896662789,77.18028991916415,76.18967756463645,82.41968262256854
74.60429180707104,66.16552656151822,74.81873148662241,,87.4849770483739,78.30063455279168,86.89958819454824,69.91658829488078,75.39371898441516,77.87550342825159,76.67638556800676,82.1692217023806
74.80375814056978,66.31427272079469,75.99377930162197,,88.21489358347995,78.62697040527577,86.92341682942913,64.47853663715375,68.92972694460691,78.57071693733901,75.49536980498634,88.10159934944976
74.3221861412641,66.46301888007117,78.27800083795557,,88.04539377349222,78.80049056194684,86.94724546431001,65.8677228330306,64.2124879649505,79.26593044642645,77.88773418165745,81.35067825336266
73.5402489853152,66.61176503934765,69.9677150796216,,87.94841339383849,78.32230811865251,86.9710740991909,79.27544328183491,64.9956468445646,79.96114395551389,76.36797987977687,82.10718325371434
73.2194043972872,66.76051119862413,75.88563236664993,,88.07935207879996,77.52510317216408,86.99490273407179,81.9928363104289,64.05602073884903,80.65635746460133,73.74693358358977,82.00760932851598
73.21800589307946,66.9092573579006,81.80354965367825,,88.00016575488094,77.60875376453447,87.01873136895267,82.31704362620448,65.33772093101415,81.35157097368877,77.78193861273164,82.72445153814814
73.31712546113307,67.05800351717707,87.72146694070658,,87.70298328154087,77.60006952809171,87.04256000383356,82.50416594752294,65.71455885378211,83.54446350061045,69.24110602034528,82.53542528875957
73.53825832630818,67.20674967645355,78.28613614583139,,87.36057795265015,78.54753884323964,87.06638863871444,83.1773024987248,65.99500794618288,85.73735602753212,70.8070205177825,82.91271541568828
74.00321444174753,67.35549583573003,73.24938135828475,,87.5285146494094,78.65148245275707,87.09021727359533,83.00403994616738,65.93896588823148,87.38424306377112,74.01739304114032,82.79971150961293
73.34585302844363,67.50424199500651,68.21262657073811,,87.42475703367094,76.8695406314971,87.11404590847621,82.73644384704235,66.77563339460104,89.03113010001012,70.36628755492606,82.8209854818774
73.41966506034109,67.65298815428298,64.45124945779968,,87.4980988922071,78.50735173048263,87.1378745433571,82.74629089842604,81.10122330335105,90.67801713624912,70.04679495738728,82.60528488867973
72.72338229197551,67.80173431355945,66.30640574954845,,85.13765584572769,78.97333953647836,87.16170317823797,82.61505021511627,81.52895387205763,77.11933968968334,69.72730235984848,82.57506890698677
73.52959177682862,67.95048047283593,69.14993052541091,,86.41316113323577,79.53101167781271,87.18553181311886,82.6696542195096,81.341043399551,75.13249896885044,74.3582474135638,82.32063749816534
73.33224118537699,68.0992266321124,71.99345530127337,,87.33065690304315,79.90036265554373,87.20936044799974,81.74278592250917,81.19744091052975,73.0595674055798,78.20903386526221,82.3198049107414
73.0659481208158,68.24797279138889,74.83698007713583,,84.91027345222656,80.40107420461675,87.23318908288063,81.47653919207687,68.42505143831076,81.95233894743518,71.96111177452191,82.33794055728723
72.55641901549679,68.39671895066536,74.80215174110573,,80.69764135180466,80.61260133215904,87.25701771776151,82.15678910933191,66.75007790433885,74.51389455982408,85.13225025637252,83.03174190211504
73.67454506720551,68.54546510994184,74.76732340507563,,73.03880167513739,79.80046181191392,87.2808463526424,83.86565731075795,81.8185456684125,72.0411811835304,77.83395211381584,82.62442648174402
73.79293542733907,68.69421126921831,74.73249506904553,,,80.87208515241443,87.30467498752328,86.14858582056735,83.66153662767549,68.07429332880447,77.16576189918445,82.5373189054728
69.29639565822171,75.12808285352621,74.69766673301542,,,79.187332129488,88.20636908658449,87.59509192384914,80.35118200434314,77.09991962007408,69.73332502655853,82.59664457923802
69.56818814098098,81.5619544378341,74.66283839698532,,,79.88139684480254,89.10806318564569,88.57058194749189,73.77167106270929,77.28776471733408,71.53748736410952,82.965820403039
69.75747839295937,80.3673556204022,74.62801006095522,,,80.47823045705138,90.0097572847069,89.10814057676703,71.67849609449735,76.95233497364373,71.70027546701398,83.20057814257723
68.14722247200743,68.79955415557772,94.21705364782508,,,80.23954470240314,90.9114513837681,89.96924108082926,69.58532112628542,75.85330683073637,72.71623012821813,83.03136100008915
69.60008968443586,71.20026918797008,89.89677191817213,,,79.46521606205302,91.8131454828293,90.53455434076028,80.26831647019053,74.43562604505424,63.51114022223278,84.57008134079686
70.44319880623084,70.55166979230202,85.5764901885192,,,78.13023857767847,91.52618544445043,90.80646423319666,80.93041479161268,76.4936103308138,72.29024742272101,83.2163714561059
70.58052133521285,69.90307039663396,81.25620845886627,,,77.02741453464003,91.23922540607155,90.9283288998258,81.02236723273968,78.55159461657335,62.33074567142086,83.15249810080107
73.94590322823957,69.2544710009659,76.93592672921332,,,78.3903192349983,90.95226536769272,91.3002185012075,81.55403824991194,70.34536295414797,73.7047129226771,81.92561464495142
71.818091260192,68.60587160529784,72.8360570611342,,,78.93744362774103,90.66530532931384,91.60157058537176,69.13670280550164,75.72228432731973,85.96390981624758,80.9118128777203
96.47096910444576,67.95727220962978,65.30266837311764,,,78.52330023683481,90.378345290935,90.29455755032043,66.74063048007251,74.53374071339226,73.40880292179556,81.38445047509491
78.4140378555044,67.30867281396172,73.55194950344938,,,77.85632466979166,90.09138525255612,90.71813787653886,72.67026777436102,76.37219818271532,72.20000399636452,81.42924827771989
82.36587612666234,66.66007341829366,62.47858018324373,,,78.93997511661551,89.80442521417727,90.0013024256468,70.56130510878627,76.08830771615568,70.43330281606936,81.32428212455585
76.18684149996716,66.0114740226256,70.7427689574097,,,78.84412816631104,89.5174651757984,89.53765735122029,81.16413494587935,76.43873454170554,66.86545732662663,80.40442371806418
73.72145696496165,65.36287462695755,75.87058767195562,,,78.80312255408907,89.23050513741954,90.64816712113485,81.49689657391352,75.39979410582723,78.97940348980461,84.00576120756855
