Energy_Variance,Energy_Variance.1,Energy_Variance.2,Energy_Variance.3,Energy_Variance.4,Energy_Variance.5,Energy_Variance.6,Energy_Variance.7,Energy_Variance.8,Energy_Variance.9,Energy_Variance.10,Energy_Variance
,,,,,,2941627.393566128,1288085216.9791422,41039995.60906823,2205186.0185284074,,
,,,,,,4694965.232399423,507710628.6850436,95232103.30680265,8977590.10368393,,
,,,,,,21343282.498052698,1020831609.4937972,31348280.47064293,324949.8203652623,,
,,,,,,96197343.14103094,593482004.7568666,29873093.87905777,782258.3847154065,,
,,,,,,17501597.658081457,689656420.965317,8118710.447028827,1875664.2850187544,,
,,,,,,3717150.910938176,969026730.3771985,27177825.02696733,3255688.0633606315,,
,,,,,,128681042.12798598,1073570729.1212604,2813499.595231289,4583530.291786436,,
,,,,,,37981.38495011806,1445553070.4037578,14329306.24859112,1804237.7603187184,,
,,,,,,35823818.79496182,818916543.0429813,3179519.331519315,574081.1978683417,,
,,,,,,163405022.04909778,1116704292.169547,3186279.8396101044,3117386.9686310715,,
,,,,,,55921.68164117423,721439427.3482541,1364606.801464556,627367.231745672,,
,,,,,,81252566.58228478,599121980.3219167,20589014.95232726,1198841.8755600706,,
,,,,,,4182232707.126885,319023719.6333323,270814.208622614,253868.88577548607,,
,,,,,,235107792.5378829,589495033.9977424,16527243.718363836,231460609.88558915,,
,,,,,,23688792634.793774,729546500.5109878,645823.375966008,2348184.964204954,,
,,,,,,176735181.71448794,846254220.5489239,3415245.604598925,2128534.406400156,,
,,,,,,313225.17352324625,682428677.7162552,484083.5654956611,2077219.5215663605,,
,,,,,,5719408363.5144205,718445092.7336993,96426.27505839906,1764467.973265967,,
,,,,,,187509875.39244708,765190842.9227147,65695.02908262519,2332274.511179274,,
,,,,,,348856974482.2316,795524841.9091374,51002.83255349824,1946491.95970192,,
,,,,,,154108929277.3182,963414018.7419904,182776.82835445253,1746930.1176471002,,
,,,,,,141012900.56679994,871242889.7623415,67497.78173280488,1911068.4874921315,,
,,,,,,245745636.0188192,827386672.3428404,98047.0999939403,2174768.041568394,,
,,,,,,47739549.842447534,1037905299.7170516,61388.6335655116,3820703.362834031,,
,,,,,,3128955.5455838395,1183728811.8934422,185600.23091020127,34824334.817796215,,
,,,,,,257227135.6886956,833942495.0121322,250268.20112508096,30456678.669374965,,
,,,,,,879615.9385435974,1263638252.082994,981145.238222476,47900856.3071299,,
,,,,,,5692740.273401489,957515077.5697864,43124.67183210648,81907380.95023358,,
,,,,,,10376187.12078259,967663025.602744,427595.4974730056,120698585.46169493,,
,,,,,,20659714.66272717,1469473283.69564,89834.85559534546,22508262.34315285,,
,,,,,,32750391.16266958,910949790.717188,225193.25759671605,22258389.85091776,,
,,,,,,1113314012.6477866,1747185225.8051972,1031777.2234650662,54650642.97231142,,
,,,,,,982839.7244820456,1561752500.8324523,1704736.131742651,16343425.22579765,,
,,,,,,1331005.8171172603,1270502953.0229373,438657.0511997551,3806919.637949357,,
,,,,,,5561894.7731516445,1410422103.0002112,46881.069971744335,5314279.693641661,,
,,,,,,1998339709.2374687,1350261623.504898,911118.1321877236,4085474.012384609,,
,,,,,,5882213334.176595,1171975939.5694413,1623041.1999347075,8439237.11827965,,
,,,,,,7985297.801689582,1232831233.2721157,1262689.6265173885,11581843.172549766,,
,,,,,,382474640.9745556,684093624.126969,162897.489772022,9446965.43474926,,
,,,,,,280468660.03876185,698197131.5913442,152935.35183370515,4372345.672377383,,
,,,,,,938188.681496158,821195086.7045621,119952.11893307058,2089790.076916033,,
,,,,,,811832.2153562327,575517205.8665073,160034.40113881225,2522613.1791985533,,
,,,,,,14599095.86664129,1226457507.5466642,8025013.076076409,1679691.752587446,,
,,,,,,3718798.204046271,1118268962.5890925,322809.2008192503,622839.8284036366,,
,,,,,,1149829723.953947,1314741465.8912609,11671128.067474827,8148114.509416579,,
,,,,,,1576445.0159802325,894958497.7540967,5767548.284657981,2348891.382377472,,
,,,,,,12068455.49565157,975285730.9476104,9538479.453517232,8624212.58511229,,
,,,,,,34623734.87289673,732249722.5662848,6034523.125026746,10404576.0974452,,
,,,,,,10467410.738437757,896100493.0682838,5062010.01823889,13037319.068901507,,
,,,,,,22427564.02970891,1310901905.643339,7920017.925616581,18615758.06396241,,
,,,,,,176517.71210990346,901042536.1549306,1399834.8137020369,6843492.366920541,,
,,,,,,291807.4730091316,1002975861.20097,55234166.24580312,29569576.80545111,,
,,,,,,192977.32209323955,1025244129.5398506,9280028.425234618,28772810.046028312,,
,,,,,,15465929.824766075,893877852.2576058,7315547.249850114,37619462.664733216,,
,,,,,,2869359.679052716,1161950328.2283587,5138486.1052704295,15479251.483205847,,
,,,,,,5799526.928687085,1158677149.7352552,848972.3822227139,32224248.86750072,,
,,,,,,3766293.4153086985,1344844311.0620518,434583.7169132063,72418943.61005417,,
,,,,,,494382.72203372297,1357300476.8594632,289983.8339422615,87887222.76349555,,
,,,,,,531753.7732609862,1323070367.299872,653695.0987315037,103830332.88618349,,
,,,,,,46194190.165494025,682452702.6873846,2002471.8369060825,148085066.98703492,,
,,,,,,1168606.9452352475,1348465257.0246544,1679027.1497215729,141026117.61930588,,
,,,,,,529484.7573745289,1627496668.2578964,3257857.362306985,136368043.65021622,,
,,,,,,339552.721033314,632342670.6146594,2317441.1297632568,266235245.13405585,,
,,,,,,300551.8427912822,801130323.2206131,1770080.548205063,157406897.1722787,,
,,,,,,266812.5129659372,940874415.7754188,5274055.852043389,104359749.5101181,,
,,,,,,382935.19946963567,965933482.5130576,6101520.551380899,26860652.65311138,,
,,,,,,838828.5897976796,1298377900.729674,4055122.481834309,113678272.57460934,,
,,,,,,617086.303645717,1002833676.1899692,5078599.792835971,380822877.64224297,,
,,,,,,1168689.9840518215,982387007.3632787,5415501.889990978,606666.737333098,,
,,,,,,1365943.881572174,1392057683.556338,6094427.496090317,1474172.1154653977,,
,,,,,,10309169.61582584,853997030.6823449,4791502.615172742,62517925.53545424,,
,,,,,,546016601.6995078,1422430265.8079166,3603588.8196289954,75229799.93536322,,
,,,,,,812719643.0480249,1151603758.1953137,3717726.4102321854,401306.4766759622,,
,,,,,,102899483.71446624,1957255936.6184688,3892631.805294944,3833824.0350258886,,
,,,,,,642284321.4836632,1363311398.8125207,5633276.943659248,8091344.075487714,,
,,,,,,3632915.512714899,1846921057.3992584,4134389.1422241135,1152681.9509313772,,
,,,,,,141439388.01258495,2119896187.1621013,1997375.5412176624,38173558.98199284,,
,,,,,,78411244.41857173,2022782317.4272947,1884572.6589954584,14262376.716287777,,
,,,,,,37619491.54496384,1063850386.737117,4318867.114147427,99149275.0459522,,
,,,,,,843300956.5831573,1164844879.9799938,8469390.673378022,335728018.301944,,
,,,,,,140904985.12618557,1317685291.96267,4105696.064057342,45819533.01314597,,
,,,,,,62753278.24334993,774067355.0526763,4313457.416863108,133615622.354925,,
,,,,,,36839316.57716441,1479381348.267324,7358463.555349989,325360406.8167728,,
,,,,,,1164250267.8195243,1962695476.7981863,5598899.796840839,398358222.1961936,,
,,,,,,80408323.99755774,2440527654.829946,10686523.089802004,257812213.6668397,,
,,,,,,17161209.42406085,2915504537.9487166,9649131.489470309,393562.0096211271,,
,,,,,,29341719.836810354,1186272925.549742,114583727.04408003,282301522.40325224,,
,,,,,,6874416.469127891,2076517236.523544,59384828.06009905,227862622.53559807,,
,,,,,,47436190.84779228,1346440899.770483,24237739.49987956,602112678.5588326,,
,,,,,,14055347.071130782,3082071543.37482,7647432.346281857,399295211.8015259,,
,,,,,,1409860.3355929286,1091696398.222444,564602180.4623188,316515923.0630112,,
,,,,,,83626097.94087744,862117115.9708846,5409687912.349591,261018395.26189864,,
,,,,,,29558149.725329302,787077356.332847,5187812924.318233,683427.6703782334,,
,,,,,,5668637.482197885,1111273920.907699,252921416.16457304,107337702.7745612,,
,,,,,,38881750.170447215,958139231.9596404,3578768.151245801,342699597.2423564,,
,,,,,,177771808.86321047,952414149.767799,31307342.84564081,175280408.51112044,,
,,,,,,3056988.0560743166,798921370.1705618,,237641390.3863216,,
,,,,,,1127323.770420231,795761338.7653861,,61660259.26884323,,
,,,,,,3253959.5772292856,655198790.879437,,94775692.53045876,,
,,,,,,11443794.91748028,574420981.9405725,,13473581.936074872,,
,,,,,,3399642.446948911,647643407.3278368,,98483720.14740749,,
,,,,,,3685364.365445785,554676778.290985,,102577296.60334796,,
,,,,,,1882424.027340552,828310028.7768459,,263702311.303951,,
,,,,,,106932728.99888036,1089954210.5551991,,16342880.111411313,,
,,,,,,125397857.807456,800980077.5116142,,30379301.989498787,,
,,,,,,499886837.73863727,1185842073.9295492,,40568110.70906533,,
,,,,,,90997624.09224464,738108722.7177016,,36530277.05739012,,
,,,,,,70710333.23904851,1127900124.277151,,69199122.88245706,,
,,,,,,10553658.262810994,894621313.0807769,,113701087.3543634,,
,,,,,,10164915.955996322,754870308.6522205,,17138639.79429146,,
,,,,,,5647185052.152374,910623843.0988123,,161225035.2371496,,
,,,,,,122562473.49733607,1197708127.1827998,,49426907.94700608,,
,,,,,,57324015.108507775,1415120658.947269,,4191029.213146535,,
,,,,,,31770025.327846352,1263241650.769122,,13408170.23592846,,
,,,,,,1887783004.2491715,1239106294.4539018,,70598545.80260208,,
,,,,,,80152778.2855354,1033652954.6133316,,61130321.4978127,,
,,,,,,55728751.591406256,1394758090.9674776,,31208528.229954746,,
,,,,,,16378432.42227463,914848500.66202,,63738690.60953377,,
,,,,,,6476477.628210595,989237982.4597442,,93356572.02906913,,
,,,,,,6093775.721559089,869432202.4746261,,41095813.62571892,,
,,,,,,8072228.059247242,912394108.2658817,,89105922.61569987,,
,,,,,,3171512.3803580543,880464233.8818414,,116594406.10805288,,
,,,,,,7058943.386875205,1213333121.4120784,,218001531.6535905,,
,,,,,,2750897.399131011,742486831.5787597,,80308128.81617528,,
,,,,,,27197597.34906477,1267222420.1842828,,116161655.60054182,,
,,,,,,8669174.255352769,1309442163.0543995,,101283052.46922223,,
,,,,,,2690895.0739590144,2141589644.8922608,,53980191.393454805,,
,,,,,,13354360.002500094,1319909567.8559227,,36346425.95985949,,
,,,,,,16138854.468759086,969016753.0016512,,19815115.36589508,,
,,,,,,3074674.590553641,1362013984.5472932,,298451210.7717549,,
,,,,,,39492774.455332965,1191954640.4735506,,32008204.91414513,,
,,,,,,9894520.49184006,1056311585.9206572,,26464376.08681643,,
,,,,,,4322813.797529584,979669833.2147903,,42536970.62088119,,
,,,,,,16863332.294926457,720651761.5176902,,326197318.13477284,,
,,,,,,57412873.55181718,614608107.3342042,,21073674.620144464,,
,,,,,,33152466.23382601,533016821.7073751,,360365411.2661997,,
,,,,,,146871690.9426965,388777290.89993,,101413434.48894668,,
,,,,,,4860448.560149992,531359509.1695691,,44317517.40665008,,
,,,,,,21686795.1482405,647163664.0482454,,39216672.20205943,,
,,,,,,95860577.96966152,902870944.7504072,,19469310.677704617,,
,,,,,,12135930.713097531,894325166.4054716,,69345730.7615461,,
,,,,,,41078147.8927234,555459856.108222,,56126600.419916056,,
,,,,,,20179498.78599487,658263922.1433713,,102576379.79273131,,
,,,,,,12937280.956966445,644691635.4205284,,95713524.9555327,,
,,,,,,12004578.12808957,892566457.5015976,,98206849.65977249,,
,,,,,,157202231.1429411,852077122.5460174,,45683431.2070832,,
,,,,,,345019700.83304965,676029997.2737591,,109961914.67535453,,
,,,,,,48302093.76150504,845720023.8853164,,185566869.379214,,
,,,,,,59533812.07610911,805668197.0579591,,279713948.53832173,,
,,,,,,127989625.71186386,710474028.7694948,,22193356.187501017,,
,,,,,,5982329372.8006525,682221059.3457172,,65753674.930845335,,
,,,,,,28888382.66142531,544456333.1476638,,82362816.42158073,,
,,,,,,16682055.202450547,844560408.7863553,,113158001.98010167,,
,,,,,,21958789.04461206,893477248.7675483,,563926271.4867271,,
,,,,,,20237305.380574424,547031531.1532257,,626553195.8287615,,
,,,,,,7594205.698647781,727522602.6685061,,734649427.2844064,,
,,,,,,16073617.271891002,584231323.7280624,,199992674.02723107,,
,,,,,,3195718.743828617,530695113.0661624,,149869050.2913152,,
,,,,,,1770542.3899958536,694831246.0825328,,90590929.94195493,,
,,,,,,3818493.474626401,449061670.19879866,,104345843.83087906,,
,,,,,,4129677.893320317,574829870.7067137,,55156745.693326965,,
,,,,,,5392102.946645673,505499109.0595743,,25764109.91207964,,
,,,,,,5588144.355700436,482052226.8979248,,16609272.9648572,,
,,,,,,414858918.4358231,411975330.0659443,,106346534.93812588,,
,,,,,,312623853.29358923,643513848.3072499,,16756008.241098275,,
,,,,,,2653429959.493211,597739492.2438062,,16982876.64575372,,
,,,,,,354223345.948548,431831490.758314,,33334986.64777259,,
,,,,,,15501652.48862546,393892311.78850496,,23532939.420327164,,
,,,,,,5430301.12875397,425945124.5753701,,12734925.8054653,,
,,,,,,15586563.50140448,274291736.94858074,,3302392.480120271,,
,,,,,,8867395.563253395,291770883.7592468,,44280775.11558223,,
,,,,,,2568699.178778341,412740523.8936245,,24324061.388692573,,
,,,,,,1796725.1656171158,327822524.91700685,,6683584.00653371,,
,,,,,,1708491.5403286936,482064670.5599766,,338603.8616285018,,
,,,,,,1614232.4018085937,320691653.8330774,,278987.18723993946,,
,,,,,,1683278.066575705,324289212.8655322,,303660072.6353509,,
,,,,,,3738447.955108868,539293527.8270488,,32957098.137962315,,
,,,,,,2398704.456207849,556999344.4837303,,14309.831158916522,,
,,,,,,5888992.294505286,407629808.2104642,,2877280.8184971497,,
,,,,,,3655611.215381133,446571163.21428686,,3864921.9703339306,,
,,,,,,12658811.411799729,449496631.4551788,,997636.5718338174,,
,,,,,,8514281.896666335,556170225.6529317,,203363.3417228649,,
,,,,,,16290777.269424863,310218938.9281113,,77140881.38519362,,
,,,,,,10930085.804618545,405670545.9971975,,24498.31016314992,,
,,,,,,26110610.713794462,464523693.6547801,,262231.5566524138,,
,,,,,,1682881.9114043582,511082677.6896,,442247.1080173255,,
,,,,,,1461731.9303176715,703175169.9936951,,164543.60623192883,,
,,,,,,13600353.085676895,435461803.81289816,,347845.45693257253,,
,,,,,,1005944.6124540342,379304397.5244104,,52016.96525758138,,
,,,,,,1681237.965574991,587402682.3516624,,122395.48018630838,,
,,,,,,9328830.329335554,418670753.8532901,,25558.401209312564,,
,,,,,,13143935.346070554,305518711.5505153,,20832.93877307803,,
,,,,,,3384092.4362477195,363608461.28144455,,43940.305109378285,,
,,,,,,9818041.372564431,479377106.3466893,,28794.63090842109,,
,,,,,,9282345.328504063,364801729.9153383,,49894.76610787753,,
,,,,,,10028090.96475884,320568537.6258928,,283595.6465912619,,
,,,,,,4408986.199379836,432316758.60810834,,111661.27860790832,,
,,,,,,21912682.504334766,333674470.87904936,,117102.97204816494,,
,,,,,,8649169.84009609,269864393.8023272,,58655.673320636764,,
,,,,,,5454630.157599932,656799937.8861443,,147924.17517613427,,
,,,,,,10168329.43665346,561779247.6037285,,94112.5985424534,,
,,,,,,33642266.74712095,634425489.4197756,,34059.98845052382,,
,,,,,,16498506.645047408,741252424.8294022,,86295.70849011649,,
,,,,,,12804859.059206,848570711.4669305,,67339.80166196224,,
,,,,,,67138845.8902845,771821180.2083304,,42797.83758127697,,
,,,,,,18896992.27962116,990509708.9774532,,31224.84422384377,,
,,,,,,922748558.1340332,371603028.5531309,,20948.575588694417,,
,,,,,,207643976.99229863,662596780.6862875,,6150.9866423032245,,
,,,,,,214172851.20425808,677014035.5562313,,39197.64589365463,,
,,,,,,54080195.59424236,568242946.6875334,,30549.53349016872,,
,,,,,,195123771.07003385,801458407.1255155,,38623.89275478476,,
,,,,,,142370022.11959708,607465863.0646174,,62688.818058534205,,
,,,,,,49676227.87094472,980248395.5850868,,93150.78570728278,,
,,,,,,120944897.64178649,969414907.4714792,,70577.56841189561,,
,,,,,,22621114.29939986,1076342289.5175624,,67908.19120798,,
,,,,,,5036609.442832211,1272463824.654425,,53267.42036794352,,
,,,,,,10266530.91190048,1333736314.5547252,,50712.17590146832,,
,,,,,,9426762.20778372,1535107838.35856,,289881.4390131824,,
,,,,,,14414555.989686146,1383353224.066476,,70671.608475571,,
,,,,,,19421880.530191388,634869355.127174,,84411.7756085759,,
,,,,,,27670686.52781688,546932642.0595996,,49977.001707936775,,
,,,,,,28893072.524373528,810836859.6163384,,13236161.978031112,,
,,,,,,102246300.89275244,932991165.8220606,,31951.877276326493,,
,,,,,,2325921836.1548014,995415962.1927296,,21426.441495573607,,
,,,,,,223239441.81571183,1470443867.0384717,,183131.65505734223,,
,,,,,,277404429.2031729,1997848140.1369305,,167053.0019782366,,
,,,,,,31372903.53269476,2399753786.2163124,,284628.9474606615,,
,,,,,,165540269.01404604,2356290521.640678,,27967.56424345338,,
,,,,,,156480569.76107997,2611939062.1727505,,2047.0001020427464,,
,,,,,,9984593.607760135,2390585662.897253,,1473385.5626668208,,
,,,,,,27790545.85900717,1496667745.5147386,,101478.57477361032,,
,,,,,,107535240.14874151,1169720143.3040771,,1682125.8311006154,,
,,,,,,14058656.442261428,1611464277.5447545,,2099788.367312116,,
,,,,,,148780366.27347252,1536978599.2493422,,9615424.04778142,,
,,,,,,83125388.84472159,1736601511.7463048,,3065341.666012032,,
,,,,,,23471858.200515416,918947835.8467,,6924302.831060423,,
,,,,,,25486805.26790617,809402293.7895434,,9680719.530076204,,
,,,,,,441857962.1729515,1229422265.1770978,,969521.8684988908,,
,,,,,,60729046.08889533,1159297208.688786,,567105.3690925216,,
,,,,,,457879859.2461704,1566674740.2983246,,2293388.882867787,,
,,,,,,207818929.2984157,996187843.2049326,,1342086.5203418068,,
,,,,,,301588167.2282085,995986920.61167,,3914839.365153387,,
,,,,,,66760246.78399949,1087634380.9608655,,6330085.230556453,,
,,,,,,180735807.5819102,1192768716.0905018,,8436940.702922884,,
,,,,,,517340495.7379282,1317065320.80817,,99994.15383009736,,
,,,,,,335165652.033872,1543613698.0955987,,181112.47296281505,,
,,,,,,107187962.26001504,2075567982.2594247,,71612.26126382989,,
,,,,,,843370158.0476735,2134402623.268708,,178588.49570379444,,
,,,,,,135891782.08739692,1160913821.065177,,1443610.0606116531,,
,,,,,,259503200.0927472,2071852927.0350385,,2618252.214131362,,
,,,,,,110103836.19174732,1485793068.5911555,,7023080.058782268,,
,,,,,,395921362.34739256,1454538440.9539032,,7529380.09330846,,
,,,,,,1269300978.86968,1176076443.2921233,,2235070.267826223,,
,,,,,,115024026.4296205,1398562045.6350734,,2041746.6681557824,,
,,,,,,148293103.78612608,1361027251.6372204,,868143.7376931143,,
,,,,,,213318178.54215008,1528935972.3032532,,2135837.695790685,,
,,,,,,99385236.455167,2609718495.6084747,,2605802.647434514,,
,,,,,,271745488.5470106,1206765107.9230492,,481161.63664955646,,
,,,,,,85165777.90894076,1633023844.183958,,1207788.3955610157,,
,,,,,,446254430.273126,1515229657.769086,,592123.2786768039,,
,,,,,,468199355.2896736,1365983330.35701,,275995.82384789,,
,,,,,,1229135940.3658783,2084162451.9146724,,133219.9281517867,,
,,,,,,120343481.26416849,1649679365.0325246,,132337.88153290993,,
,,,,,,2509561008.4533205,2002344765.9432776,,142198.59435768775,,
,,,,,,3335786976.280843,2844760647.3620453,,146976.85206681152,,
,,,,,,6869570700.170129,2946691807.416336,,231076.2202765933,,
,,,,,,9219662581.096,1558810302.219247,,313990.3369622154,,
,,,,,,674122088.6057096,2023202948.4486344,,9007379.792172143,,
,,,,,,3082052470.2067366,2763323422.7168093,,261044.42272982807,,
,,,,,,29501134806.400784,972993020.3531164,,349078.2997418556,,
,,,,,,3967475593.483427,944673524.1055256,,331683.968261552,,
,,,,,,29516087790.23997,946997491.1257333,,256733.3576195028,,
,,,,,,13337985586.09258,597383091.3179326,,427613.5137829789,,
,,,,,,91507971662.60097,931533055.6354553,,1259233.6042072943,,
,,,,,,49605279776.59448,712494248.5477469,,4598308.076327482,,
,,,,,,5169860734.536901,967888414.9295268,,64932259.50147067,,
,,,,,,3241677061.1774445,1370345162.29926,,52926993.41584431,,
,,,,,,2341845495.413131,1980260557.553756,,14944642.22288778,,
,,,,,,1539732842.7089148,779817255.9744072,,10374173.966676604,,
,,,,,,319284893.3148582,1215388801.923313,,14218832.261566984,,
,,,,,,131338706.68398938,949340362.973656,,12341111.238380974,,
,,,,,,264046808.5090711,745348520.7754393,,15587078.998130444,,
,,,,,,403453805.7405316,833528791.2958157,,4768054.572948176,,
,,,,,,80125967.51375796,658389220.2737815,,1951201.924406316,,
,,,,,,71855767.22383893,1145231682.5273218,,931776.7005636964,,
,,,,,,66418626.88293064,702826938.5890822,,1414589.0130340902,,
,,,,,,70878358.1194457,770304348.8278685,,1973413.1004507567,,
,,,,,,42146174.223672986,619531940.1225834,,1292238.624009719,,
,,,,,,58415601.35822692,700247812.415292,,1918240.848154013,,
,,,,,,33792942.9835306,908156381.8397986,,3444404.737811015,,
,,,,,,23466409.80883028,1001694717.1786478,,1270923.813827901,,
,,,,,,40389173.28373985,926754140.359663,,1628105.4469698032,,
,,,,,,20939064.652706984,630564118.1279528,,2450368.9859107938,,
,,,,,,33094038.554590523,830926569.506176,,1465872.768598731,,
,,,,,,34342431.50137568,1248035512.2273088,,2163048.006357605,,
,,,,,,13162536.774917085,1646685347.9984703,,1150635.4372546617,,
,,,,,,25890629.417292368,1047190396.1627352,,1952121.7699323888,,
,,,,,,25356050.769975506,953337400.6793784,,2668701.4475899865,,
,,,,,,39944157.67349786,1341381793.27429,,1739461.766678431,,
,,,,,,615743104.8241669,808251988.70014,,2366150.713054792,,
,,,,,,185156470.43497115,1222723943.747096,,1357248.688614351,,
,,,,,,131292333.58107682,1633028242.7019105,,1912519.7857993832,,
,,,,,,106857925.05511272,1469291184.6797614,,5567641.978980366,,
,,,,,,399610048.08718085,1001652159.5220618,,1546306.3441445515,,
,,,,,,2596335220.2809834,1108290552.5664172,,871957.2299579957,,
,,,,,,349704329.6047383,1979210891.670545,,1498308.6745853233,,
,,,,,,444215401.9610291,2702854398.364648,,1712254.4095376637,,
,,,,,,53114821.85350095,1996179424.771073,,1555672.2939771104,,
,,,,,,2532536195.3709445,1893190366.053218,,2121490.7172580194,,
,,,,,,237107526.1658753,1723821853.965601,,1393473.6097303126,,
,,,,,,670714783.6639789,2164187684.833998,,2049401.0481439016,,
,,,,,,898701903.030836,3112602607.255805,,2180733.118206489,,
,,,,,,77878739.34032765,1497001793.3860836,,19076301.37133953,,
,,,,,,47883431.4812464,1767247696.095998,,4726742.2996943,,
,,,,,,13583337.847610377,2236791082.0726748,,20478133.418603405,,
,,,,,,12763963.56497978,1725232910.930447,,19493916.62528704,,
,,,,,,93096339.84451354,1778916617.843978,,14052843.554280495,,
,,,,,,590831657.2994409,2437737510.581356,,10147386.121855935,,
,,,,,,5692418.139917065,1977951733.703792,,6641284.440797808,,
,,,,,,20123621.21160157,1745442072.9726202,,1799608.218166322,,
,,,,,,3628372.509172491,718674253.2913221,,4173592.97722366,,
,,,,,,23639503.861258406,655511452.1961877,,2519210.5801916225,,
,,,,,,8659654.563170897,906320284.0621934,,1859067.1552877435,,
,,,,,,19532654.356546737,1205819073.64531,,3551456.5358132683,,
,,,,,,41402591.893741846,1740146962.8626518,,4502862.616051527,,
,,,,,,5306535.693053365,3567789395.0758624,,1311133.1597274805,,
,,,,,,4658220.963526629,1148563829.4006326,,1396816.6654072455,,
,,,,,,28408361.15101589,1516553548.2250285,,2006129.969617871,,
,,,,,,4076077.868388094,1235058700.5878203,,1650226.050877696,,
,,,,,,386745958.2878202,2881952402.196464,,1703428.3770403727,,
,,,,,,174144021.83482108,4296165520.797358,,1290445.225377807,,
,,,,,,87130628.82631391,2432376097.4118967,,1451632.5262212935,,
,,,,,,8705664.30582337,2280430808.0469017,,898420.3701125119,,
,,,,,,85046190710.54784,6412442829.006386,,1091046.6486737635,,
,,,,,,77256526.00993437,1942143332.4599288,,1270632.5762278964,,
,,,,,,1166233346.4484167,10537121388.998283,,1679236.1636108868,,
,,,,,,9252380818.16612,1938266585.6834693,,1010217.6543442686,,
,,,,,,994675737.2943212,3039490605.130662,,4982572.527688236,,
,,,,,,8161785950.553641,4592816388.347677,,2703596.580885851,,
,,,,,,9034548538.940935,1671893885.268777,,3158487.966102745,,
,,,,,,1197821613.8904335,1725951329.987389,,3719341.747294976,,
,,,,,,356484408.58158755,1536474213.9594183,,6199743.650177583,,
,,,,,,63060365.12188347,440140555.6454385,,14839574.236965662,,
,,,,,,4264832264.945039,2584166498.9866123,,5630482.499573315,,
,,,,,,428553115.1750305,599664510.2209167,,6885464.960132151,,
,,,,,,303600.3722089799,769729816.4999951,,5036453.19441217,,
,,,,,,9364482.87327276,709238856.7352697,,3252805.801406784,,
,,,,,,2711625.2501548445,2679405956.640175,,7165345.975494878,,
,,,,,,347854.4085497438,2479298169.902713,,3222507.718878555,,
,,,,,,9928066.89794387,2335073179.8026304,,2874073.079569984,,
,,,,,,5549689.183409838,1575545846.1959324,,1552286.1102052552,,
,,,,,,72153884.10713194,827640386.9697883,,2809257.4544902355,,
,,,,,,29985643.62772572,1730125965.0253334,,1815202.2836508749,,
,,,,,,591862945.0162632,1555703320.6167903,,1410955.7740326675,,
,,,,,,220145053.1780373,869246727.1505071,,1725331.8542646947,,
,,,,,,274583836.4807804,1650852710.5796404,,2449046.326245937,,
,,,,,,758096854.80589,1963227311.1793745,,4976870.851734771,,
,,,,,,803984103.0469216,2892292798.5901814,,7540656.121568959,,
,,,,,,4961529103.251397,1627998539.8358335,,10662720.326242851,,
,,,,,,18755810.164825544,1775869122.1023817,,15204429.647245994,,
,,,,,,675833637.4056449,3643812611.230439,,13857992.439720646,,
,,,,,,110426699.7929677,2068278031.5687008,,19321425.923522107,,
,,,,,,4073883.303857494,2325994002.443082,,14643155.604557522,,
,,,,,,23774836.468002,2278844515.0543003,,35937567.57532111,,
,,,,,,666142480.3001227,2813233471.11044,,5791530.039813353,,
,,,,,,359673856.92041326,1662806397.4861443,,8266027.152916757,,
,,,,,,98268273.19686072,987351760.1255012,,23658175.3706878,,
,,,,,,344785177.7531579,1141149174.1991034,,14820376.38402688,,
,,,,,,1315887.2549160274,1848033529.4575584,,22468660.870826703,,
,,,,,,47767924.23374942,2986358980.2863774,,37077329.189209566,,
,,,,,,132496602.67366695,2763718163.8835225,,16515747.383881062,,
,,,,,,91193561.73758893,2581681562.422356,,16957699.307832263,,
,,,,,,43964119.623152986,3903074077.3187246,,11010043.891328355,,
,,,,,,535879.5251767638,3517135308.7464547,,22513138.180256404,,
,,,,,,251439954.30547425,2891662677.5115094,,18522472.128621284,,
,,,,,,32065091.250428323,1741130916.0340123,,8904922.445023376,,
,,,,,,63807504.81995363,1721355504.7461877,,10017156.665447216,,
,,,,,,7957456.404871665,2841987401.193292,,14912995.749074567,,
,,,,,,1233014.4039562703,6669174737.994846,,17279935.883940626,,
,,,,,,1959214.513578632,4390717315.170731,,15271433.913131189,,
,,,,,,351831313.7720059,4161010551.363551,,16354144.684511714,,
,,,,,,,3317862803.232051,,15403329.168699449,,
,,,,,,,8156419802.502861,,14098753.337983124,,
,,,,,,,3696903230.395936,,19664981.62292401,,
,,,,,,,6082763881.267405,,13919095.36266063,,
,,,,,,,10412449903.5794,,28411970.12264806,,
,,,,,,,10388351525.87934,,47125890.04643729,,
,,,,,,,7740338992.298087,,12031781.254520694,,
,,,,,,,6641881888.003134,,47481658.76461739,,
,,,,,,,5765038493.490581,,40627610.68286338,,
,,,,,,,7069860143.347047,,7607769.250556322,,
,,,,,,,6814481916.303166,,42669667.75599997,,
,,,,,,,13453665308.600374,,11194818.69839208,,
,,,,,,,7032290961.304649,,82549119.51963504,,
,,,,,,,7451048149.270775,,21484783.133244824,,
,,,,,,,7372263361.232865,,20577203.31149116,,
,,,,,,,5116278859.835992,,15172137.56286075,,
,,,,,,,8435157043.164284,,38871349.703207806,,
